Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hodgkin Disease	5/592	1.4889394722921443E-5	4.452859609323694E-4	0	0	23.607933803845217	262.3989112729922	CRP;NPM1;JUN;DUSP1;NME1
Osteosarcoma	6/1103	1.9236668640484418E-5	5.578633905740482E-4	0	0	17.22060164083865	186.9932140134355	SOCS3;NPM1;JUN;DUSP1;HMGA1;NME1
Pituitary Neoplasms	4/296	2.1191284956269617E-5	5.964723442102948E-4	0	0	33.726027397260275	362.9568272413687	CRP;HMGA1;DLK1;NME1
Liver carcinoma	9/3593	2.5112435319496257E-5	6.866457314502262E-4	0	0	13.731026785714286	145.44105971509322	CRP;ERRFI1;SOCS3;NPM1;JUN;DUSP1;HMGA1;DLK1;NME1
Hepatitis	4/317	2.7725019684271492E-5	7.268808556735851E-4	0	0	31.429712460063897	329.797482935487	CRP;SOCS3;JUN;HMGA1
Rheumatoid Arthritis	7/1833	2.8103021588215934E-5	7.268808556735851E-4	0	0	13.92486308871851	145.92746111669598	CRP;SOCS3;RCAN1;JUN;DUSP1;PKN1;NME1
Squamous cell carcinoma	7/1876	3.2729680056200377E-5	8.242711529943095E-4	0	0	13.572284644194756	140.16408132324563	CRP;SOCS3;NPM1;JUN;DUSP1;HMGA1;NME1
leiomyosarcoma	3/114	3.8219665458485375E-5	9.378517908659104E-4	0	0	59.690690690690694	607.1832784354182	SOCS3;HMGA1;NME1
Secondary malignant neoplasm of lymph node	6/1271	4.3120551217904804E-5	0.0010316591878883725	0	0	14.800790513833991	148.770306410238	CRP;SOCS3;NPM1;JUN;HMGA1;NME1
Endometriosis	5/749	4.622420027196446E-5	0.0010789404795187802	0	0	18.47542242703533	184.4217975023936	ERRFI1;JUN;DUSP1;HMGA1;NME1
Colorectal Carcinoma	8/2931	5.995123831960428E-5	0.0013660317874252688	0	0	11.676359904208006	113.51732602837996	CRP;SOCS3;RCAN1;NPM1;JUN;DUSP1;HMGA1;NME1
HIV Infections	5/806	6.563418604693498E-5	0.0014427193377434902	0	0	17.109862671660423	164.7921686323516	CRP;SOCS3;JUN;DUSP1;PKN1
Tumor Progression	7/2090	6.633192357441334E-5	0.0014427193377434902	0	0	12.034085453672587	115.77800196876115	CRP;SOCS3;NPM1;JUN;DUSP1;HMGA1;NME1
Vascular Diseases	4/401	6.936721128299005E-5	0.0014651816946912527	0	0	24.673803526448363	236.27871771882462	CRP;SOCS3;JUN;PKN1
Psoriasis	5/818	7.04267063278972E-5	0.0014651816946912527	0	0	16.84677561061325	161.07097737389535	CRP;SOCS3;JUN;DUSP1;NME1
Stomach Neoplasms	5/835	7.767760392126148E-5	0.0015605241437723664	0	0	16.48709122203098	156.01641403174577	SOCS3;NPM1;JUN;DUSP1;NME1
Thrombocythemia, Essential	3/145	7.827080344939769E-5	0.0015605241437723664	0	0	46.586854460093896	440.4943576821915	CRP;SOCS3;DLK1
Myeloid Leukemia, Chronic	5/876	9.756153194550393E-5	0.0018970033617396408	0	0	15.677382319173365	144.7810534301272	CRP;SOCS3;NPM1;DLK1;NME1
Hypertriglyceridemia	3/157	9.911198337197705E-5	0.0018970033617396408	0	0	42.93073593073593	395.7896252054084	CRP;SOCS3;DLK1
Malignant tumor of cervix	5/884	1.0186375867712939E-4	0.0019114434716473105	0	0	15.528197627173736	142.73324126543656	SOCS3;NPM1;JUN;HMGA1;NME1
Myocardial Ischemia	4/448	1.066017159295218E-4	0.0019618815797029297	0	0	22.00900900900901	201.3034409868134	CRP;SOCS3;RCAN1;DUSP1
Classical Hodgkin's Lymphoma	3/166	1.1691857724041879E-4	0.0021111524230015243	0	0	40.54192229038855	367.06789364304893	SOCS3;JUN;DUSP1
Squamous cell carcinoma of the head and neck	5/934	1.3219665487621338E-4	0.0023052641405461056	0	0	14.654005843456867	130.8781491075304	CRP;SOCS3;JUN;DUSP1;NME1
Thyroid Neoplasm	4/476	1.347353830935027E-4	0.0023052641405461056	0	0	20.673728813559322	184.248361035452	ERRFI1;JUN;HMGA1;NME1
ovarian neoplasm	5/938	1.3489528931095288E-4	0.0023052641405461056	0	0	14.58811820548155	129.99489223205705	CRP;JUN;DUSP1;HMGA1;NME1
Anaplastic thyroid carcinoma	3/176	1.3902016148937827E-4	0.0023340753429006143	0	0	38.179190751445084	339.0652540065705	SOCS3;HMGA1;NME1
Colorectal Cancer	8/3298	1.430489940046285E-4	0.0023603084010763702	0	0	10.150759878419453	89.85780890480306	CRP;SOCS3;RCAN1;NPM1;JUN;DUSP1;HMGA1;NME1
Diabetes Mellitus, Insulin-Dependent	5/956	1.475717983126248E-4	0.0023936645929691852	0	0	14.298482800060087	126.12971545563387	CRP;ERRFI1;SOCS3;DUSP1;DLK1
cervical cancer	5/965	1.5424615734364622E-4	0.002456254626075054	0	0	14.157738095238095	124.26191238279667	SOCS3;NPM1;JUN;HMGA1;NME1
Mammary Neoplasms	7/2387	1.5673779110282065E-4	0.002456254626075054	0	0	10.35764705882353	90.74268578107427	ERRFI1;SOCS3;NPM1;JUN;DUSP1;HMGA1;NME1
Pneumonia	4/497	1.5913039374780913E-4	0.002456254626075054	0	0	19.77180527383367	172.9199897278192	CRP;SOCS3;JUN;DUSP1
Myeloid Leukemia	4/501	1.641182140756576E-4	0.0024930338233397514	0	0	19.60865191146881	170.88790276369213	NPM1;JUN;DUSP1;NME1
Malignant neoplasm of thyroid	4/505	1.6921893444992248E-4	0.002530351879196497	0	0	19.44810379241517	168.893502492023	SOCS3;RCAN1;JUN;HMGA1
Hepatocarcinogenesis	4/527	1.9936095819595334E-4	0.002935206722977344	0	0	18.608986615678777	158.55588889986944	SOCS3;JUN;DUSP1;DLK1
Hematopoetic Myelodysplasia	2/37	2.172337207618483E-4	0.0031498889510468003	0	0	114.01714285714286	961.6817792586729	NPM1;DLK1
Leukemia, Myelocytic, Acute	6/1703	2.224691956145861E-4	0.0031776570179575954	0	0	10.77843252799057	90.65439864685163	SOCS3;NPM1;JUN;DUSP1;DLK1;NME1
Adenocarcinoma	6/1712	2.2906042426032206E-4	0.0032236886178989444	0	0	10.716295427901525	89.81889511954401	ERRFI1;SOCS3;JUN;DUSP1;HMGA1;NME1
Restenosis	3/215	2.5088493976197087E-4	0.003479665034089944	0	0	31.09433962264151	257.7881242322643	CRP;JUN;PKN1
Rheumatic Heart Disease	2/41	2.6710895227871097E-4	0.0036157514353142134	0	0	102.3025641025641	841.7305532644758	CRP;DUSP1
Arteriosclerosis	5/1087	2.6990984577786043E-4	0.0036157514353142134	0	0	12.48085555848957	102.5604640250838	CRP;SOCS3;RCAN1;DUSP1;HMGA1
Status Epilepticus	3/221	2.720314559484048E-4	0.0036157514353142134	0	0	30.229357798165136	248.17071968482077	CRP;SOCS3;JUN
Cervix carcinoma	5/1105	2.914602067576066E-4	0.003820923532425062	0	0	12.264935064935065	99.84401714529868	SOCS3;NPM1;JUN;HMGA1;NME1
Ki-1+ Anaplastic Large Cell Lymphoma	3/228	2.981255926305556E-4	0.0038435008389665617	0	0	29.278518518518517	237.68288768352699	SOCS3;NPM1;JUN
Endometrioma	3/229	3.0198067924183544E-4	0.0038435008389665617	0	0	29.14749262536873	236.24472752756222	ERRFI1;DUSP1;HMGA1
Influenza	4/589	3.0523099661594426E-4	0.0038435008389665617	0	0	16.583760683760683	134.23628405561246	CRP;SOCS3;NPM1;JUN
Metastasis from malignant tumor of prostate	3/232	3.137395864528218E-4	0.003867776908430981	0	0	28.761280931586608	232.01573636654703	CRP;PKN1;NME1
Cystic Fibrosis	4/594	3.152420050758793E-4	0.003867776908430981	0	0	16.438983050847458	132.53387506287675	CRP;RCAN1;JUN;NME1
Enteritis	2/45	3.2205592524747447E-4	0.0039013610185042163	0	0	92.76744186046511	745.9230871539252	JUN;DUSP1
Atherosclerosis	5/1134	3.289387770977394E-4	0.003934930121031708	0	0	11.93154498291788	95.6866824296322	CRP;SOCS3;RCAN1;DUSP1;HMGA1
Pituitary Diseases	3/240	3.465375445121919E-4	0.004003733637176324	0	0	27.779184247538677	221.33118917602707	CRP;HMGA1;DLK1
Malignant neoplasm of pancreas	6/1846	3.47174876207615E-4	0.004003733637176324	0	0	9.86304347826087	78.56586729785583	SOCS3;NPM1;JUN;DUSP1;HMGA1;NME1
Metastatic Prostate Carcinoma	3/241	3.507867667551523E-4	0.004003733637176324	0	0	27.66106442577031	220.05295156748898	CRP;PKN1;NME1
Post MI	2/47	3.514248960530942E-4	0.004003733637176324	0	0	88.63555555555556	704.9641795648224	CRP;RCAN1
Breast Carcinoma	9/4963	3.6708022905694907E-4	0.004132891520088239	0	0	9.104158255954784	72.01325566079679	CRP;ERRFI1;SOCS3;NPM1;JUN;DUSP1;HMGA1;DLK1;NME1
Pancreatic carcinoma	6/1869	3.716161464509974E-4	0.004135309908762843	0	0	9.728931830381105	76.8356897220387	SOCS3;NPM1;JUN;DUSP1;HMGA1;NME1
FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	3/249	3.860001545883625E-4	0.004246001700471988	0	0	26.75067750677507	210.25157206087235	NPM1;DLK1;NME1
Adenocarcinoma of lung (disorder)	5/1187	4.068980374546633E-4	0.004425016157319463	0	0	11.364515349286924	88.72217953761115	ERRFI1;NPM1;JUN;DLK1;NME1
Malignant neoplasm of breast	9/5054	4.2559999109367396E-4	0.004576395409849955	0	0	8.885827552031715	68.97188801174698	CRP;ERRFI1;SOCS3;NPM1;JUN;DUSP1;HMGA1;DLK1;NME1
Hepatitis A	3/261	4.429824477376881E-4	0.00471038002761075	0	0	25.49095607235142	196.84066342449213	CRP;SOCS3;JUN
Myeloproliferative disease	3/264	4.5802813569334927E-4	0.004816845339104783	0	0	25.1941251596424	193.70704541137195	CRP;SOCS3;NPM1
Refractory anemias	3/266	4.6823960135755806E-4	0.004850253443298439	0	0	25.0	191.66326060862912	CRP;JUN;PKN1
Adenocarcinoma of colon	3/267	4.7339997310099545E-4	0.004850253443298439	0	0	24.904040404040405	190.65462254648838	CRP;JUN;NME1
Atherogenesis	2/55	4.814776145385075E-4	0.004850253443298439	0	0	75.22641509433963	574.6283172633098	CRP;SOCS3
Ganglioneuroma	2/55	4.814776145385075E-4	0.004850253443298439	0	0	75.22641509433963	574.6283172633098	DLK1;NME1
Neoplasms	5/1236	4.909039776782406E-4	0.004893699027479961	0	0	10.88371823140304	82.92590089275282	ERRFI1;SOCS3;NPM1;HMGA1;DLK1
Alzheimer's Disease	6/1982	5.124466921202725E-4	0.0050498569644102575	0	0	9.115384615384615	69.0610148712928	CRP;SOCS3;RCAN1;JUN;HMGA1;NME1
Pneumocystis jiroveci pneumonia	2/57	5.171222387797338E-4	0.0050498569644102575	0	0	72.48363636363636	548.5004398540945	CRP;PKN1
Liver Cirrhosis	4/683	5.359963990315888E-4	0.0051660413548384075	0	0	14.218703976435934	107.08650704731335	CRP;SOCS3;NPM1;NME1
Malignant tumor of colon	6/2001	5.398162335254344E-4	0.0051660413548384075	0	0	9.019047619047619	67.86185571453193	CRP;SOCS3;NPM1;JUN;HMGA1;NME1
Diabetes	5/1268	5.525301749711403E-4	0.005235360172746349	0	0	10.589865399841647	79.43460695251923	CRP;ERRFI1;SOCS3;HMGA1;NME1
Anaplasia	3/283	5.6101569749136E-4	0.005263647279404231	0	0	23.461904761904762	175.63022740857562	SOCS3;JUN;DUSP1
polyps	3/285	5.726485951283774E-4	0.00532062820910541	0	0	23.293144208037827	173.8888723019942	JUN;HMGA1;NME1
Fanconi Anemia	3/290	6.024075184366155E-4	0.005543307645613856	0	0	22.881533101045296	169.6568753440362	NPM1;DLK1;NME1
Hyperactive behavior	4/709	6.173331908289467E-4	0.005626551082126685	0	0	13.675886524822696	101.06619174003869	NPM1;DUSP1;HMGA1;PKN1
Multiple Myeloma	5/1312	6.467188215153732E-4	0.005828628146314387	0	0	10.209312493168653	74.97309646421077	CRP;SOCS3;NPM1;JUN;DLK1
Cytogenetically normal acute myeloid leukemia	2/64	6.516856966098635E-4	0.005828628146314387	0	0	64.27741935483871	471.5358170607419	NPM1;NME1
Colon Carcinoma	6/2091	6.857009787495236E-4	0.00599616209782327	0	0	8.586570743405275	62.55375962041148	CRP;SOCS3;NPM1;JUN;HMGA1;NME1
Epithelial ovarian cancer	5/1329	6.862136441076101E-4	0.00599616209782327	0	0	10.06905481225723	73.34623289830226	CRP;JUN;DUSP1;HMGA1;NME1
B-Cell Lymphomas	4/730	6.892140342325598E-4	0.00599616209782327	0	0	13.265840220385675	96.5747687983982	SOCS3;NPM1;DLK1;NME1
Cervical Adenocarcinoma	2/67	7.140068594000316E-4	0.0061009336111234845	0	0	61.30153846153846	444.10622827148427	SOCS3;NME1
Joint swelling	2/67	7.140068594000316E-4	0.0061009336111234845	0	0	61.30153846153846	444.10622827148427	CRP;SOCS3
Adenomatous polyp of colon	2/68	7.353984087050349E-4	0.006228108647174499	0	0	60.36969696969697	435.57328910015156	NPM1;NME1
Ovarian adenocarcinoma	2/70	7.791063560372328E-4	0.006540392830944139	0	0	58.588235294117645	419.3372670889321	NPM1;HMGA1
Kaposi Sarcoma	3/323	8.239538908033755E-4	0.006856729334772438	0	0	20.4875	145.4898502915172	RCAN1;NPM1;NME1
Impaired glucose tolerance	3/326	8.463368754388499E-4	0.006982279222370512	0	0	20.294117647058822	143.57262426449066	CRP;SOCS3;DLK1
Nasopharyngeal carcinoma	4/782	8.927832112878858E-4	0.007275421993132728	0	0	12.345758354755784	86.68162832413405	CRP;NPM1;JUN;NME1
Hepatitis C	4/783	8.970739761647459E-4	0.007275421993132728	0	0	12.329268292682928	86.50673564854354	CRP;SOCS3;DUSP1;NME1
Pneumonitis	3/339	9.478228449710752E-4	0.0076224072490531005	0	0	19.496031746031747	135.71856306175826	CRP;SOCS3;JUN
Crohn's disease of large bowel	2/78	9.662232834523858E-4	0.007641947787305233	0	0	52.4	363.7668578681481	CRP;SOCS3
Acute monocytic leukemia	2/78	9.662232834523858E-4	0.007641947787305233	0	0	52.4	363.7668578681481	NPM1;NME1
Malignant neoplasm of liver	4/805	9.952441060694657E-4	0.007806955815643267	0	0	11.976903870162298	82.79061770035494	NPM1;JUN;DLK1;NME1
Encephalomyelitis	3/348	0.0010224420172142326	0.007955097646130248	0	0	18.978743961352656	130.6793064334162	CRP;DUSP1;DLK1
bone destruction	2/83	0.0010931020114820077	0.008436279233776463	0	0	49.15308641975309	335.16190722472544	CRP;SOCS3
Hepatitis B	4/839	0.0011616897290965013	0.008862622817078551	0	0	11.468862275449101	77.50519121793552	CRP;SOCS3;NPM1;JUN
Solid Neoplasm	4/840	0.0011668657000542294	0.008862622817078551	0	0	11.454545454545455	77.35751688372956	SOCS3;NPM1;DUSP1;NME1
Diabetes Mellitus	5/1507	0.0012192801485276959	0.00918780395386618	0	0	8.791135628685563	58.9840773500321	CRP;ERRFI1;SOCS3;HMGA1;NME1
Virus Diseases	4/875	0.0013585572737940107	0.01015100981854836	0	0	10.974167623421355	72.44412358105498	CRP;SOCS3;JUN;DUSP1
Invasive carcinoma of breast	3/385	0.0013683179379234468	0.01015100981854836	0	0	17.108202443280977	112.81444793062101	CRP;JUN;NME1
Myelodysplasia	2/94	0.0013989042671554688	0.01023863916160921	0	0	43.25217391304348	284.25614225404354	NPM1;DLK1
Prostatic Neoplasms	5/1554	0.0014015274087469242	0.01023863916160921	0	0	8.502720649266807	55.864512551801155	CRP;SOCS3;NPM1;JUN;PKN1
Carcinoma breast stage IV	3/392	0.0014410890791769768	0.010447895824033082	0	0	16.794344473007712	109.87458278546877	ERRFI1;HMGA1;NME1
Acute lymphocytic leukemia	4/907	0.0015524609909163274	0.01117071555117989	0	0	10.567552602436324	68.35002006083731	SOCS3;NPM1;JUN;NME1
Metastatic melanoma	3/417	0.0017208815436715252	0.012290176397713803	0	0	15.760064412238325	100.31152702108047	JUN;PKN1;NME1
M5b Acute differentiated monocytic leukemia	2/105	0.0017410380522162802	0.01234202530348874	0	0	38.61165048543689	245.31038593302446	NPM1;NME1
Benign Prostatic Hyperplasia	3/420	0.0017565891611968389	0.012354345657902202	0	0	15.644284572342126	99.25330691239984	JUN;DUSP1;NME1
Metabolic Diseases	3/421	0.0017685949374426349	0.012354345657902202	0	0	15.606060606060606	98.90449945971994	CRP;DUSP1;NME1
Hyperplastic Polyp	2/110	0.001908452567787651	0.013234703676614362	0	0	36.81481481481482	230.51458385146984	CRP;SOCS3
Myocardial Infarction	4/966	0.001960012547270949	0.013494474875815095	0	0	9.888773388773389	61.65456787538567	CRP;SOCS3;RCAN1;DLK1
Degenerative polyarthritis	4/976	0.0020358667470474715	0.013916603406603072	0	0	9.781893004115226	60.61676354118636	CRP;SOCS3;JUN;DUSP1
Eczema	3/454	0.0021943309719953423	0.014893437873755622	0	0	14.439763488543976	88.39847151263523	SOCS3;JUN;DUSP1
Adenoma	4/1000	0.002226309736887514	0.014912995281675489	0	0	9.534136546184738	58.22887984198471	CRP;NPM1;HMGA1;NME1
Prader-Willi Syndrome	2/119	0.0022283786053078317	0.014912995281675489	0	0	33.967521367521364	207.42202523321563	CRP;DLK1
Acute Megakaryocytic Leukemias	2/122	0.0023402979819493433	0.015553230338371677	0	0	33.11333333333334	200.58325555691616	DLK1;NME1
Acute Promyelocytic Leukemia	3/475	0.0024959745847029768	0.01627064817228424	0	0	13.782485875706215	82.59948547277934	NPM1;DLK1;NME1
Down Syndrome	3/475	0.0024959745847029768	0.01627064817228424	0	0	13.782485875706215	82.59948547277934	RCAN1;NPM1;NME1
Primary malignant neoplasm	4/1032	0.0024992531675295544	0.01627064817228424	0	0	9.221789883268482	55.254782410895025	CRP;SOCS3;DUSP1;HMGA1
Peritonitis	2/128	0.002572003452995838	0.01662959823957088	0	0	31.52698412698413	187.99761733894536	SOCS3;DUSP1
Osteosarcoma of bone	4/1042	0.002589143299577911	0.01662959823957088	0	0	9.128131021194605	54.37105730499242	SOCS3;DUSP1;HMGA1;NME1
Endometrial adenocarcinoma	2/129	0.0026116372501194455	0.016662245655762062	0	0	31.27716535433071	186.02963460254267	ERRFI1;RCAN1
Dermatitis, Atopic	3/484	0.0026327922920886307	0.016685974990257084	0	0	13.518364518364518	80.29516880649248	SOCS3;JUN;DUSP1
Aortic Valve Stenosis	2/130	0.0026515605879976305	0.016694365017853503	0	0	31.03125	184.0962082127731	CRP;JUN
Neoplastic Cell Transformation	2/131	0.0026917731636562324	0.01683677723933996	0	0	30.789147286821706	182.19647659489397	ERRFI1;JUN
Malignant neoplasm of mouth	3/492	0.0027582736950313895	0.017140700819123635	0	0	13.291751874573961	78.33029111861202	CRP;NPM1;JUN
Congenital chromosomal disease	3/497	0.0028385652321789947	0.017525851143195468	0	0	13.153846153846153	77.14015929252494	CRP;NPM1;HMGA1
Adult T-Cell Lymphoma/Leukemia	3/500	0.0028874338160908373	0.01771329591024956	0	0	13.072434607645874	76.43958580710353	CRP;JUN;HMGA1
Periodontal Diseases	2/137	0.0029391057022227834	0.01791544049061913	0	0	29.411851851851853	171.4607999958469	CRP;DLK1
Tumor Angiogenesis	3/511	0.0030711057233196244	0.018601570741878994	0	0	12.782152230971128	73.95392327900915	RCAN1;NPM1;JUN
Major Depressive Disorder	3/513	0.00310526325762523	0.018690169418536764	0	0	12.730718954248365	73.51553255049365	CRP;JUN;DUSP1
Vascular inflammations	2/142	0.0031531149028135217	0.01885956851245338	0	0	28.354285714285716	163.30266533816052	CRP;DUSP1
Polycystic Ovary Syndrome	3/526	0.0033330680858654335	0.0198120879389641	0	0	12.405991077119184	70.76206172300944	CRP;ERRFI1;SOCS3
Corneal dystrophy, Fuchs' endothelial, 1	1/6	0.0035949984464796287	0.02040005616473336	0	0	363.3272727272727	2044.8828145385057	JUN
Biotinidase Deficiency	1/6	0.0035949984464796287	0.02040005616473336	0	0	363.3272727272727	2044.8828145385057	NME1
Leiomyosarcoma, Myxoid	1/6	0.0035949984464796287	0.02040005616473336	0	0	363.3272727272727	2044.8828145385057	HMGA1
Opsoclonus	1/6	0.0035949984464796287	0.02040005616473336	0	0	363.3272727272727	2044.8828145385057	NME1
Thyroid cancer metastatic	1/6	0.0035949984464796287	0.02040005616473336	0	0	363.3272727272727	2044.8828145385057	NME1
Tumour budding	1/6	0.0035949984464796287	0.02040005616473336	0	0	363.3272727272727	2044.8828145385057	NME1
Pre-Eclampsia	2/152	0.003602517755318639	0.02040005616473336	0	0	26.450666666666667	148.81468562267585	CRP;SOCS3
Aneurysm	2/152	0.003602517755318639	0.02040005616473336	0	0	26.450666666666667	148.81468562267585	CRP;RCAN1
Malignant neoplasm of urinary bladder	4/1144	0.0036391432151978856	0.020421694216623557	0	0	8.266666666666667	46.42565791196761	NPM1;JUN;HMGA1;NME1
Cachexia	2/153	0.0036490174619045225	0.020421694216623557	0	0	26.274172185430462	147.48474073788606	CRP;SOCS3
Metabolic Syndrome X	3/548	0.0037417456814019616	0.02068410028581038	0	0	11.891743119266055	66.45347477315366	CRP;SOCS3;HMGA1
Carcinoma of bladder	4/1162	0.0038509853561038195	0.02068410028581038	0	0	8.130397236614852	45.200343631362415	NPM1;JUN;HMGA1;NME1
Hematologic Neoplasms	3/557	0.003917465252351814	0.02068410028581038	0	0	11.693140794223826	64.80701645954962	CRP;NPM1;NME1
Cardiomegaly	2/159	0.003933934400068571	0.02068410028581038	0	0	25.262420382165605	139.906195173173	CRP;RCAN1
Obesity	5/1961	0.00395841747760342	0.02068410028581038	0	0	6.584867075664621	36.42689834901278	CRP;SOCS3;JUN;DUSP1;DLK1
Juvenile psoriatic arthritis	2/161	0.004031154329294667	0.02068410028581038	0	0	24.942138364779876	137.52353090590074	JUN;DUSP1
Fat redistribution	1/7	0.0041930151049605156	0.02068410028581038	0	0	302.75757575757575	1657.3964565725007	CRP
