Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Neonatal short-limb short stature	2/13	3.895617501090222E-6	1.1394681190688899E-4	0	0	1211.1515151515152	15085.689488070864	COL1A1;COL1A2
Aneurysm	3/152	4.255870104690063E-6	1.1855638148779461E-4	0	0	199.79194630872485	2470.8692214137063	COL1A1;COL1A2;RAC1
Biconcave vertebral bodies	2/14	4.54444066889218E-6	1.2084080869554204E-4	0	0	1110.1666666666667	13656.832820045118	COL1A1;COL1A2
Platybasia	2/15	5.243069539504879E-6	1.333563339395806E-4	0	0	1024.7179487179487	12459.139177497858	COL1A1;COL1A2
Fibrosis	3/169	5.853744196452491E-6	1.3696433025568112E-4	0	0	179.1777108433735	2158.809939640249	COL1A1;COL1A2;RAC1
Liver Cirrhosis	4/683	6.559197022903528E-6	1.3696433025568112E-4	0	0	113.79086892488954	1358.0533253108124	COL1A1;ITGB1;COL1A2;RAC1
Relative short stature	2/17	6.789684747717526E-6	1.3696433025568112E-4	0	0	888.0	10567.294169184646	COL1A1;COL1A2
Otosclerosis	2/17	6.789684747717526E-6	1.3696433025568112E-4	0	0	888.0	10567.294169184646	COL1A1;COL1A2
Mild short stature	2/17	6.789684747717526E-6	1.3696433025568112E-4	0	0	888.0	10567.294169184646	COL1A1;COL1A2
Genu recurvatum	2/17	6.789684747717526E-6	1.3696433025568112E-4	0	0	888.0	10567.294169184646	COL1A1;COL1A2
Velvety skin	2/20	9.482777500558207E-6	1.789491883169855E-4	0	0	739.8888888888889	8557.579526684436	COL1A1;COL1A2
Soft skin	2/20	9.482777500558207E-6	1.789491883169855E-4	0	0	739.8888888888889	8557.579526684436	COL1A1;COL1A2
Atrophic scar	2/21	1.0479927398842361E-5	1.915861727600869E-4	0	0	700.9122807017544	8036.694419732441	COL1A1;COL1A2
Abnormality of the thorax	2/23	1.2623316154643204E-5	2.237547840365938E-4	0	0	634.0952380952381	7152.572070560204	COL1A1;COL1A2
Heart failure	4/815	1.3245169154110745E-5	2.237547840365938E-4	0	0	94.6189889025894	1062.7489080598766	COL1A1;ITGB1;COL1A2;RAC1
Hydrops Fetalis, Non-Immune	2/24	1.3769525171482697E-5	2.237547840365938E-4	0	0	605.2424242424242	6774.510368158076	COL1A1;COL1A2
Dentinogenesis Imperfecta	2/24	1.3769525171482697E-5	2.237547840365938E-4	0	0	605.2424242424242	6774.510368158076	COL1A1;COL1A2
Tibial bowing	2/26	1.621089789622037E-5	2.5630743971051127E-4	0	0	554.75	6118.796435190915	COL1A1;COL1A2
Increased susceptibility to fractures	2/27	1.750603176699575E-5	2.6950075220243455E-4	0	0	532.5333333333333	5832.818995426615	COL1A1;COL1A2
Congestive heart failure	4/884	1.8291401536476013E-5	2.743710230471402E-4	0	0	86.88636363636364	947.8502457624231	COL1A1;ITGB1;COL1A2;RAC1
Collagen Diseases	2/29	2.0245119936613775E-5	2.960848790729765E-4	0	0	493.037037037037	5328.545495992294	COL1A1;COL1A2
Slender long bone	2/32	2.4725579551199923E-5	3.527918057915111E-4	0	0	443.6666666666667	4706.270584187547	COL1A1;COL1A2
Disproportionate short-limb short stature	2/33	2.6318160402538746E-5	3.665743770353611E-4	0	0	429.3333333333333	4527.427911847286	COL1A1;COL1A2
Degenerative polyarthritis	4/976	2.709302238912065E-5	3.6859111854966464E-4	0	0	78.28395061728395	823.2523697247565	COL1A1;ITGB1;COL1A2;RAC1
Limb defects	2/35	2.965187409973277E-5	3.94235144280538E-4	0	0	403.27272727272725	4204.515497040668	COL1A1;RAC1
Hereditary pyropoikilocytosis	2/37	3.318355775015145E-5	4.313862507519688E-4	0	0	380.1904761904762	3921.0777680384267	COL1A1;COL1A2
Gross motor development delay	2/38	3.502360104483773E-5	4.3708194477143174E-4	0	0	369.6111111111111	3792.0209099703466	COL1A1;COL1A2
Osteosarcoma of bone	4/1042	3.511598530642272E-5	4.3708194477143174E-4	0	0	73.05202312138728	749.2839435474784	COL1A1;ITGB1;COL1A2;RAC1
Microcalcification	2/41	4.084035796971542E-5	4.918370634024046E-4	0	0	341.12820512820514	3447.38699212753	COL1A1;ITGB1
Reduced bone mineral density	2/42	4.287810296328655E-5	4.918370634024046E-4	0	0	332.5833333333333	3344.8402322963743	COL1A1;COL1A2
Hyperextensible skin	2/42	4.287810296328655E-5	4.918370634024046E-4	0	0	332.5833333333333	3344.8402322963743	COL1A1;COL1A2
Other ureteric obstruction	2/42	4.287810296328655E-5	4.918370634024046E-4	0	0	332.5833333333333	3344.8402322963743	COL1A1;COL1A2
Osteosarcoma	4/1103	4.3991457340192755E-5	4.949038950771685E-4	0	0	68.77525022747953	689.9199607681313	COL1A1;ITGB1;COL1A2;RAC1
Oral Submucous Fibrosis	2/44	4.710174260680587E-5	5.009912622723897E-4	0	0	316.7142857142857	3155.4879486634554	COL1A1;COL1A2
Tumoral calcinosis	2/44	4.710174260680587E-5	5.009912622723897E-4	0	0	316.7142857142857	3155.4879486634554	COL1A1;ITGB1
Blue sclera	2/44	4.710174260680587E-5	5.009912622723897E-4	0	0	316.7142857142857	3155.4879486634554	COL1A1;COL1A2
Calcinosis	2/50	6.0956786529959696E-5	6.367807164290432E-4	0	0	277.0416666666667	2688.78505476905	COL1A1;ITGB1
Convex nasal ridge	2/51	6.343848911664257E-5	6.510792304076474E-4	0	0	271.3741496598639	2622.950505962369	COL1A1;COL1A2
Congenital neurologic anomalies	2/52	6.596944588909246E-5	6.653814800882601E-4	0	0	265.93333333333334	2559.9590632869204	COL1A1;COL1A2
Abnormality of pelvic girdle bone morphology	2/53	6.854964198711411E-5	6.796871281773178E-4	0	0	260.70588235294116	2499.635583784046	COL1A1;COL1A2
Osteoporosis, Postmenopausal	2/55	7.385769263711544E-5	7.083073802084021E-4	0	0	250.8427672955975	2386.3601546118716	COL1A2;RAC1
Scoliosis, unspecified	2/55	7.385769263711544E-5	7.083073802084021E-4	0	0	250.8427672955975	2386.3601546118716	COL1A1;COL1A2
Congenital aneurysm of ascending aorta	2/58	8.218869169335486E-5	7.512560100095718E-4	0	0	237.36904761904762	2232.81024591821	COL1A1;COL1A2
Wide anterior fontanel	2/58	8.218869169335486E-5	7.512560100095718E-4	0	0	237.36904761904762	2232.81024591821	COL1A1;COL1A2
Heart valve disease	2/58	8.218869169335486E-5	7.512560100095718E-4	0	0	237.36904761904762	2232.81024591821	COL1A1;COL1A2
Post-Traumatic Osteoporosis	2/60	8.798846632227916E-5	7.918961969005124E-4	0	0	229.16091954022988	2139.974518717943	COL1A1;COL1A2
Pulmonary Fibrosis	3/432	9.68957998736817E-5	8.111149846805062E-4	0	0	68.41258741258741	632.2605392174897	COL1A1;COL1A2;RAC1
Wide bregma sutures	2/63	9.70564938933939E-5	8.111149846805062E-4	0	0	217.85792349726776	2013.054561860092	COL1A1;COL1A2
Large, late-closing fontanelle	2/63	9.70564938933939E-5	8.111149846805062E-4	0	0	217.85792349726776	2013.054561860092	COL1A1;COL1A2
Large bregma sutures	2/63	9.70564938933939E-5	8.111149846805062E-4	0	0	217.85792349726776	2013.054561860092	COL1A1;COL1A2
Large fontanelle	2/63	9.70564938933939E-5	8.111149846805062E-4	0	0	217.85792349726776	2013.054561860092	COL1A1;COL1A2
Mitral Valve Prolapse Syndrome	2/64	1.001773411518344E-4	8.139408968586545E-4	0	0	214.33333333333334	1973.7031884981131	COL1A1;COL1A2
Osteoporosis, Senile	2/64	1.001773411518344E-4	8.139408968586545E-4	0	0	214.33333333333334	1973.7031884981131	COL1A1;COL1A2
Skeletal dysplasia	2/66	1.0656620364947746E-4	8.539894402047166E-4	0	0	207.61458333333334	1898.9974725350478	COL1A1;COL1A2
Thin skin	2/68	1.1315119111665648E-4	8.945060378816762E-4	0	0	201.3030303030303	1829.1974888825955	COL1A1;COL1A2
Pulmonary arterial hypertension	2/70	1.1993218478089633E-4	9.354710412909914E-4	0	0	195.36274509803923	1763.848974466872	COL1A1;COL1A2
Varying degree of multiple fractures	2/72	1.269090658981553E-4	9.518179942361646E-4	0	0	189.76190476190476	1702.5513515192338	COL1A1;COL1A2
Increased fracture rate	2/72	1.269090658981553E-4	9.518179942361646E-4	0	0	189.76190476190476	1702.5513515192338	COL1A1;COL1A2
Frequent fractures	2/72	1.269090658981553E-4	9.518179942361646E-4	0	0	189.76190476190476	1702.5513515192338	COL1A1;COL1A2
Marfan Syndrome	2/73	1.3047092716623584E-4	9.540686549030996E-4	0	0	187.07981220657277	1673.3092146174563	COL1A1;COL1A2
Fractures, Multiple	2/73	1.3047092716623584E-4	9.540686549030996E-4	0	0	187.07981220657277	1673.3092146174563	COL1A1;COL1A2
Platyspondyly	2/76	1.414500157223739E-4	0.0010215834468838114	0	0	179.46846846846847	1590.7302830047636	COL1A1;COL1A2
Connective Tissue Diseases	2/81	1.6072595624248964E-4	0.0011466424927055663	0	0	168.06751054852322	1468.2058020807292	COL1A1;COL1A2
Osteoporosis, Age-Related	2/82	1.6472762985412622E-4	0.0011610320899357088	0	0	165.95833333333334	1445.6990838624515	COL1A1;COL1A2
Increased tendency to bruise	2/85	1.7702535507589228E-4	0.0012328551514213927	0	0	159.93574297188755	1381.7196834139886	COL1A1;COL1A2
Triangular face	2/87	1.854676106804791E-4	0.001276453555859768	0	0	156.15686274509804	1341.7981898546207	COL1A1;COL1A2
Fibrosis, Liver	3/545	1.9316497746808454E-4	0.0013139710676608074	0	0	53.836715867158674	460.4097598070763	COL1A1;COL1A2;RAC1
Small for gestational age (disorder)	2/93	2.1196318119144034E-4	0.0013932411347976697	0	0	145.8168498168498	1233.4790185692234	COL1A1;COL1A2
Joint laxity	2/93	2.1196318119144034E-4	0.0013932411347976697	0	0	145.8168498168498	1233.4790185692234	COL1A1;COL1A2
Low Birth Weights	2/93	2.1196318119144034E-4	0.0013932411347976697	0	0	145.8168498168498	1233.4790185692234	COL1A1;COL1A2
Aortic Aneurysm, Thoracic	2/99	2.402094713818293E-4	0.0015613615639818905	0	0	136.75601374570448	1139.724511594925	COL1A1;COL1A2
Medulloblastoma	3/590	2.4433354734315876E-4	0.001570715661491735	0	0	49.594548551959114	412.4766833711339	ITGB1;COL1A2;RAC1
Heart Decompensation	2/102	2.5498813828150007E-4	0.001621391966246495	0	0	132.63333333333333	1097.4471319194868	ITGB1;RAC1
Acquired flat foot	2/104	2.650830977784653E-4	0.0016674581957032493	0	0	130.01960784313727	1070.77221634846	COL1A1;COL1A2
Ehlers-Danlos Syndrome	2/105	2.702032877114542E-4	0.0016815842905446886	0	0	128.75080906148867	1057.8599029910954	COL1A1;COL1A2
Heart Failure, Right-Sided	2/106	2.753719313903778E-4	0.0016957113669828529	0	0	127.50641025641026	1045.2195041351283	ITGB1;RAC1
Flatfoot	2/108	2.858545209370448E-4	0.0017239679870945485	0	0	125.0880503144654	1020.7219360678738	COL1A1;COL1A2
Myocardial Failure	2/108	2.858545209370448E-4	0.0017239679870945485	0	0	125.0880503144654	1020.7219360678738	ITGB1;RAC1
Abortion, Tubal	2/110	2.9653074838543466E-4	0.0017701070184232579	0	0	122.75925925925925	997.2176121519977	COL1A1;COL1A2
Joint hyperflexibility	2/114	3.1846364469203213E-4	0.0018818306277256444	0	0	118.35119047619048	952.964050212754	COL1A1;COL1A2
Premature Birth	2/119	3.469668760434559E-4	0.002029756224854217	0	0	113.26495726495726	902.3005042841953	COL1A1;COL1A2
Hernia, Inguinal	2/124	3.7667628875319285E-4	0.002181738900204137	0	0	108.59562841530055	856.1814426244825	COL1A1;COL1A2
Left-Sided Heart Failure	2/126	3.8889737220522023E-4	0.0022304408111769986	0	0	106.83333333333333	838.8761737196546	ITGB1;RAC1
Spontaneous abortion	2/138	4.6626386256346224E-4	0.0026481976660157804	0	0	97.34803921568627	746.733333870393	COL1A1;COL1A2
Acid reflux	2/140	4.798305111429592E-4	0.0026990466251791455	0	0	95.92753623188406	733.0856776070341	COL1A1;COL1A2
Pectus excavatum	2/141	4.866857502356308E-4	0.0027115348941699428	0	0	95.2326139088729	726.4240861451018	COL1A1;COL1A2
Generalized osteopenia	2/145	5.145857959825348E-4	0.002839931043865876	0	0	92.55011655011656	700.8032040488963	COL1A1;COL1A2
Focal glomerulosclerosis	2/155	5.876843981730204E-4	0.003160786844243791	0	0	86.45751633986929	643.1851729913229	ITGB1;RAC1
Liver Cirrhosis, Experimental	3/801	6.023741331428624E-4	0.003160786844243791	0	0	36.08458646616541	267.5539230982812	COL1A1;ITGB1;COL1A2
Hyperkyphosis	2/157	6.028772063270436E-4	0.003160786844243791	0	0	85.33333333333333	632.6440123653156	COL1A1;COL1A2
Hypotrophic midface	2/158	6.105451511103391E-4	0.003160786844243791	0	0	84.78205128205128	627.4853833473186	COL1A1;COL1A2
Midface retrusion	2/158	6.105451511103391E-4	0.003160786844243791	0	0	84.78205128205128	627.4853833473186	COL1A1;COL1A2
Decreased projection of midface	2/158	6.105451511103391E-4	0.003160786844243791	0	0	84.78205128205128	627.4853833473186	COL1A1;COL1A2
Small midface	2/158	6.105451511103391E-4	0.003160786844243791	0	0	84.78205128205128	627.4853833473186	COL1A1;COL1A2
Malar flattening	2/160	6.260240487593936E-4	0.003184557117602133	0	0	83.70042194092827	617.3845045248468	COL1A1;COL1A2
Hypotrophic malar bone	2/160	6.260240487593936E-4	0.003184557117602133	0	0	83.70042194092827	617.3845045248468	COL1A1;COL1A2
Heartburn	2/162	6.416935262749492E-4	0.003236126835093494	0	0	82.64583333333333	607.5625578156757	COL1A1;COL1A2
Kyphosis deformity of spine	2/168	6.898442667143013E-4	0.003449221333571506	0	0	79.63453815261045	579.6633617826236	COL1A1;COL1A2
Respiratory function loss	2/170	7.062748926140779E-4	0.0035014475608409795	0	0	78.67857142857143	570.8528494275001	COL1A1;COL1A2
Keloid	2/171	7.14561460712844E-4	0.0035127601219917125	0	0	78.20907297830375	566.534132044117	COL1A1;COL1A2
Scleroderma	2/179	7.825622025090394E-4	0.003814990737231567	0	0	74.64406779661017	533.9243253220434	COL1A1;COL1A2
Respiratory Insufficiency	2/182	8.088444396722006E-4	0.003878475386952765	0	0	73.38888888888889	522.5218396347041	COL1A1;COL1A2
Nephrotic Syndrome	2/182	8.088444396722006E-4	0.003878475386952765	0	0	73.38888888888889	522.5218396347041	COL1A1;RAC1
Stomach Carcinoma	4/2378	9.023592116908689E-4	0.004291708445846815	0	0	29.689974726200507	208.1415048174661	COL1A1;ITGB1;COL1A2;RAC1
Mammary Neoplasms	4/2387	9.157418999191572E-4	0.004320233963328282	0	0	29.562736046999582	206.8142793804646	COL1A1;ITGB1;COL1A2;RAC1
Malignant neoplasm of stomach	4/2398	9.322960990210908E-4	0.004363145743418705	0	0	29.408521303258144	205.2085471350699	COL1A1;ITGB1;COL1A2;RAC1
Left Ventricular Hypertrophy	2/203	0.0010047235215473135	0.0046368990044712835	0	0	65.65174129353234	453.1967851814795	COL1A1;COL1A2
Diabetes Mellitus, Insulin-Dependent	3/956	0.001012510217559425	0.0046368990044712835	0	0	29.971668415529905	206.66432461192727	COL1A1;ITGB1;COL1A2
Osteogenesis Imperfecta	2/204	0.0010145693548244859	0.0046368990044712835	0	0	65.32343234323433	450.29343070918674	COL1A1;COL1A2
Congenital contractural arachnodactyly	2/212	0.0010950268963888534	0.0049658196464145675	0	0	62.80952380952381	428.1710385591926	COL1A1;COL1A2
Aortic Valve Insufficiency	2/214	0.001115610436634438	0.005020246964854971	0	0	62.210691823899374	422.93027742722103	COL1A1;COL1A2
Frontal bossing	2/216	0.0011363814062815842	0.005074680325761273	0	0	61.62305295950156	417.79852314077834	COL1A1;COL1A2
Gastroesophageal reflux disease	2/246	0.0014703585566770649	0.006355388374261641	0	0	53.96448087431694	351.9697809769996	COL1A1;COL1A2
Bat ear	1/6	0.0014992198216206949	0.006355388374261641	0	0	999.5	6499.5590198897235	COL1A1
Dissection, Blood Vessel	1/6	0.0014992198216206949	0.006355388374261641	0	0	999.5	6499.5590198897235	COL1A1
EHLERS-DANLOS SYNDROME, DERMATOSPARAXIS TYPE	1/6	0.0014992198216206949	0.006355388374261641	0	0	999.5	6499.5590198897235	COL1A2
Craniofacial disproportion	1/6	0.0014992198216206949	0.006355388374261641	0	0	999.5	6499.5590198897235	COL1A1
Pilomyxoid astrocytoma	1/6	0.0014992198216206949	0.006355388374261641	0	0	999.5	6499.5590198897235	COL1A1
Cigarette-paper scars	1/6	0.0014992198216206949	0.006355388374261641	0	0	999.5	6499.5590198897235	COL1A1
Skin Neoplasms	2/256	0.0015909823045153846	0.006695860777996402	0	0	51.813648293963254	333.8562506370787	COL1A1;RAC1
Hearing Loss, Partial	2/260	0.0016405275906497545	0.0068550617180721885	0	0	51.0	327.04960675052496	COL1A1;COL1A2
Trichohepatoenteric Syndrome	2/267	0.001729009658706438	0.006866551417688469	0	0	49.63522012578616	315.69024897807327	COL1A1;COL1A2
Enlargement of calvarial bones	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Idiopathic osteoporosis	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Sclerosteosis	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Bowel diverticula	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Bowel diverticulosis	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Increased ossification of calvarial bones	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Molluscoid pseudotumors	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Calvarial hyperostosis	1/7	0.0017489165149326186	0.006866551417688469	0	0	832.875	5287.722499803602	COL1A1
Deafness	2/273	0.0018066491518051663	0.007045931692040148	0	0	48.521525215252154	306.4756094884318	COL1A1;COL1A2
Dwarfism	2/277	0.001859329089444922	0.007203361041889267	0	0	47.806060606060605	300.582497312636	COL1A2;RAC1
Epidermolysis Bullosa Dystrophica	1/8	0.001998563431658992	0.007578530619031987	0	0	713.8571428571429	4436.855317641398	COL1A1
Cranial asymmetry	1/8	0.001998563431658992	0.007578530619031987	0	0	713.8571428571429	4436.855317641398	COL1A1
Adult Fibrosarcoma	1/8	0.001998563431658992	0.007578530619031987	0	0	713.8571428571429	4436.855317641398	COL1A1
Atrial Fibrillation	2/288	0.0020079867452136033	0.007578530619031987	0	0	45.94172494172494	285.326718797035	COL1A1;RAC1
Congenital deafness	2/289	0.00202177609575616	0.007581660359085599	0	0	45.77932636469222	284.00481889169373	COL1A1;COL1A2
Bladder Neoplasm	3/1217	0.0020481189298375575	0.007631525948757777	0	0	23.205518945634267	143.6615041264537	ITGB1;COL1A2;RAC1
hearing impairment	2/294	0.0020914091737433992	0.007743508649619548	0	0	44.98401826484018	277.54766776529556	COL1A1;COL1A2
Idiopathic pulmonary arterial hypertension	2/297	0.0021337375634418055	0.007850543865493435	0	0	44.51977401129943	273.7912727993365	COL1A1;COL1A2
Fibrosarcoma	2/298	0.0021479383645605452	0.007853399645424494	0	0	44.36711711711712	272.55815012566364	COL1A1;RAC1
Calcaneovalgus deformity	1/9	0.00224816055240216	0.008019353189971119	0	0	624.59375	3808.549663430724	COL1A2
Wide cranial sutures	1/9	0.00224816055240216	0.008019353189971119	0	0	624.59375	3808.549663430724	COL1A1
Glycogen Storage Disease Type IV	1/9	0.00224816055240216	0.008019353189971119	0	0	624.59375	3808.549663430724	COL1A2
Nephrogenic Fibrosing Dermopathy	1/9	0.00224816055240216	0.008019353189971119	0	0	624.59375	3808.549663430724	COL1A1
Malignant neoplasm of skin	2/307	0.00227779787728555	0.008075828837648768	0	0	43.03825136612022	261.86822648197517	COL1A1;RAC1
Fibroid Tumor	2/310	0.002321904184869269	0.008182614145473025	0	0	42.612554112554115	258.46080765030825	COL1A1;ITGB1
Chorea Acanthocytosis Syndrome	1/10	0.0024977078641967437	0.008749455691946677	0	0	555.1666666666666	3326.7706415121643	RAC1
Multiple Myeloma	3/1312	0.00254756813556216	0.008870996186332521	0	0	21.412528647822764	127.88881221258382	COL1A1;ITGB1;RAC1
Hypertrophic Cardiomyopathy	2/328	0.0025951229195306335	0.008983117798375271	0	0	40.22290388548057	239.4920526197763	COL1A1;COL1A2
Osteopenia	2/329	0.0026107320568471105	0.008983989725032704	0	0	40.09785932721712	238.50706409004965	COL1A1;COL1A2
Eosinophilia-Myalgia Syndrome	1/11	0.002747205358336921	0.009183515055011993	0	0	499.625	2946.3741195064317	COL1A1
Tuberculosis of intestines	1/11	0.002747205358336921	0.009183515055011993	0	0	499.625	2946.3741195064317	ITGB1
Hernia, Femoral	1/11	0.002747205358336921	0.009183515055011993	0	0	499.625	2946.3741195064317	COL1A1
Lipoblastoma	1/11	0.002747205358336921	0.009183515055011993	0	0	499.625	2946.3741195064317	COL1A2
Subcutaneous hemorrhage	1/11	0.002747205358336921	0.009183515055011993	0	0	499.625	2946.3741195064317	COL1A2
Muscle Weakness	2/339	0.002769307155169428	0.009204799350989291	0	0	38.888229475766565	229.0189321779579	COL1A1;COL1A2
Uterine Fibroids	2/349	0.0029323881410578	0.00969179131366561	0	0	37.74831892411143	220.145860202533	COL1A1;ITGB1
Dental Fluorosis, Acquired	1/12	0.002996653029893649	0.009793530851887066	0	0	454.1818181818182	2638.914119276588	COL1A2
Intracranial Arteriovenous Malformation	1/12	0.002996653029893649	0.009793530851887066	0	0	454.1818181818182	2638.914119276588	ITGB1
Leukemia, T-Cell	2/364	0.0031854270152703004	0.010320324793084364	0	0	36.156537753222835	207.87004340270394	ITGB1;RAC1
Infantile malignant osteopetrosis	1/13	0.003246050875089783	0.010320324793084364	0	0	416.3125	2385.6022367218384	RAC1
cancer angiogenesis	1/13	0.003246050875089783	0.010320324793084364	0	0	416.3125	2385.6022367218384	RAC1
Liver and Intrahepatic Bile Duct Epithelial Neoplasm	1/13	0.003246050875089783	0.010320324793084364	0	0	416.3125	2385.6022367218384	COL1A1
Liver and Intrahepatic Bile Duct Neoplasm	1/13	0.003246050875089783	0.010320324793084364	0	0	416.3125	2385.6022367218384	COL1A1
Hyperextensibility of the finger joints	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	COL1A1
Refractory Neoplasm	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	ITGB1
Adams Oliver syndrome	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	RAC1
Deficiency of mevalonate kinase	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	RAC1
Nonspecific interstitial pneumonia	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	COL1A1
Syringomyelia	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	COL1A1
Skin Diseases, Bacterial	1/14	0.0034953988931204698	0.010705802892541753	0	0	384.2692307692308	2173.5450385769154	COL1A1
Cardiomyopathy, Familial Idiopathic	2/388	0.0036111904568625823	0.010945836358883994	0	0	33.86701208981002	190.45851853785436	ITGB1;RAC1
Chronic kidney disease stage 5	2/388	0.0036111904568625823	0.010945836358883994	0	0	33.86701208981002	190.45851853785436	COL1A1;RAC1
Retrusion of lower jaw	2/395	0.003740193574084189	0.01095323897051859	0	0	33.25190839694657	185.83221084604932	COL1A1;COL1A2
Hypoplastic mandible condyle	2/395	0.003740193574084189	0.01095323897051859	0	0	33.25190839694657	185.83221084604932	COL1A1;COL1A2
Decreased projection of lower jaw	2/395	0.003740193574084189	0.01095323897051859	0	0	33.25190839694657	185.83221084604932	COL1A1;COL1A2
Decreased projection of mandible	2/395	0.003740193574084189	0.01095323897051859	0	0	33.25190839694657	185.83221084604932	COL1A1;COL1A2
Maternal hypertension	1/15	0.00374469708393798	0.01095323897051859	0	0	356.80357142857144	1993.609466758919	COL1A1
Sclerosis of the skin	1/15	0.00374469708393798	0.01095323897051859	0	0	356.80357142857144	1993.609466758919	COL1A2
Urinary Stress Incontinence	1/15	0.00374469708393798	0.01095323897051859	0	0	356.80357142857144	1993.609466758919	COL1A1
Aplasia/Hypoplasia of the mandible	2/397	0.003777450198396493	0.010994071472945018	0	0	33.08016877637131	184.54453761006098	COL1A1;COL1A2
Micrognathism	2/400	0.0038336668693710265	0.011102451082089359	0	0	32.82579564489112	182.64054492806378	COL1A1;COL1A2
Curvature of spine	2/408	0.003985521477648071	0.011232971574343983	0	0	32.16584564860427	177.71909934145316	COL1A1;COL1A2
Dermatofibrosarcoma	1/16	0.003993945448655638	0.011232971574343983	0	0	333.0	1839.1509089009865	COL1A1
Cellulitis	1/16	0.003993945448655638	0.011232971574343983	0	0	333.0	1839.1509089009865	COL1A1
Nephropathic cystinosis	1/16	0.003993945448655638	0.011232971574343983	0	0	333.0	1839.1509089009865	COL1A2
