Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Flotillin Complex (GO:0016600)	1/6	0.0053884659389882355	0.019742284393088578	0	0	235.0235294117647	1227.644124299904	CDH1
Cytoplasmic Side Of Plasma Membrane (GO:0009898)	2/124	0.005467094139624529	0.019742284393088578	0	0	20.348360655737704	105.99477424850924	CDH1;EZR
Phosphatidylinositol 3-Kinase Complex, Class I (GO:0097651)	1/8	0.007178528720410204	0.023330218341333163	0	0	167.85714285714286	828.6537822644398	PIK3R1
Phosphatidylinositol 3-Kinase Complex, Class IA (GO:0005943)	1/8	0.007178528720410204	0.023330218341333163	0	0	167.85714285714286	828.6537822644398	PIK3R1
Endocytic Vesicle Membrane (GO:0030666)	2/159	0.008839125793675793	0.02735919888518698	0	0	15.784235668789808	74.63682062852904	CAV1;EGFR
Intracellular Vesicle (GO:0097708)	1/11	0.009857921634816495	0.028722299286628138	0	0	117.48235294117647	542.7073703814344	EGFR
Basolateral Plasma Membrane (GO:0016323)	2/171	0.010163275132191495	0.028722299286628138	0	0	14.654585798816568	67.24952102604539	EZR;EGFR
Endocytic Vesicle (GO:0030139)	2/196	0.013186187479993752	0.035712591091649745	0	0	12.75	55.189463853601396	CAV1;HBB
Axon (GO:0030424)	2/205	0.01435952533204175	0.03733476586330855	0	0	12.179187192118226	51.6804537464656	STAT1;NFIB
Vesicle (GO:0031982)	2/235	0.018583853678379284	0.045114830964413745	0	0	10.594957081545065	42.22580050429725	EZR;EGFR
Endocytic Vesicle Lumen (GO:0071682)	1/21	0.01874000670829494	0.045114830964413745	0	0	58.71176470588235	233.50224496360525	HBB
Catenin Complex (GO:0016342)	1/28	0.0249126411012733	0.0578329168422416	0	0	43.474945533769066	160.52601632867996	CDH1
Early Endosome (GO:0005769)	2/307	0.03056119161035443	0.06849922257493234	0	0	8.064344262295082	28.128628935596748	CAV1;EGFR
Actin Cytoskeleton (GO:0015629)	2/327	0.0343153267032211	0.07424483036975213	0	0	7.560384615384615	25.494850641420424	CDH1;EZR
Cyclin-Dependent Protein Kinase Holoenzyme Complex (GO:0000307)	1/40	0.03540907294557409	0.07424483036975213	0	0	30.079939668174962	100.49067723322013	CDKN1A
Cortical Actin Cytoskeleton (GO:0030864)	1/44	0.038884106119434915	0.07898334055510217	0	0	27.276333789329687	88.57088446864675	CDH1
Endosome Membrane (GO:0010008)	2/361	0.04109043480980151	0.08093570492839693	0	0	6.8325208913649025	21.809269448959192	CAV1;EGFR
Sarcolemma (GO:0042383)	1/52	0.04579873384946774	0.08490113814615473	0	0	22.988465974625143	70.88490801561363	CAV1
Tertiary Granule Lumen (GO:1904724)	1/53	0.04665975146146969	0.08490113814615473	0	0	22.54524886877828	69.09833217880467	HBB
Cytoplasmic Vesicle Membrane (GO:0030659)	2/389	0.04702216881940877	0.08490113814615473	0	0	6.329134366925064	19.34902522745986	CAV1;EGFR
Microvillus (GO:0005902)	1/58	0.0509538444953197	0.08777726944042362	0	0	20.562435500515996	61.210979038699676	EZR
Serine/Threonine Protein Kinase Complex (GO:1902554)	1/60	0.05266636166425417	0.08777726944042362	0	0	19.863409770687937	58.47347515993359	CDKN1A
Filopodium (GO:0030175)	1/60	0.05266636166425417	0.08777726944042362	0	0	19.863409770687937	58.47347515993359	EZR
Platelet Alpha Granule Lumen (GO:0031093)	1/66	0.05778641961430449	0.09390293187324479	0	0	18.02443438914027	51.387689221977354	VEGFA
Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	1/68	0.05948728998273248	0.09430911826530759	0	0	17.484635645302898	49.34151245692923	EGFR
Actin Filament (GO:0005884)	1/71	0.06203315941729082	0.09600369909818818	0	0	16.7327731092437	46.51855173584374	EZR
Small-Subunit Processome (GO:0032040)	1/73	0.06372678840915502	0.09633119178128084	0	0	16.266339869281047	44.783677915691136	PRKDC
Lipid Droplet (GO:0005811)	1/82	0.0713124414727928	0.10432226917189315	0	0	14.452432824981845	38.16431494463284	CAV1
Actin-Based Cell Projection (GO:0098858)	1/84	0.0729902413804037	0.10432226917189315	0	0	14.10276399716513	36.91299089130259	EZR
Clathrin-Coated Endocytic Vesicle (GO:0045334)	1/85	0.07382806741395515	0.10432226917189315	0	0	13.934173669467787	36.31268374332498	EGFR
Platelet Alpha Granule (GO:0031091)	1/89	0.07717222548711895	0.10563377684397281	0	0	13.29812834224599	34.06602362525984	VEGFA
Clathrin-Coated Vesicle Membrane (GO:0030665)	1/90	0.07800648136170299	0.10563377684397281	0	0	13.148050231328487	33.540194413490916	EGFR
Nuclear Chromosome (GO:0000228)	1/95	0.08216708746364133	0.10899715683952421	0	0	12.445556946182728	31.101452445343085	JUN
Apical Junction Complex (GO:0043296)	1/106	0.0912580888842393	0.11863551554951109	0	0	11.135574229691876	26.659273431080635	CDH1
Cytoskeleton (GO:0005856)	2/599	0.0999512288719203	0.12738882111127098	0	0	4.058835845896147	9.347794936578305	CDH1;EZR
Ficolin-1-Rich Granule Lumen (GO:1904813)	1/123	0.10514072229826571	0.13142590287283212	0	0	9.575699132111861	21.568837265640855	HBB
Tertiary Granule (GO:0070820)	1/162	0.1362360770038511	0.1658738305548357	0	0	7.241870661308002	14.435699026304277	HBB
Chromosome (GO:0005694)	1/164	0.13780287461478657	0.1658738305548357	0	0	7.152291591483219	14.175348854230412	JUN
Ficolin-1-Rich Granule (GO:0101002)	1/184	0.15332392001745535	0.18120099638426543	0	0	6.364191578270653	11.934147775031485	HBB
Bounding Membrane Of Organelle (GO:0098588)	2/819	0.16671950784479284	0.193513714462706	0	0	2.932221542227662	5.252906209256613	CAV1;EGFR
Intracellular Organelle Lumen (GO:0070013)	2/856	0.17867950522488557	0.20375733051960634	0	0	2.799765807962529	4.821649027842886	HBB;EGFR
Nuclear Membrane (GO:0031965)	1/227	0.18580519297443435	0.20822995764376262	0	0	5.142113482561166	8.654467539704264	NR4A1
trans-Golgi Network (GO:0005802)	1/241	0.19612400325816137	0.21606881714882184	0	0	4.838725490196079	7.882323259714166	CDH1
Polymeric Cytoskeletal Fiber (GO:0099513)	1/265	0.21352660943140056	0.23132049355068393	0	0	4.39349376114082	6.783527214270131	EZR
Dendrite (GO:0030425)	1/270	0.21710708337285278	0.23134361343008905	0	0	4.310736934178876	6.584066887109633	STAT1
Secretory Granule Lumen (GO:0034774)	1/316	0.24933287870758325	0.2613973728385953	0	0	3.672642390289449	5.10117692722905	VEGFA
Golgi Membrane (GO:0000139)	1/427	0.32201354074550653	0.3322361928326655	0	0	2.7003590168461753	3.0599433663898616	CAV1
Neuron Projection (GO:0043005)	1/557	0.39868195660198635	0.4049113621738924	0	0	2.0552264071096062	1.8899682848587886	STAT1
Endoplasmic Reticulum Membrane (GO:0005789)	1/801	0.5209984024088474	0.5209984024088474	0	0	1.4104411764705882	0.9196193588365947	CAV1
