Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Small cell carcinoma of lung	5/673	9.307480602255856E-6	8.958214241742268E-4	0	0	28.9251497005988	335.08895367039696	EEF1A1;LGALS3;PLAU;KRT8;HSPA1A
Hereditary Diffuse Gastric Cancer	4/300	9.704204314934023E-6	8.958214241742268E-4	0	0	44.35585585585586	511.9974854258671	EEF1A1;LGALS3;PLAU;KRT8
Pancreatitis, Chronic	4/302	9.962085983118006E-6	8.958214241742268E-4	0	0	44.053691275167786	507.3542067797722	LGALS3;KRT8;APOE;HSPA1A
Prostate carcinoma	8/3145	1.2368365548829058E-5	9.298041996865901E-4	0	0	21.489321007331846	242.83724642409777	EEF1A1;LGALS3;PLAU;KRT8;CTSH;APOE;CTSD;HSPA1A
Osteopenia	4/329	1.3962978941121157E-5	9.298041996865901E-4	0	0	40.33846153846154	450.9477394421588	KRT8;APOE;MFGE8;HSPA1A
Arterial Diseases, Common Carotid	2/12	1.4810308032958316E-5	9.298041996865901E-4	0	0	499.5	5554.533471892794	PLAU;APOE
External Carotid Artery Diseases	2/12	1.4810308032958316E-5	9.298041996865901E-4	0	0	499.5	5554.533471892794	PLAU;APOE
Internal Carotid Artery Diseases	2/12	1.4810308032958316E-5	9.298041996865901E-4	0	0	499.5	5554.533471892794	PLAU;APOE
Renal Cell Carcinoma	6/1348	1.5378113578290633E-5	9.298041996865901E-4	0	0	20.843517138599104	230.9996388450915	LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Ischemia	3/104	1.596140787437272E-5	9.298041996865901E-4	0	0	84.3946251768034	932.1670555715073	PLAU;APOE;MFGE8
Ovarian Carcinoma	7/2203	1.7295646789380104E-5	9.298041996865901E-4	0	0	18.906800242865817	207.31411812717926	EEF1A1;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Cerebral Amyloid Angiopathy, Hereditary	2/13	1.749845371523095E-5	9.298041996865901E-4	0	0	454.0681818181818	4973.589532784677	APOE;CTSD
Subcortical Infarction	2/14	2.0409450302584202E-5	9.70212220956353E-4	0	0	416.2083333333333	4494.8471043704	PLAU;APOE
Primary malignant neoplasm of lung	7/2268	2.1007049133318813E-5	9.70212220956353E-4	0	0	18.296181630546954	197.061814484479	EEF1A1;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Carcinoma, Cribriform	3/115	2.157871492289579E-5	9.70212220956353E-4	0	0	76.06377551020408	817.2142308784522	PLAU;KRT8;APOE
Carcinoma, Granular Cell	3/115	2.157871492289579E-5	9.70212220956353E-4	0	0	76.06377551020408	817.2142308784522	PLAU;KRT8;APOE
Adenocarcinoma, Basal Cell	3/117	2.272258390640195E-5	9.838037254290325E-4	0	0	74.7218045112782	798.936834932397	PLAU;KRT8;APOE
Adenocarcinoma, Oxyphilic	3/122	2.5755581547851202E-5	0.0010329217901505169	0	0	71.5642256902761	756.2090962829158	PLAU;KRT8;APOE
Amyloidosis	5/833	2.62023909425682E-5	0.0010329217901505169	0	0	23.142512077294686	244.1456315085007	PLAU;APOE;MFGE8;CTSD;HSPA1A
Stomach Neoplasms	5/835	2.6507830371698463E-5	0.0010329217901505169	0	0	23.08433734939759	243.26437173044215	EEF1A1;LGALS3;PLAU;KRT8;APOE
Adenocarcinoma, Tubular	3/125	2.769740057229128E-5	0.0010444600409357583	0	0	69.79391100702576	732.4293060553069	PLAU;KRT8;APOE
Mammary Neoplasms	7/2387	2.9546803174486146E-5	0.0010792165961225194	0	0	17.264705882352942	180.06285432632302	LGALS3;PLAU;KRT8;CTSH;APOE;MFGE8;CTSD
Malignant neoplasm of stomach	7/2398	3.046548132766736E-5	0.0010792165961225194	0	0	17.17454342673916	178.59663915641076	EEF1A1;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Liver carcinoma	8/3593	3.4292731722751715E-5	0.0011480463374693006	0	0	18.304044630404462	188.1761426023733	EEF1A1;LGALS3;PLAU;KRT8;CTSH;APOE;CTSD;HSPA1A
Malignant neoplasm of lung	7/2449	3.5045063210199106E-5	0.0011480463374693006	0	0	16.767130767130766	172.01191213490378	EEF1A1;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
melanoma	7/2454	3.5523603560856586E-5	0.0011480463374693006	0	0	16.728102438359898	171.38464861203244	EEF1A1;LGALS3;PLAU;APOE;MFGE8;CTSD;HSPA1A
Periodontal Diseases	3/137	3.6427073387120595E-5	0.0011480463374693006	0	0	63.505330490405115	649.037069792638	PLAU;APOE;CTSD
Carcinoma of lung	7/2476	3.769495724376652E-5	0.0011480463374693006	0	0	16.558255704063722	168.6621315204435	EEF1A1;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Amyloid angiopathy	2/19	3.830094710119993E-5	0.0011480463374693006	0	0	293.72058823529414	2987.1489367888853	APOE;CTSD
Crohn Disease	5/912	4.056580530844029E-5	0.0011750514647818643	0	0	21.039691289966925	212.76566822708298	LGALS3;PLAU;KRT8;APOE;HSPA1A
Ulcerative Colitis	5/915	4.121224127977454E-5	0.0011750514647818643	0	0	20.967032967032967	211.69941905149165	LGALS3;PLAU;KRT8;APOE;HSPA1A
Carcinoma of ampulla of Vater	2/20	4.2545300346497585E-5	0.0011841775263108493	0	0	277.3888888888889	2791.9028448786567	PLAU;APOE
Diabetes Mellitus, Insulin-Dependent	5/956	5.088308933581765E-5	0.0013833100333388564	0	0	20.019978969505782	197.9171101453603	LGALS3;PLAU;CTSH;APOE;HSPA1A
Carotid artery occlusion	2/24	6.173695322587491E-5	0.0016037888515788392	0	0	226.9090909090909	2199.345382715804	APOE;HSPA1A
Norrie disease	2/24	6.173695322587491E-5	0.0016037888515788392	0	0	226.9090909090909	2199.345382715804	PLAU;APOE
Liver Failure	3/176	7.681948834931392E-5	0.0019522169973988691	0	0	49.092485549132945	465.10477049698454	LGALS3;PLAU;KRT8
Carcinogenesis	8/4065	8.760583481295517E-5	0.0020988301088414717	0	0	15.709144688193247	146.76524412976073	EEF1A1;IFITM3;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Colorectal Neoplasms	5/1073	8.846789047078415E-5	0.0020988301088414717	0	0	17.717228464419474	165.35260581052614	EEF1A1;LGALS3;PLAU;CTSH;APOE
Acquired CJD	2/29	9.069521855500593E-5	0.0020988301088414717	0	0	184.84259259259258	1720.5159460048703	APOE;CTSD
Malignant neoplasm of pancreas	6/1846	9.286667924652733E-5	0.0020988301088414717	0	0	14.796195652173912	137.3729947372228	EEF1A1;LGALS3;PLAU;KRT8;CTSH;CTSD
Familial Alzheimer Disease (FAD)	3/188	9.343524119817163E-5	0.0020988301088414717	0	0	45.88030888030888	425.688607410352	PLAU;APOE;CTSD
Arteriosclerosis	5/1087	9.411704546613501E-5	0.0020988301088414717	0	0	17.475046210720887	162.0106533839965	LGALS3;PLAU;APOE;MFGE8;HSPA1A
Transient Ischemic Attack	3/191	9.79272891906597E-5	0.0020988301088414717	0	0	45.141337386018236	416.7125643109336	PLAU;APOE;HSPA1A
Pancreatic carcinoma	6/1869	9.961384366140538E-5	0.0020988301088414717	0	0	14.59500805152979	134.48146053396874	EEF1A1;LGALS3;PLAU;KRT8;CTSH;CTSD
Fibrosis, Liver	4/545	1.0048801488588082E-4	0.0020988301088414717	0	0	23.96672828096118	220.6250483375628	LGALS3;PLAU;KRT8;APOE
Squamous cell carcinoma	6/1876	1.0174444671089041E-4	0.0020988301088414717	0	0	14.53475935828877	133.61871592776433	LGALS3;PLAU;KRT8;APOE;MFGE8;CTSD
Major depression, single episode	2/31	1.0381978350160118E-4	0.0020988301088414717	0	0	172.07758620689654	1578.4425771666922	APOE;HSPA1A
Disseminated Malignant Neoplasm	3/195	1.0413357255158714E-4	0.0020988301088414717	0	0	44.191964285714285	405.23307082641094	LGALS3;PLAU;KRT8
Atherosclerosis	5/1134	1.1516471529093665E-4	0.002281822918222118	0	0	16.70593445527015	151.5085778112751	LGALS3;PLAU;APOE;MFGE8;HSPA1A
Carcinoma of bladder	5/1162	1.293400312598363E-4	0.0025199749423791442	0	0	16.27744165946413	145.73300493485675	LGALS3;KRT8;MFGE8;CTSD;HSPA1A
Lung Neoplasms	5/1177	1.3747211192337668E-4	0.0026345065383348745	0	0	16.05631399317406	142.7741808073634	LGALS3;PLAU;KRT8;CTSH;APOE
Hemorrhage	2/37	1.484593618046431E-4	0.0027991773217681906	0	0	142.53571428571428	1256.4807280914272	PLAU;APOE
Liver diseases	4/606	1.515051735484694E-4	0.00281126266473271	0	0	21.47065337763012	188.83205153376244	LGALS3;KRT8;APOE;HSPA1A
Malignant neoplasm of ovary	6/2026	1.5707184921854363E-4	0.002869015495882461	0	0	13.344059405940595	116.87804385506067	EEF1A1;LGALS3;PLAU;APOE;CTSD;HSPA1A
Bladder Neoplasm	5/1217	1.611098330106871E-4	0.0028974983813768187	0	0	15.493399339933994	135.3104292462201	LGALS3;PLAU;MFGE8;CTSD;HSPA1A
Tumor Progression	6/2090	1.8708866137530402E-4	0.0033137370476928846	0	0	12.888195777351248	110.63134368079201	LGALS3;PLAU;KRT8;CTSH;MFGE8;CTSD
Secondary malignant neoplasm of lymph node	5/1271	1.978929770334444E-4	0.003452789405255172	0	0	14.789889415481833	126.12498518001921	IFITM3;LGALS3;PLAU;APOE;CTSD
Malignant neoplasm of prostate	7/3239	2.2096584473308589E-4	0.0037986628307790796	0	0	12.098391089108912	101.83823623570997	EEF1A1;LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Alzheimer Disease, Late Onset	3/253	2.2477501649325975E-4	0.003808144844646676	0	0	33.84	284.2698941191327	PLAU;APOE;CTSD
Asthma	5/1313	2.307530630435035E-4	0.003853576152826508	0	0	14.282874617737003	119.60711173594824	LGALS3;PLAU;APOE;MFGE8;CTSD
Liver neoplasms	5/1321	2.374639032183715E-4	0.00389939682890048	0	0	14.189969604863222	118.42231942956819	PLAU;KRT8;CTSH;APOE;CTSD
Liver Cirrhosis	4/683	2.4016815370473443E-4	0.00389939682890048	0	0	18.960235640648012	158.01785057080718	LGALS3;PLAU;KRT8;APOE
Brain Ischemia	3/264	2.547728353244323E-4	0.004079855404030977	0	0	32.39573070607553	268.0791503578203	LGALS3;PLAU;APOE
Intracranial Hemorrhages	2/49	2.6130779010617516E-4	0.00412795684640701	0	0	106.07978723404256	875.1382563847486	PLAU;APOE
Lafora Disease	2/51	2.831546947100322E-4	0.004413437841547035	0	0	101.73979591836735	831.1650111787942	APOE;CTSD
Cerebral Ischemia	3/275	2.8726097241379587E-4	0.004418527325680623	0	0	31.06827731092437	253.36551238467206	PLAU;APOE;HSPA1A
Mental deterioration	2/53	3.0586608976532464E-4	0.004643603362800838	0	0	97.74019607843137	790.9491626745274	APOE;CTSD
Cerebral Infarction	3/283	3.1250356501736845E-4	0.004683547019298765	0	0	30.168367346938776	243.48571554874746	PLAU;APOE;HSPA1A
Astrocytoma	4/741	3.2826301142639956E-4	0.004857461523512166	0	0	17.415649027589325	139.70303181099348	LGALS3;PLAU;APOE;CTSD
Neurodegenerative Disorders	4/745	3.350937337429696E-4	0.0048965571843191434	0	0	17.31803868645974	138.56336388989425	APOE;MFGE8;CTSD;HSPA1A
Carotid Stenosis	2/56	3.4155103523569007E-4	0.004929298273957058	0	0	92.29629629629629	736.7102780343856	APOE;HSPA1A
Carotid Artery Diseases	2/57	3.538767443157693E-4	0.005044901391526029	0	0	90.61363636363636	720.0668690209761	PLAU;APOE
Kidney Failure	3/297	3.600618069155709E-4	0.005071231955232559	0	0	28.71137026239067	227.6591978300928	PLAU;APOE;HSPA1A
Senile Plaques	3/301	3.744611778187578E-4	0.0051940891524100965	0	0	28.320230105465004	223.44725059673567	LGALS3;APOE;CTSD
Angina Pectoris	2/59	3.7917320411508265E-4	0.0051940891524100965	0	0	87.42543859649123	688.6954184966403	PLAU;APOE
Stomach Carcinoma	6/2378	3.848421371230503E-4	0.0051940891524100965	0	0	11.141231028667791	87.59990476228992	LGALS3;PLAU;KRT8;APOE;CTSD;HSPA1A
Breast Carcinoma	8/4963	3.920497083850321E-4	0.0051940891524100965	0	0	12.1372351160444	95.20595201113703	EEF1A1;LGALS3;PLAU;KRT8;APOE;MFGE8;CTSD;HSPA1A
Fatty Liver, Alcoholic	2/60	3.9214360539410807E-4	0.0051940891524100965	0	0	85.91379310344827	673.8976935048315	LGALS3;PLAU
Colonic Neoplasms	4/778	3.9544391322882686E-4	0.0051940891524100965	0	0	16.551248923341948	129.6873373071267	IFITM3;LGALS3;PLAU;HSPA1A
Kidney Failure, Acute	3/310	4.0821203017201287E-4	0.005302220703012034	0	0	27.47743136342485	214.42628610352446	LGALS3;APOE;HSPA1A
Cardiovascular Diseases	4/787	4.131828147264983E-4	0.0053078100045634785	0	0	16.35334184759472	127.41903214862444	LGALS3;PLAU;APOE;HSPA1A
Malignant neoplasm of breast	8/5054	4.487608158018061E-4	0.005702189061655558	0	0	11.846214823622672	91.32271311683415	EEF1A1;LGALS3;PLAU;KRT8;APOE;MFGE8;CTSD;HSPA1A
Diarrhea	3/329	4.857927447265171E-4	0.005968231407459919	0	0	25.851007887817705	197.23617102015228	LGALS3;KRT8;APOE
Schistosomiasis	2/67	4.889339976743091E-4	0.005968231407459919	0	0	76.63461538461539	584.2073646335838	LGALS3;APOE
Cerebral Hemorrhage	2/67	4.889339976743091E-4	0.005968231407459919	0	0	76.63461538461539	584.2073646335838	PLAU;APOE
Secondary malignant neoplasm of bone	3/330	4.901199444962808E-4	0.005968231407459919	0	0	25.770642201834864	196.39446695108356	LGALS3;APOE;CTSD
Non-alcoholic Fatty Liver Disease	3/334	5.076777246034338E-4	0.006118301650117671	0	0	25.454035390591283	193.08575258865798	EEF1A1;KRT8;APOE
Hepatitis B	4/839	5.271517390503703E-4	0.006288167172957988	0	0	15.293413173652695	115.4350209400162	LGALS3;PLAU;KRT8;APOE
Angina, Unstable	2/70	5.336190066674734E-4	0.006301016351457337	0	0	73.24264705882354	551.9440230421153	PLAU;APOE
Hallucinations	2/72	5.644733393963211E-4	0.006585207203511615	0	0	71.14285714285714	532.1213524698264	CTSH;APOE
Attention Deficit Disorder	2/73	5.802192831152235E-4	0.006585207203511615	0	0	70.13732394366197	522.670663979618	LGALS3;APOE
Bone neoplasms	2/73	5.802192831152235E-4	0.006585207203511615	0	0	70.13732394366197	522.670663979618	LGALS3;PLAU
Dysplastic Nevus	2/73	5.802192831152235E-4	0.006585207203511615	0	0	70.13732394366197	522.670663979618	LGALS3;CTSD
Pleural Effusion, Malignant	2/78	6.621298425578926E-4	0.007371712247144537	0	0	65.50657894736842	479.511360148814	PLAU;APOE
Pulmonary Embolism	2/78	6.621298425578926E-4	0.007371712247144537	0	0	65.50657894736842	479.511360148814	PLAU;APOE
Central neuroblastoma	5/1655	6.819986401726366E-4	0.007521286890205777	0	0	11.115151515151515	81.03482198548105	LGALS3;APOE;MFGE8;CTSD;HSPA1A
Prion Diseases	2/80	6.963752277821239E-4	0.007608062068012177	0	0	63.82051282051282	463.9509991068783	APOE;CTSD
Idiopathic Pulmonary Fibrosis	3/379	7.337715762375088E-4	0.007942397894644888	0	0	22.356382978723403	161.3530086276007	LGALS3;PLAU;KRT8
Neuroblastoma	5/1698	7.680772208848785E-4	0.008237452029490118	0	0	10.807442409923214	77.50687318186665	LGALS3;APOE;MFGE8;CTSD;HSPA1A
Alzheimer's Disease, Focal Onset	2/85	7.856794992100311E-4	0.008274408419608345	0	0	59.96084337349398	428.6577674110207	PLAU;APOE
Acute Confusional Senile Dementia	2/85	7.856794992100311E-4	0.008274408419608345	0	0	59.96084337349398	428.6577674110207	PLAU;APOE
Adenocarcinoma	5/1712	7.978213393085147E-4	0.008320521987379339	0	0	10.710603397773871	76.40543749408195	LGALS3;PLAU;KRT8;APOE;CTSD
ovarian neoplasm	4/938	8.042933999776435E-4	0.008320521987379339	0	0	13.6017130620985	96.91963795164328	EEF1A1;PLAU;APOE;CTSD
Ischemic stroke	3/394	8.213695390395627E-4	0.008422640273133762	0	0	21.482279868469128	152.6216616506191	PLAU;APOE;HSPA1A
Carcinoma, Transitional Cell	3/399	8.519913293487841E-4	0.008637032826240752	0	0	21.205627705627705	149.87998146287592	LGALS3;PLAU;HSPA1A
Creutzfeldt-Jakob disease	2/89	8.60907796340742E-4	0.008637032826240752	0	0	57.19252873563219	403.6375954618875	APOE;CTSD
Vascular Diseases	3/401	8.644421220446261E-4	0.008637032826240752	0	0	21.096913137114143	148.80551995986286	KRT8;APOE;HSPA1A
Acute Cerebrovascular Accidents	2/91	8.997797846246235E-4	0.008913920069713432	0	0	55.901685393258425	392.05867268618533	PLAU;APOE
Degenerative polyarthritis	4/976	9.34174911818691E-4	0.009152183802203073	0	0	13.043895747599452	90.99221926498446	LGALS3;PLAU;APOE;CTSD
Liver Cirrhosis, Alcoholic	2/93	9.394884997984335E-4	0.009152183802203073	0	0	54.667582417582416	381.04261518159007	PLAU;APOE
Sciatic Neuropathy	2/95	9.800325691035386E-4	0.009468248539520965	0	0	53.486559139784944	370.55085702120647	PLAU;APOE
Metabolic Diseases	3/421	9.95412545611273E-4	0.009509933164829386	0	0	20.066985645933013	138.71009421054535	LGALS3;APOE;HSPA1A
Aortic Aneurysm	2/96	0.0010006174330829893	0.009509933164829386	0	0	52.91489361702128	365.49047439590856	LGALS3;APOE
Adenoma	4/1000	0.0010235571889073898	0.009649502853489828	0	0	12.713520749665328	87.52586845093619	IFITM3;LGALS3;PLAU;APOE
Pulmonary Fibrosis	3/432	0.0010725590380541586	0.010017734339137238	0	0	19.541458541458542	133.6187846948968	LGALS3;PLAU;KRT8
Cirrhosis	3/433	0.0010797557970327562	0.010017734339137238	0	0	19.495016611295682	133.17085572702007	PLAU;KRT8;APOE
Severe Sepsis	2/103	0.0011505349815761979	0.01053403080639601	0	0	49.23019801980198	333.1667555276269	APOE;HSPA1A
Fatty Liver	3/443	0.0011534268119920354	0.01053403080639601	0	0	19.042207792207794	128.82087716020715	LGALS3;PLAU;APOE
Acute pancreatitis	2/104	0.0011727816519245243	0.01062776551240131	0	0	48.745098039215684	328.95029221317066	APOE;HSPA1A
Carotid Atherosclerosis	2/105	0.0011952352797267602	0.010747923400004482	0	0	48.269417475728154	324.82480811164004	PLAU;APOE
Abortion, Tubal	2/110	0.0013106018143653811	0.011519500157843086	0	0	46.023148148148145	305.4680074437484	LGALS3;APOE
Reperfusion Injury	2/110	0.0013106018143653811	0.011519500157843086	0	0	46.023148148148145	305.4680074437484	PLAU;HSPA1A
Post-Traumatic Stress Disorder	2/110	0.0013106018143653811	0.011519500157843086	0	0	46.023148148148145	305.4680074437484	APOE;MFGE8
Diabetes, Autoimmune	2/111	0.0013342936091659378	0.011640218127723742	0	0	45.59862385321101	301.8333994032146	LGALS3;CTSH
Cholera	2/112	0.0013581911701031112	0.011760929465559533	0	0	45.18181818181818	298.27235807102574	APOE;CTSD
Gingival Diseases	2/114	0.0014066029101133422	0.011948365575998455	0	0	44.370535714285715	291.36257325115224	APOE;CTSD
Glioblastoma	5/1937	0.0014077483088248866	0.011948365575998455	0	0	9.346790890269151	61.36882122828163	LGALS3;PLAU;APOE;CTSD;HSPA1A
Down Syndrome	3/475	0.0014104999567902368	0.011948365575998455	0	0	17.72215496368039	116.3248767249699	EEF1A1;KRT8;APOE
Alzheimer Disease, Early Onset	2/116	0.001455835676662768	0.012243682777113496	0	0	43.58771929824562	284.722618807131	PLAU;APOE
Multiple Sclerosis	4/1106	0.0014926564472916657	0.012463681334885408	0	0	11.426497277676951	74.35447904263533	LGALS3;CTSH;APOE;HSPA1A
Infarction, Middle Cerebral Artery	2/119	0.0015312212856459892	0.01260561748535325	0	0	42.46367521367522	275.23636354227165	PLAU;APOE
Muscle Rigidity	2/119	0.0015312212856459892	0.01260561748535325	0	0	42.46367521367522	275.23636354227165	APOE;CTSD
Infection	3/492	0.0015607153162988704	0.012691545821588109	0	0	17.091148115687993	110.45344227187334	LGALS3;PLAU;APOE
Alzheimer's Disease	5/1982	0.0015633726247294164	0.012691545821588109	0	0	9.111279716742539	58.867156890044626	PLAU;APOE;MFGE8;CTSD;HSPA1A
Pneumonia	3/497	0.0016067487658992037	0.012953719360939097	0	0	16.913823019086177	108.81579993752794	PLAU;APOE;HSPA1A
Malignant neoplasm of urinary bladder	4/1144	0.001692846196498293	0.01355436440894866	0	0	11.023391812865498	70.3440554987908	LGALS3;PLAU;CTSD;HSPA1A
Nodule	2/126	0.0017142674950731819	0.01363250817510578	0	0	40.05241935483871	255.08462303058462	LGALS3;CTSD
Renal glomerular disease	2/127	0.001741231214115014	0.0137533735763544	0	0	39.73	252.41115890469297	PLAU;APOE
Sarcomatoid Renal Cell Carcinoma	2/128	0.0017683979926759528	0.013874209754618718	0	0	39.41269841269841	249.7851189979635	KRT8;CTSD
Tauopathies	2/130	0.0018233400535626742	0.01411579154049514	0	0	38.79296875	244.6705616096702	APOE;HSPA1A
Aortic Valve Stenosis	2/130	0.0018233400535626742	0.01411579154049514	0	0	38.79296875	244.6705616096702	LGALS3;APOE
Sleep Apnea, Obstructive	2/132	0.0018790923323901791	0.014451703530027102	0	0	38.19230769230769	239.73183291162474	APOE;HSPA1A
Vesicular Stomatitis	2/133	0.0019072718827723631	0.014572554450724789	0	0	37.89885496183206	237.32571441911304	IFITM3;APOE
Adenocarcinoma of lung (disorder)	4/1187	0.0019415501235619398	0.014738130483401998	0	0	10.59847844463229	66.17974607692342	IFITM3;KRT8;APOE;CTSD
Middle Cerebral Artery Occlusion	2/135	0.001964236966804282	0.014814148478672294	0	0	37.32518796992481	232.63488584478782	PLAU;APOE
Amyotrophic Lateral Sclerosis, Sporadic	2/136	0.0019930221646429452	0.014934890451715404	0	0	37.04477611940298	230.34823784060453	APOE;CTSD
Spontaneous abortion	2/138	0.0020511970331448834	0.015176261593331448	0	0	36.49632352941177	225.8878535277181	LGALS3;APOE
Collecting Duct Carcinoma of the Kidney	2/138	0.0020511970331448834	0.015176261593331448	0	0	36.49632352941177	225.8878535277181	KRT8;CTSD
Neoplasms	4/1236	0.0022552769944393304	0.016507212281863578	0	0	10.1504329004329	61.861635454784285	LGALS3;PLAU;MFGE8;CTSD
Frontotemporal dementia	2/145	0.0022611384625046945	0.016507212281863578	0	0	34.69755244755245	211.37356341523795	APOE;CTSD
Diabetic Nephropathy	3/561	0.002273448398100972	0.016507212281863578	0	0	14.924731182795698	90.83874177549008	LGALS3;APOE;HSPA1A
Chromophobe Renal Cell Carcinoma	2/149	0.0023855095888930286	0.017213954996394755	0	0	33.74659863945578	203.77352124587753	KRT8;CTSD
Decreased platelet count	2/152	0.002480881956539845	0.017683847604848042	0	0	33.06666666666667	198.3716008384541	PLAU;APOE
Aneurysm	2/152	0.002480881956539845	0.017683847604848042	0	0	33.06666666666667	198.3716008384541	PLAU;APOE
Cervical Squamous Cell Carcinoma	2/153	0.00251307071970591	0.01780472528082551	0	0	32.84602649006622	196.6245221106688	APOE;CTSD
Glioma	5/2211	0.0025661941613935335	0.017938890959073115	0	0	8.061650045330916	48.09041373767223	LGALS3;PLAU;MFGE8;CTSD;HSPA1A
Focal glomerulosclerosis	2/155	0.002578044209687154	0.017938890959073115	0	0	32.41339869281046	193.20733082812885	PLAU;APOE
Other specified transient cerebral ischemias	2/155	0.002578044209687154	0.017938890959073115	0	0	32.41339869281046	193.20733082812885	PLAU;APOE
Cystic Fibrosis	3/594	0.002675929835151804	0.018340313529254172	0	0	14.06744017403916	83.32789606202643	PLAU;KRT8;APOE
Non-Small Cell Lung Carcinoma	5/2243	0.002737604649873782	0.018340313529254172	0	0	7.932082216264522	46.80461508862406	LGALS3;PLAU;KRT8;CTSD;HSPA1A
Nephritis	2/162	0.0028116916244772232	0.018340313529254172	0	0	30.984375	182.00125746513936	LGALS3;PLAU
TARSAL-CARPAL COALITION SYNDROME	2/165	0.0029147878179572105	0.018340313529254172	0	0	30.40950920245399	177.52944517411476	PLAU;KRT8
Anaplastic astrocytoma	2/166	0.0029495468813782112	0.018340313529254172	0	0	30.222560975609756	176.07977492674317	PLAU;CTSD
Sea-Blue Histiocyte Syndrome	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Mixed dementia	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Giant cell carcinoma of lung	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	PLAU
Sleep-wake cycle disturbance	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Mydriasis	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Speech Sound Disorders	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Cerebrovascular Occlusion	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	PLAU
Subcortical Vascular Dementia	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Tension Headache	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Idiopathic normal pressure hydrocephalus (INPH)	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Intracranial Atherosclerosis	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Dementia in Parkinson's disease	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	APOE
Posterior Fossa Hemorrhage	1/6	0.002996578172872153	0.018340313529254172	0	0	444.1111111111111	2580.4117942926405	PLAU
