Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HIF-1 signaling pathway	4/109	2.4080393278791445E-6	1.825040332708404E-5	0	0	54.08707482993197	699.7081364696446	CDKN1A;PIK3R1;EGFR;VEGFA
Relaxin signaling pathway	4/129	4.7122093384722295E-6	3.392790723700005E-5	0	0	45.38742857142857	556.6928643235082	JUN;PIK3R1;EGFR;VEGFA
Estrogen signaling pathway	4/137	5.984098986695791E-6	4.1033821623056854E-5	0	0	42.64017185821697	512.8079664652752	JUN;PIK3R1;ESR1;EGFR
Fluid shear stress and atherosclerosis	4/139	6.338208988231679E-6	4.1486458832061906E-5	0	0	42.00423280423281	502.7450636537516	JUN;CAV1;PIK3R1;VEGFA
Gastric cancer	4/149	8.346287888781007E-6	5.18751986399004E-5	0	0	39.08768472906404	457.0794119668043	CDKN1A;CDH1;PIK3R1;EGFR
Human papillomavirus infection	5/331	8.6458664399834E-6	5.18751986399004E-5	0	0	23.190184049079754	270.36111932211963	CDKN1A;STAT1;PIK3R1;EGFR;VEGFA
Hepatitis C	4/157	1.0263631607802545E-5	5.9118518060942654E-5	0	0	37.028944911297856	425.3479288622984	CDKN1A;STAT1;PIK3R1;EGFR
Hepatitis B	4/162	1.161616999028653E-5	6.383843759923308E-5	0	0	35.848101265822784	407.34600637032617	JUN;CDKN1A;STAT1;PIK3R1
PI3K-Akt signaling pathway	5/354	1.1969707049856202E-5	6.383843759923308E-5	0	0	21.636543971787525	245.2097983058793	NR4A1;CDKN1A;PIK3R1;EGFR;VEGFA
Epstein-Barr virus infection	4/202	2.7661483154429207E-5	1.422590562227788E-4	0	0	28.548340548340548	299.628240705361	JUN;CDKN1A;STAT1;PIK3R1
Rap1 signaling pathway	4/210	3.220262534093411E-5	1.5486894518436408E-4	0	0	27.428571428571427	283.70640209582655	CDH1;PIK3R1;EGFR;VEGFA
Prolactin signaling pathway	3/70	3.226436358007585E-5	1.5486894518436408E-4	0	0	59.44776119402985	614.7818301978358	STAT1;PIK3R1;ESR1
Non-small cell lung cancer	3/72	3.511295954409851E-5	1.631053604629092E-4	0	0	57.71884057971015	592.0187007331773	CDKN1A;PIK3R1;EGFR
Glioma	3/75	3.968821839085072E-5	1.7859698275882825E-4	0	0	55.30555555555556	560.4917293042834	CDKN1A;PIK3R1;EGFR
Human cytomegalovirus infection	4/225	4.216166945771774E-5	1.818889737296158E-4	0	0	25.547511312217196	257.36560485192757	CDKN1A;PIK3R1;EGFR;VEGFA
Bacterial invasion of epithelial cells	3/77	4.2946007686159284E-5	1.818889737296158E-4	0	0	53.8054054054054	541.043851830327	CDH1;CAV1;PIK3R1
Coronavirus disease	4/232	4.750979288114692E-5	1.954688621395759E-4	0	0	24.75438596491228	246.41938429614896	JUN;STAT1;PIK3R1;EGFR
Choline metabolism in cancer	3/98	8.824617249269276E-5	3.5298468997077104E-4	0	0	41.86736842105263	390.8478036191733	JUN;PIK3R1;EGFR
Toll-like receptor signaling pathway	3/104	1.0530077458913369E-4	3.990345142325066E-4	0	0	39.36831683168317	360.5622011335209	JUN;STAT1;PIK3R1
C-type lectin receptor signaling pathway	3/104	1.0530077458913369E-4	3.990345142325066E-4	0	0	39.36831683168317	360.5622011335209	JUN;STAT1;PIK3R1
MAPK signaling pathway	4/294	1.1897589910749935E-4	4.392956274738438E-4	0	0	19.400985221674876	175.3187415530873	NR4A1;JUN;EGFR;VEGFA
Thyroid hormone signaling pathway	3/121	1.6493787707205012E-4	5.937763574593804E-4	0	0	33.66779661016949	293.24454421291085	STAT1;PIK3R1;ESR1
Osteoclast differentiation	3/127	1.9029390727843949E-4	6.683493328803728E-4	0	0	32.02903225806452	274.39082325464415	JUN;STAT1;PIK3R1
FoxO signaling pathway	3/131	2.0852947952210106E-4	7.149582155043465E-4	0	0	31.021875	262.92373431613515	CDKN1A;PIK3R1;EGFR
Measles	3/139	2.483261720567274E-4	8.316039250271803E-4	0	0	29.185294117647057	242.26033989810892	JUN;STAT1;PIK3R1
Oxytocin signaling pathway	3/154	3.355813903351471E-4	0.0010944389893745618	0	0	26.266225165562915	210.1205040481858	JUN;CDKN1A;EGFR
Cushing syndrome	3/155	3.420121841795505E-4	0.0010944389893745618	0	0	26.092105263157894	208.2323302531682	NR4A1;CDKN1A;EGFR
Hepatocellular carcinoma	3/168	4.329664873318467E-4	0.0013553733516475201	0	0	24.02060606060606	186.0359963592753	CDKN1A;PIK3R1;EGFR
Thyroid cancer	2/37	5.000799632796284E-4	0.0015321598874950318	0	0	71.23928571428571	541.471469858816	CDKN1A;CDH1
Viral carcinogenesis	3/203	7.512926283343531E-4	0.002253877885003059	0	0	19.782	142.3060766682985	JUN;CDKN1A;PIK3R1
Regulation of actin cytoskeleton	3/218	9.235685163445673E-4	0.0026953026187064954	0	0	18.387906976744187	128.4811893053483	PIK3R1;EZR;EGFR
Human T-cell leukemia virus 1 infection	3/219	9.358689648286442E-4	0.0026953026187064954	0	0	18.30185185185185	127.63775695593273	JUN;CDKN1A;PIK3R1
Ras signaling pathway	3/232	0.001105362630074915	0.003121023896682113	0	0	17.251528384279474	117.4411910967076	PIK3R1;EGFR;VEGFA
VEGF signaling pathway	2/59	0.0012697762309429347	0.0035163034087650497	0	0	43.69517543859649	291.39939300135444	PIK3R1;VEGFA
Shigellosis	3/246	0.0013084157698465579	0.0035549409595831004	0	0	16.246090534979423	107.85679120931088	JUN;PIK3R1;EGFR
Inflammatory bowel disease	2/65	0.0015386974380497008	0.0041031931681325354	0	0	39.5218253968254	255.97571122223422	JUN;STAT1
Acute myeloid leukemia	2/67	0.0016338653066189622	0.004277756439147828	0	0	38.301923076923075	245.7760372982144	PIM1;PIK3R1
Central carbon metabolism in cancer	2/70	0.0017817677909702713	0.004501308103503843	0	0	36.606617647058826	231.72535384837516	PIK3R1;EGFR
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.0017817677909702713	0.004501308103503843	0	0	36.606617647058826	231.72535384837516	JUN;EGFR
Adherens junction	2/71	0.0018324375947144293	0.004549500235153066	0	0	36.07427536231884	227.34398583074542	CDH1;EGFR
Chronic myeloid leukemia	2/76	0.0020960030142903557	0.005115668373861208	0	0	33.62837837837838	207.41052527927258	CDKN1A;PIK3R1
Leishmaniasis	2/77	0.002150751481238128	0.0051618035549715075	0	0	33.178333333333335	203.77926533955574	JUN;STAT1
B cell receptor signaling pathway	2/81	0.0023764924719155735	0.005610080589440042	0	0	31.492088607594937	190.2792816750188	JUN;PIK3R1
Small cell lung cancer	2/92	0.0030524520685432928	0.006907303030411162	0	0	27.627777777777776	160.01484111581982	CDKN1A;PIK3R1
Th1 and Th2 cell differentiation	2/92	0.0030524520685432928	0.006907303030411162	0	0	27.627777777777776	160.01484111581982	JUN;STAT1
GnRH signaling pathway	2/93	0.0031178798401161494	0.006907303030411162	0	0	27.322802197802197	157.66901828082703	JUN;EGFR
Rheumatoid arthritis	2/93	0.0031178798401161494	0.006907303030411162	0	0	27.322802197802197	157.66901828082703	JUN;VEGFA
Chagas disease	2/102	0.0037362085914807515	0.008151727835958003	0	0	24.8525	138.91761980413474	JUN;PIK3R1
T cell receptor signaling pathway	2/104	0.003880772627961155	0.008340765051140392	0	0	24.362745098039216	135.25516392567505	JUN;PIK3R1
Parathyroid hormone synthesis, secretion and action	2/106	0.004027920502030799	0.008529714004300516	0	0	23.891826923076923	131.75159999784861	CDKN1A;EGFR
Th17 cell differentiation	2/107	0.0041024606560516284	0.008561657021325138	0	0	23.663095238095238	130.0563545257806	JUN;STAT1
TNF signaling pathway	2/112	0.00448478018606296	0.009225833525615231	0	0	22.581818181818182	122.10137669299964	JUN;PIK3R1
Leukocyte transendothelial migration	2/114	0.004642176548654469	0.009415118633890752	0	0	22.176339285714285	119.143978155454	PIK3R1;EZR
Growth hormone synthesis, secretion and action	2/119	0.005046763352945088	0.009955259216768392	0	0	21.2232905982906	112.25015718571794	STAT1;PIK3R1
Neurotrophin signaling pathway	2/119	0.005046763352945088	0.009955259216768392	0	0	21.2232905982906	112.25015718571794	JUN;PIK3R1
Cell cycle	2/124	0.005467094139624529	0.010638669677107193	0	0	20.348360655737704	105.99477424850924	CDKN1A;PRKDC
Yersinia infection	2/137	0.006632680432496716	0.012734746430393693	0	0	18.376851851851853	92.17362609399046	JUN;PIK3R1
Apoptosis	2/142	0.007108589909223894	0.01346890719642422	0	0	17.71607142857143	87.63168596319518	JUN;PIK3R1
Phospholipase D signaling pathway	2/148	0.007699649802744419	0.0143993450856519	0	0	16.982876712328768	82.64853547573618	PIK3R1;EGFR
Non-alcoholic fatty liver disease	2/155	0.008416468504225307	0.015532400316438768	0	0	16.200163398692812	77.39733293925609	JUN;PIK3R1
Cellular senescence	2/156	0.008521247395824046	0.015532400316438768	0	0	16.094155844155843	76.69175138060437	CDKN1A;PIK3R1
Tight junction	2/169	0.009936779220455171	0.01788620259681931	0	0	14.831586826347305	68.39604556628393	JUN;EZR
Influenza A	2/172	0.010277387162359146	0.018270910510860702	0	0	14.56764705882353	66.68790899550402	STAT1;PIK3R1
NOD-like receptor signaling pathway	2/181	0.011330136667867058	0.01989682536796166	0	0	13.828910614525139	61.95751806555297	JUN;STAT1
Non-homologous end-joining	1/13	0.011640389286531055	0.02019537418386111	0	0	97.8921568627451	435.94063546940737	PRKDC
Chemokine signaling pathway	2/192	0.012678984355525787	0.02173540175232992	0	0	13.021052631578947	56.873476489999355	STAT1;PIK3R1
Pathogenic Escherichia coli infection	2/197	0.013314367890295196	0.02255610560238245	0	0	12.683974358974359	54.780963160336874	JUN;EZR
Human immunodeficiency virus 1 infection	2/212	0.015302515802612085	0.025622817157862098	0	0	11.769047619047619	49.19153594031784	JUN;PIK3R1
Lipid and atherosclerosis	2/215	0.01571470408636496	0.02594154501971263	0	0	11.601525821596244	48.18297487033007	JUN;PIK3R1
cAMP signaling pathway	2/216	0.015853166400935495	0.02594154501971263	0	0	11.546728971962617	47.85410219372917	JUN;PIK3R1
Calcium signaling pathway	2/240	0.019333531605036407	0.03128121967556453	0	0	10.369747899159664	40.9181365405613	EGFR;VEGFA
Endocytosis	2/252	0.02118444396497378	0.03389511034395805	0	0	9.866	38.02838000784799	CAV1;EGFR
Prion disease	2/273	0.024595085530588232	0.03891969578466709	0	0	9.091789667896679	33.686977550371914	CAV1;PIK3R1
African trypanosomiasis	1/37	0.0327950148043916	0.05077937776163861	0	0	32.591503267973856	111.38077026649427	HBB
Aldosterone-regulated sodium reabsorption	1/37	0.0327950148043916	0.05077937776163861	0	0	32.591503267973856	111.38077026649427	PIK3R1
Type II diabetes mellitus	1/46	0.04061718578452446	0.06222207184012257	0	0	26.061437908496732	83.48948444789488	PIK3R1
Carbohydrate digestion and absorption	1/47	0.041482618460807204	0.06287891640374987	0	0	25.493606138107417	81.1329113370927	PIK3R1
Cocaine addiction	1/49	0.04321127244441888	0.06481690866662831	0	0	24.42892156862745	76.74721626832032	JUN
Malaria	1/50	0.04407449493169267	0.06543017804292521	0	0	23.92917166866747	74.70385911458476	HBB
Endocrine and other factor-regulated calcium reabsorption	1/53	0.04665975146146969	0.06856126745358812	0	0	22.54524886877828	69.09833217880467	ESR1
Regulation of lipolysis in adipocytes	1/55	0.048379585909741875	0.07037030677780637	0	0	21.70806100217865	65.7467122997584	PIK3R1
Viral myocarditis	1/60	0.05266636166425417	0.075839560796526	0	0	19.863409770687937	58.47347515993359	CAV1
Basal cell carcinoma	1/63	0.05522966630423428	0.07874328661197759	0	0	18.89943074003795	54.73757147758474	CDKN1A
GnRH secretion	1/64	0.05608264454703212	0.07917549818404536	0	0	18.598506069094306	53.58097327195968	PIK3R1
Cortisol synthesis and secretion	1/65	0.0569348954637786	0.07959830045421475	0	0	18.30698529411765	52.46501611587855	NR4A1
Fc epsilon RI signaling pathway	1/68	0.05948728998273248	0.08158256911917597	0	0	17.484635645302898	49.34151245692923	PIK3R1
Mitophagy	1/68	0.05948728998273248	0.08158256911917597	0	0	17.484635645302898	49.34151245692923	JUN
Amphetamine addiction	1/69	0.06033663736484967	0.08196675264658823	0	0	17.226643598615915	48.3692416453001	JUN
p53 signaling pathway	1/73	0.06372678840915502	0.08576315449456376	0	0	16.266339869281047	44.783677915691136	CDKN1A
Gastric acid secretion	1/76	0.06626181755179136	0.08753854795832988	0	0	15.613333333333333	42.376795202067306	EZR
Pertussis	1/76	0.06626181755179136	0.08753854795832988	0	0	15.613333333333333	42.376795202067306	JUN
Herpes simplex virus 1 infection	2/498	0.07281438822057314	0.09532065367056847	0	0	4.910786290322581	12.86548271749181	STAT1;PIK3R1
Gap junction	1/88	0.07633725672986817	0.09903211683874791	0	0	13.451656524678837	34.60565311468726	EGFR
IL-17 signaling pathway	1/94	0.08133638744417955	0.10457535528537372	0	0	12.580012650221379	31.565287091339382	JUN
Fc gamma R-mediated phagocytosis	1/97	0.08382635971666402	0.105088882461181	0	0	12.185049019607844	30.20683114705019	PIK3R1
Phosphatidylinositol signaling system	1/97	0.08382635971666402	0.105088882461181	0	0	12.185049019607844	30.20683114705019	PIK3R1
Aldosterone synthesis and secretion	1/98	0.08465493309372914	0.105088882461181	0	0	12.058823529411764	29.775308154544383	NR4A1
Inflammatory mediator regulation of TRP channels	1/98	0.08465493309372914	0.105088882461181	0	0	12.058823529411764	29.775308154544383	PIK3R1
Progesterone-mediated oocyte maturation	1/100	0.08630995715059277	0.10622763956996034	0	0	11.81402257872846	28.942114306609312	PIK3R1
Amoebiasis	1/102	0.08796215478207874	0.10644159906402804	0	0	11.578916715200933	28.146593675405043	PIK3R1
Longevity regulating pathway	1/102	0.08796215478207874	0.10644159906402804	0	0	11.578916715200933	28.146593675405043	PIK3R1
Insulin resistance	1/108	0.0929018344244166	0.11148220130929992	0	0	10.926333150082463	25.96328271398022	PIK3R1
Toxoplasmosis	1/112	0.09618090509764518	0.1144632259013298	0	0	10.530471648118708	24.657356652146074	STAT1
Cholinergic synapse	1/113	0.09699892180024121	0.11449053064946503	0	0	10.4359243697479	24.3475898718272	PIK3R1
Sphingolipid signaling pathway	1/119	0.10189235727874027	0.11927089274115574	0	0	9.902293120638086	22.615236719842347	PIK3R1
AMPK signaling pathway	1/120	0.10270549097155077	0.11927089274115574	0	0	9.818586258032624	22.3460193071682	PIK3R1
Platelet activation	1/124	0.10595107803152952	0.122055641892322	0	0	9.49736967957915	21.31948479946905	PIK3R1
Oocyte meiosis	1/129	0.10999247141798286	0.12570568162055185	0	0	9.124080882352942	20.13997932609556	AR
Natural killer cell mediated cytotoxicity	1/131	0.11160419271751376	0.12654333662458253	0	0	8.982805429864253	19.697465749311625	PIK3R1
Apelin signaling pathway	1/137	0.11642283357542343	0.12896067719123827	0	0	8.583910034602075	18.459926845841217	CDH1
Autophagy	1/137	0.11642283357542343	0.12896067719123827	0	0	8.583910034602075	18.459926845841217	PIK3R1
Insulin signaling pathway	1/137	0.11642283357542343	0.12896067719123827	0	0	8.583910034602075	18.459926845841217	PIK3R1
Signaling pathways regulating pluripotency of stem cells	1/143	0.12121678293846258	0.1322364904783228	0	0	8.218724109362055	17.34294402575858	PIK3R1
Spinocerebellar ataxia	1/143	0.12121678293846258	0.1322364904783228	0	0	8.218724109362055	17.34294402575858	PIK3R1
Cell adhesion molecules	1/148	0.12519296508571937	0.1355472704687488	0	0	7.937174869947979	16.492647814827816	CDH1
mTOR signaling pathway	1/154	0.12994195560176186	0.139639116467565	0	0	7.623606305267205	15.557245037558799	PIK3R1
Necroptosis	1/159	0.13388083782596377	0.14280622701436135	0	0	7.380491437081162	14.840730151520052	STAT1
Hippo signaling pathway	1/163	0.13701981164116683	0.14507980056123548	0	0	7.19680464778504	14.304583045111348	CDH1
Wnt signaling pathway	1/166	0.13936698781759904	0.14648792880098002	0	0	7.06488413547237	13.922375947326568	JUN
Tuberculosis	1/180	0.15024097938130543	0.1567731958761448	0	0	6.507722642129478	12.335484222996001	STAT1
Axon guidance	1/182	0.1517837725378262	0.15724362047084153	0	0	6.435164120896977	12.132204106132908	PIK3R1
Neutrophil extracellular trap formation	1/189	0.15716274179723502	0.16165310584858458	0	0	6.193366708385482	11.46066058904648	PIK3R1
Transcriptional misregulation in cancer	1/192	0.15945813830373404	0.16285086465062198	0	0	6.095164767477672	11.190563106127478	CDKN1A
Diabetic cardiomyopathy	1/203	0.16782418102171645	0.17018790188117724	0	0	5.760046592894583	10.280752282136831	PIK3R1
Salmonella infection	1/249	0.20196488328128645	0.20337722512241435	0	0	4.680740037950664	7.487599357967169	JUN
Alzheimer disease	1/369	0.28490868011843257	0.28490868011843257	0	0	3.135230179028133	3.936552908829248	PIK3R1
