Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Malignant tumor of cervix	8/884	1.9916097728876096E-5	0.0021353981954278017	0	0	8.719634703196347	94.38117101097797	PRDX3;SOCS3;KRT17;GDF15;IRF1;HLTF;B3GNT3;ADM
Lung Neoplasms	9/1177	2.0462405705673665E-5	0.0021353981954278017	0	0	7.6259913482335975	82.33722783744011	SOCS3;FGA;DOK2;MMP13;GDF15;IRF1;ADM;FOS;MIF
Peritonitis	4/128	2.9091638537412547E-5	0.002815298891543905	0	0	26.677419354838708	278.6472394188018	SOCS3;FOS;MIF;LDLR
Glioblastoma	11/1937	3.083147314490245E-5	0.002815298891543905	0	0	6.06273288131452	62.97345204689887	SOCS3;MMP13;GDF15;IRF1;SCNN1A;ADM;LRIG3;BRCC3;FOS;MIF;LDLR
cervical cancer	8/965	3.7385943728779025E-5	0.0028244820756796966	0	0	7.947753396029258	81.02111292891276	PRDX3;SOCS3;KRT17;GDF15;IRF1;HLTF;B3GNT3;ADM
Myocardial Infarction	8/966	3.766354546744833E-5	0.0028244820756796966	0	0	7.939039665970772	80.87355133881879	SOCS3;FGA;MMP13;GDF15;ADM;MIF;LDLR;BEST1
Alzheimer's Disease	11/1982	3.823624983194157E-5	0.0028244820756796966	0	0	5.909541289879726	60.11023800017961	PRDX3;SOCS3;GDF15;SLC1A3;ADM;FOS;MIF;MFGE8;LDLR;BEST1;FKBP5
Septicemia	6/468	3.8665052370700844E-5	0.0028244820756796966	0	0	11.517119244391973	117.02054701886742	SOCS3;MMP13;ADM;FOS;MIF;MFGE8
Atypical Ductal Breast Hyperplasia	3/50	4.6085838596253206E-5	0.0032062576280536157	0	0	50.87234042553192	507.9605655722774	IRF1;LDLR;BEST1
Asthma	9/1313	4.8626078220427204E-5	0.0032292136490929156	0	0	6.781239909589925	67.3468709232791	SOCS3;FGA;IRF1;ADM;FOS;MIF;MFGE8;LDLR;FKBP5
Infection	6/492	5.109486023703652E-5	0.003245634382883059	0	0	10.934904601571269	108.05683168797516	SOCS3;IRF1;ADM;FOS;MIF;LDLR
Glucocorticoid Receptor Deficiency	3/56	6.481333805613128E-5	0.003793770720912009	0	0	45.099622641509434	434.9407220406345	FOS;MIF;FKBP5
Neoplasm Metastasis	15/3920	6.49173634652979E-5	0.003793770720912009	0	0	4.747463803801832	45.77692327731894	GDF15;ADM;FOS;MIF;BEST1;MAPK13;SOCS3;CD79A;MMP13;KRT17;IRF1;HLTF;MFGE8;LDLR;FKBP5
Sepsis	6/529	7.636903589562953E-5	0.004185413429894824	0	0	10.142012862854163	96.14560479080205	SOCS3;MMP13;ADM;FOS;MIF;MFGE8
Hepatitis C	7/783	7.903944043879412E-5	0.004185413429894824	0	0	8.245704467353951	77.88532584141647	SOCS3;GDF15;IRF1;MIF;CD300LF;LDLR;FKBP5
Classical Hodgkin's Lymphoma	4/166	8.02132621745757E-5	0.004185413429894824	0	0	20.38065843621399	192.20635569766904	SOCS3;DOK2;FOS;LDLR
Metabolic Syndrome X	6/548	9.27718957935622E-5	0.0046166470377511796	0	0	9.776920496477691	90.78229309267596	SOCS3;IRF1;SCNN1A;ADM;LDLR;BEST1
HIV Infections	7/806	9.479768044663612E-5	0.0046166470377511796	0	0	7.998748435544431	74.09853073515023	PRDX3;SOCS3;IRF1;SLC1A3;FOS;LDLR;FKBP5
Heart failure	7/815	1.0162581790778684E-4	0.004789526450428277	0	0	7.905940594059406	72.68890132728427	PRDX3;MMP13;GDF15;IRF1;ADM;FOS;BEST1
Joint swelling	3/67	1.108609643822226E-4	0.005061495905075851	0	0	37.3275	339.95026649332107	SOCS3;FGA;MIF
Amyloidosis	7/833	1.164934951059266E-4	0.005157484737871478	0	0	7.72639225181598	69.98315088608972	NSF;SOCS3;FGA;MMP13;MFGE8;LDLR;FKBP5
Malignant neoplasm of pancreas	10/1846	1.2119154582793753E-4	0.00520767201337108	0	0	5.487775357056403	49.48951680360482	SOCS3;MMP13;KRT17;GDF15;IRF1;ADM;FOS;MIF;BEST1;FKBP5
Pancreatic carcinoma	10/1869	1.3445885400992902E-4	0.0056126967345287515	0	0	5.4130057976211825	48.25289951054839	SOCS3;MMP13;KRT17;GDF15;IRF1;ADM;FOS;MIF;BEST1;FKBP5
Colitis	6/608	1.638436701853991E-4	0.00664932228169078	0	0	8.775294472968891	76.49071263195894	SOCS3;PTPRS;MMP13;IRF1;ADM;MIF
Osteitis Deformans	3/79	1.8095885177124468E-4	0.007145429255075364	0	0	31.414736842105263	270.7083548902687	FOS;BEST1;FKBP5
Osteoporosis, Age-Related	3/82	2.0208619618367288E-4	0.007655203761444482	0	0	30.217215189873418	257.05229683828014	PRDX3;FGA;BEST1
Crohn Disease	7/912	2.0434835502829214E-4	0.007655203761444482	0	0	7.022836095764273	59.66379904682644	NSF;SOCS3;IRF1;FOS;MIF;CD300LF;FKBP5
Malignant tumor of colon	10/2001	2.3717200118437048E-4	0.008662707343259132	0	0	5.017300072548691	41.878023630246	PRDX3;SOCS3;MMP13;GDF15;IRF1;HLTF;ADM;FOS;MIF;LDLR
Bone Cysts	2/17	2.537242832581918E-4	0.0088259804247671	0	0	102.34358974358975	847.3294323481033	MMP13;FOS
Pulmonary Thromboembolisms	2/17	2.537242832581918E-4	0.0088259804247671	0	0	102.34358974358975	847.3294323481033	FGA;GDF15
Stenosis	2/18	2.851929338387316E-4	0.00968992735670667	0	0	95.9423076923077	783.1141815068878	ADM;LDLR
Hypertensive disease	8/1310	3.159818790784073E-4	0.01015744999760576	0	0	5.7357910906298	46.229476388804834	FGA;IRF1;SCNN1A;ADM;FOS;MIF;LDLR;BEST1
stage, cervical cancer	2/19	3.184693520550498E-4	0.01015744999760576	0	0	90.29411764705883	727.046818892631	B3GNT3;MIF
Endometrial Neoplasms	4/238	3.1981019841879877E-4	0.01015744999760576	0	0	14.058404558404558	113.13898735770681	SOCS3;MMP13;ADM;FOS
Liver neoplasms	8/1321	3.3446952512727944E-4	0.010359028325843116	0	0	5.684386900228485	45.4919482055706	SOCS3;FGA;GDF15;IRF1;ADM;FOS;MIF;LDLR
Colon Carcinoma	10/2091	3.4033768626999967E-4	0.010359028325843116	0	0	4.776282770035773	38.14135109083087	PRDX3;SOCS3;MMP13;GDF15;IRF1;HLTF;ADM;FOS;MIF;LDLR
Myocardial Ischemia	5/448	3.540701017364138E-4	0.010557069768100011	0	0	9.583374227107665	76.14964146316252	SOCS3;GDF15;IRF1;MIF;LDLR
Acute myocardial infarction	4/247	3.6814652852160243E-4	0.010757241563401222	0	0	13.531550068587105	106.99436589395494	GDF15;ADM;MIF;LDLR
Allergic Conjunctivitis	2/21	3.904264637360115E-4	0.011184569872908095	0	0	80.78137651821862	633.9941281662198	SOCS3;IRF1
Acute Coronary Syndrome	4/255	4.153273009510656E-4	0.011669099744028978	0	0	13.094953519256308	101.96311795971731	GDF15;IRF1;MIF;LDLR
Gallbladder adenocarcinoma	2/22	4.2909766583667375E-4	0.011828522448818497	0	0	76.73846153846154	595.0166787107836	KRT17;MIF
Ovarian Carcinoma	10/2203	5.196503228664071E-4	0.01405942817977446	0	0	4.503977301514921	34.06067269249238	NSF;DOK2;MMP13;KRT17;GDF15;IRF1;ADM;FOS;MIF;FKBP5
Pyemia	2/25	5.558250949695229E-4	0.014484041958382592	0	0	66.7190635451505	500.0631769582249	ADM;MIF
Pneumonia	5/497	5.687311606974065E-4	0.014484041958382592	0	0	8.607281724991163	64.31449312280436	SOCS3;MMP13;GDF15;FOS;MIF
Cerebrovascular accident	6/768	5.739220043179566E-4	0.014484041958382592	0	0	6.8754473872584105	51.31158109025197	FGA;GDF15;IRF1;ADM;MIF;LDLR
Essential Hypertension	4/278	5.749996123108763E-4	0.014484041958382592	0	0	11.981751824817518	89.3975420853872	GDF15;SCNN1A;ADM;LDLR
Cardiovascular Diseases	6/787	6.528607284483911E-4	0.015985054550455614	0	0	6.701548131765802	49.1501373231859	PRDX3;FGA;GDF15;ADM;FOS;LDLR
Aortic Aneurysm, Abdominal	4/288	6.564704127497171E-4	0.015985054550455614	0	0	11.553990610328638	84.67495609907151	MMP13;FOS;MIF;LDLR
Lupus Erythematosus, Systemic	7/1113	6.840937334278284E-4	0.016384605648164872	0	0	5.685955394816155	41.43592011647612	SOCS3;IRF1;ADM;FOS;MIF;MFGE8;LDLR
Squamous cell carcinoma	9/1876	7.304614583203726E-4	0.017112376928374036	0	0	4.593493643052462	33.17344897830914	SOCS3;MMP13;KRT17;GDF15;HLTF;ADM;FOS;MIF;MFGE8
Community acquired pneumonia	2/29	7.496181542888011E-4	0.017112376928374036	0	0	56.82336182336182	408.8978778076582	ADM;MIF
Alveolar Bone Loss	2/29	7.496181542888011E-4	0.017112376928374036	0	0	56.82336182336182	408.8978778076582	MMP13;MFGE8
Diabetes Mellitus	8/1507	8.090073935284967E-4	0.018183996953002057	0	0	4.929419613075384	35.096001151889894	SOCS3;GDF15;ADM;FOS;MIF;LDLR;BEST1;FKBP5
Colorectal Cancer	12/3298	8.902323165048862E-4	0.019414441767437875	0	0	3.808429701765064	26.750517240243102	SOCS3;PTPRS;MMP13;KRT17;GDF15;IRF1;HLTF;SLC1A3;ADM;FOS;MFGE8;LDLR
Stomach Neoplasms	6/835	8.903268983013947E-4	0.019414441767437875	0	0	6.297730014255949	44.23476352315917	SOCS3;GDF15;IRF1;HLTF;FOS;MIF
Obesity	9/1961	0.0010076977233412507	0.021650681967670105	0	0	4.372842968075927	30.172997056743398	PRDX3;SOCS3;GDF15;SCNN1A;ADM;FOS;MIF;LDLR;BEST1
Myositis	3/143	0.0010285118163485484	0.021777619763554048	0	0	16.998857142857144	116.94605767197571	ADM;MIF;BEST1
Osteopenia	4/329	0.001077614442692907	0.022491352868204816	0	0	10.075384615384616	68.84515879692812	MIF;MFGE8;LDLR;BEST1
Peripheral arterial occlusive disease	2/36	0.0011561797520880848	0.022970995926019977	0	0	45.10859728506787	305.05293486216044	MIF;LDLR
Bladder Neoplasm	7/1217	0.0011600925824825925	0.022970995926019977	0	0	5.168595041322314	34.93585427717478	MMP13;GDF15;IRF1;ADM;FOS;MIF;MFGE8
Congestive heart failure	6/884	0.00119707865168048	0.022970995926019977	0	0	5.931041623524539	39.90328381192813	MMP13;GDF15;IRF1;ADM;FOS;BEST1
Pneumonitis	4/339	0.001203768646592117	0.022970995926019977	0	0	9.769651741293533	65.6745113826376	SOCS3;GDF15;FOS;MIF
Malignant neoplasm of lung	10/2449	0.001204026678890439	0.022970995926019977	0	0	3.993667714454922	26.845768941262918	PRDX3;SOCS3;CD79A;DOK2;MMP13;GDF15;IRF1;HLTF;ADM;FOS
Influenza	5/589	0.0012203552791840164	0.022970995926019977	0	0	7.2170935080405005	48.41668913586588	SOCS3;CD79A;B3GNT3;FOS;MIF
Paget Disease	2/37	0.0012211907730865052	0.022970995926019977	0	0	43.817582417582415	293.92522535639773	FOS;BEST1
Pre-Eclampsia	3/152	0.0012263776059066108	0.022970995926019977	0	0	15.964832214765101	107.02329390210305	SOCS3;SCNN1A;ADM
Colorectal Carcinoma	11/2931	0.0012586479229696125	0.023140162138820815	0	0	3.7786462530217566	25.232731118788156	SOCS3;MMP13;KRT17;GDF15;IRF1;HLTF;SLC1A3;ADM;FOS;MFGE8;LDLR
Cystic Fibrosis	5/594	0.0012670862225227003	0.023140162138820815	0	0	7.153982431534657	47.72446953275652	IRF1;SCNN1A;FOS;MIF;BEST1
Prostatic Diseases	2/38	0.0012879206518041449	0.023230272497356243	0	0	42.598290598290596	283.47996303039326	GDF15;FOS
Mucocutaneous Lymph Node Syndrome	3/156	0.0013214963680072728	0.023545197483641773	0	0	15.544313725490197	103.04310913930628	MMP13;ADM;MIF
Anxiety States, Neurotic	2/40	0.0014265186232744749	0.02486599977368698	0	0	40.35222672064777	264.40870533107534	FOS;MIF
Ulcerative Colitis	6/915	0.0014296673381175265	0.02486599977368698	0	0	5.7194719471947195	37.4643342654565	SOCS3;PTPRS;IRF1;FOS;MIF;FKBP5
Polycystic Kidney, Autosomal Dominant	3/161	0.0014467811501869766	0.024867614828507915	0	0	15.048607594936708	98.39402788237588	KRT17;FOS;MIF
Diabetes	7/1268	0.0014740759459417197	0.02504215066303317	0	0	4.9460745440126885	32.24704072657722	SOCS3;GDF15;ADM;MIF;LDLR;BEST1;FKBP5
Arterial Occlusive Diseases	2/41	0.0014983775587513422	0.025162409348686333	0	0	39.315581854043394	255.68386928081546	ADM;LDLR
Other ureteric obstruction	2/42	0.0015719370371384668	0.026097727400673863	0	0	38.33076923076923	247.4422353814343	IRF1;ADM
Diabetes Mellitus, Non-Insulin-Dependent	8/1672	0.001594564818197766	0.026175946060527373	0	0	4.400961538461538	28.347272871118538	SOCS3;PTPRS;GDF15;ADM;MIF;LDLR;BEST1;FKBP5
Arthritis	5/630	0.0016439401240647637	0.02647361889798406	0	0	6.729391304347826	43.1398356477173	SOCS3;CD79A;MMP13;FOS;MIF
Conventional (Clear Cell) Renal Cell Carcinoma	5/631	0.0016554695851571154	0.02647361889798406	0	0	6.718294207528824	43.02174291847517	PRDX3;SOCS3;SLC1A3;ADM;LDLR
Triple Negative Breast Neoplasms	5/632	0.0016670588217758615	0.02647361889798406	0	0	6.70723250814784	42.90411655613927	SOCS3;MMP13;BRCC3;MFGE8;MAPK13
Dental caries	3/170	0.0016906473794294971	0.026559524960715	0	0	14.231137724550898	90.83228237604416	MMP13;KRT17;ADM
Toxic Shock Syndrome	2/44	0.0017241394014328299	0.026797528356312387	0	0	36.501831501831504	232.2621485469708	ADM;MIF
Kidney Diseases	5/639	0.0017498733023610538	0.02687603718822555	0	0	6.630777671101358	42.093581667005274	SOCS3;FGA;SCNN1A;ADM;MIF
Leukemia, Myelocytic, Acute	8/1703	0.0017945654333601532	0.02687603718822555	0	0	4.313156342182891	27.272054705897595	PRDX3;SOCS3;CD79A;IRF1;HLTF;ADM;FOS;LDLR
Multiple Myeloma	7/1312	0.0017958044021717243	0.02687603718822555	0	0	4.768071519795658	30.145189166689516	SOCS3;CD79A;MMP13;GDF15;IRF1;ADM;FOS
Leukemia, Plasma Cell	2/45	0.0018027731994839863	0.02687603718822555	0	0	35.651162790697676	225.2593456130816	SOCS3;CD79A
Age related macular degeneration	4/382	0.0018661017327277507	0.027539137692073168	0	0	8.639329805996473	54.28871617831392	MMP13;ADM;MFGE8;BEST1
Cerebrovascular Disorders	3/178	0.0019278302262116962	0.02772325694235845	0	0	13.575085714285715	84.86274978044531	FGA;BRCC3;LDLR
Epithelial ovarian cancer	7/1329	0.001933958683759295	0.02772325694235845	0	0	4.702471003530005	29.381914643093488	NSF;MMP13;KRT17;IRF1;ADM;FOS;BEST1
Liver carcinoma	12/3593	0.0019355045914582901	0.02772325694235845	0	0	3.43290980173136	21.44671680804163	PRDX3;RAB10;SOCS3;FGA;MMP13;GDF15;IRF1;SLC1A3;ADM;FOS;MIF;LDLR
Degenerative polyarthritis	6/976	0.001987682892326047	0.02791090546613558	0	0	5.342642924086223	33.23543667230065	SOCS3;MMP13;GDF15;IRF1;ADM;FOS
Adenomatous Polyposis Coli	4/392	0.0020503643484560664	0.02791090546613558	0	0	8.412371134020619	52.07037134914074	IRF1;HLTF;FOS;LDLR
Nephrotic Syndrome	3/182	0.0020538225977600444	0.02791090546613558	0	0	13.269050279329608	82.10958028915225	FGA;SCNN1A;FKBP5
Primary Myelofibrosis	3/182	0.0020538225977600444	0.02791090546613558	0	0	13.269050279329608	82.10958028915225	SOCS3;MMP13;FKBP5
Lung diseases	4/393	0.0020694597448797604	0.02791090546613558	0	0	8.39031705227078	51.85608352241391	IRF1;SCNN1A;FOS;MIF
Ischemic stroke	4/394	0.0020886784767334674	0.02791090546613558	0	0	8.368376068376069	51.643120897564394	FGA;GDF15;ADM;LDLR
Proteinuria	3/184	0.0021187007948773456	0.02791090546613558	0	0	13.12110497237569	80.78601626730743	FGA;SCNN1A;ADM
Anxiety Disorders	4/396	0.0021274876155068403	0.02791090546613558	0	0	8.32482993197279	51.22112614617123	SLC1A3;FOS;MIF;FKBP5
Fibrinogen assay	2/49	0.002134086867145114	0.02791090546613558	0	0	32.61047463175123	200.5451713289671	FGA;CD300LF
Chronic Obstructive Airway Disease	5/669	0.002139645046000811	0.02791090546613558	0	0	6.321372446306967	38.85820547171549	SOCS3;MMP13;GDF15;ADM;MIF
Amaurosis congenita of Leber, type 1	2/51	0.002309747679683574	0.029863197876262848	0	0	31.27629513343799	189.86640862094737	IRF1;BEST1
Rous Sarcoma	2/53	0.00249202993436312	0.03165961507916973	0	0	30.046757164404223	180.12002317237875	ADM;LDLR
Anxiety neurosis (finding)	2/53	0.00249202993436312	0.03165961507916973	0	0	30.046757164404223	180.12002317237875	FOS;MIF
Atherogenesis	2/55	0.0026808978945138846	0.03376544675762746	0	0	28.9100145137881	171.19364328325966	SOCS3;LDLR
Inflammation	4/429	0.002842263503407204	0.03549185451690535	0	0	7.665490196078431	44.9439536138733	SOCS3;IRF1;ADM;MIF
Respiratory Distress Syndrome, Newborn	2/57	0.0028763159589075275	0.03552465868003287	0	0	27.855944055944057	162.99195294918349	SCNN1A;MIF
Pulmonary Fibrosis	4/432	0.0029144844025555893	0.03552465868003287	0	0	7.610591900311526	44.43111005089104	MMP13;GDF15;ADM;FOS
Childhood Osteosarcoma	3/206	0.002917836441891817	0.03552465868003287	0	0	11.686108374384236	68.21079650966007	SLC1A3;FOS;MIF
Intestinal Cancer	2/58	0.0029764701916058	0.03593903264409978	0	0	27.357142857142858	159.13696999571184	GDF15;HLTF
Glomerulonephritis	3/210	0.0030804730895141953	0.0368899277359036	0	0	11.457971014492754	66.25768923135189	ADM;FOS;MIF
Osteoporosis	4/441	0.003138719237320918	0.03728186020915335	0	0	7.450419527078566	42.94377447022651	PRDX3;FGA;MMP13;BEST1
Post-Traumatic Osteoporosis	2/60	0.0031816469552011398	0.03748698549636182	0	0	26.411140583554378	151.87346879850782	PRDX3;FGA
Aortic Valve Insufficiency	3/214	0.0032486036175738316	0.03780953731317279	0	0	11.238483412322275	64.39122821492262	MMP13;FOS;FKBP5
Aura	2/61	0.0032866606699335685	0.03780953731317279	0	0	25.962190352020862	148.44877266176078	SLC1A3;FOS
Awakening Epilepsy	2/61	0.0032866606699335685	0.03780953731317279	0	0	25.962190352020862	148.44877266176078	SLC1A3;FOS
Osteomyelitis	2/62	0.0033932854104427586	0.03846403029978923	0	0	25.52820512820513	145.15226845892406	CD79A;MMP13
Neurodegenerative Disorders	5/745	0.0034097969971961612	0.03846403029978923	0	0	5.649823736780259	32.09722787463937	SOCS3;ADM;FOS;MIF;MFGE8
Eczema	4/454	0.003483146522603148	0.03846403029978923	0	0	7.230370370370371	40.922589193933746	SOCS3;ADM;FOS;MIF
Endometriosis	5/749	0.0034890438713127826	0.03846403029978923	0	0	5.618279569892473	31.78894237686758	FGA;MMP13;FOS;MIF;FKBP5
Breast Carcinoma	14/4963	0.0034917677540025663	0.03846403029978923	0	0	3.0355627399474643	17.173232219234258	FGA;GDF15;ADM;BRCC3;FOS;MIF;PRDX3;SOCS3;MMP13;KRT17;IRF1;SCNN1A;MFGE8;LDLR
Epilepsy, Cryptogenic	2/63	0.0035015167897823186	0.03846403029978923	0	0	25.10844892812106	141.97720676279934	SLC1A3;FOS
Osteoporosis, Senile	2/64	0.0036113504281690824	0.03937449981757485	0	0	24.70223325062035	138.9172944423598	PRDX3;FGA
Coronary Arteriosclerosis	5/760	0.003713866643588598	0.03988188168450608	0	0	5.5332565505326805	30.962342549080734	MMP13;GDF15;FOS;MIF;LDLR
Systemic Inflammatory Response Syndrome	2/65	0.003722781956874876	0.03988188168450608	0	0	24.308913308913308	135.96665713994742	ADM;MIF
Exanthema	3/225	0.003739779459806525	0.03988188168450608	0	0	10.675675675675675	59.66345437075447	CD79A;FGA;MIF
Schizophrenia	8/1923	0.0038622414536146773	0.04082189077645269	0	0	3.771697127937337	20.95746366792689	NSF;FGA;SLC1A3;ADM;MIF;MFGE8;BEST1;FKBP5
Stomach Carcinoma	9/2378	0.0038988502262147988	0.04082189077645269	0	0	3.5197396192041945	19.524254661091213	SOCS3;DOK2;MMP13;GDF15;IRF1;HLTF;FOS;MIF;FKBP5
Malaria	4/469	0.003911748602808609	0.04082189077645269	0	0	6.9917562724014335	38.76069420744401	IRF1;FOS;MIF;LDLR
Cervical Adenocarcinoma	2/67	0.003950421242407192	0.040933088192602184	0	0	23.558579881656804	130.37160410340698	SOCS3;HLTF
Anemia, Sickle Cell	3/231	0.004025829905033773	0.04125925180706911	0	0	10.391578947368421	57.309809389437305	GDF15;FOS;MFGE8
Osteoarthritis of hip	2/68	0.004066620301312766	0.04125925180706911	0	0	23.2004662004662	127.71724440818856	SOCS3;MMP13
Precocious Puberty	2/68	0.004066620301312766	0.04125925180706911	0	0	23.2004662004662	127.71724440818856	FOS;BEST1
Malignant neoplasm of stomach	9/2398	0.004127046939919244	0.04129876375539603	0	0	3.4863078583860236	19.140503538299782	SOCS3;DOK2;MMP13;GDF15;IRF1;HLTF;FOS;MIF;FKBP5
Malignant neoplasm of breast	14/5054	0.004177327026438589	0.04129876375539603	0	0	2.962698412698413	16.2299098955101	FGA;GDF15;ADM;BRCC3;FOS;MIF;PRDX3;SOCS3;MMP13;KRT17;IRF1;SCNN1A;MFGE8;LDLR
Adenomatous Polyps	2/69	0.00418439985127567	0.04129876375539603	0	0	22.85304247990815	125.15221878494977	MMP13;GDF15
Brain Injuries, Focal	2/70	0.004303755564153936	0.04129876375539603	0	0	22.5158371040724	122.6722979105978	IRF1;FOS
Metabolic acidosis	2/70	0.004303755564153936	0.04129876375539603	0	0	22.5158371040724	122.6722979105978	SCNN1A;ADM
Brain Injuries	2/70	0.004303755564153936	0.04129876375539603	0	0	22.5158371040724	122.6722979105978	IRF1;FOS
Brain Lacerations	2/70	0.004303755564153936	0.04129876375539603	0	0	22.5158371040724	122.6722979105978	IRF1;FOS
Injuries, Acute Brain	2/70	0.004303755564153936	0.04129876375539603	0	0	22.5158371040724	122.6722979105978	IRF1;FOS
IGA Glomerulonephritis	3/237	0.004324921871714985	0.04129876375539603	0	0	10.122051282051283	55.09798124455528	CD79A;ADM;MIF
Dermatitis, Atopic	4/484	0.004375032146580944	0.04150598679321272	0	0	6.768055555555556	36.763004441387636	SOCS3;ADM;FOS;MIF
Hyperglycemia	4/488	0.004504598633362114	0.04245947486027128	0	0	6.710743801652892	36.255843522423035	SOCS3;SLC1A3;ADM;FOS
West Nile viral infection	2/72	0.004547178205453251	0.04258607280876409	0	0	21.87032967032967	117.95212078700894	SOCS3;MIF
Prostatic Neoplasms	7/1554	0.0046718192499199855	0.043474700153714005	0	0	3.9700495582848525	21.30410662693609	SOCS3;MMP13;GDF15;ADM;FOS;MIF;FKBP5
Carcinoma of bladder	6/1162	0.004742506717582081	0.043853179204983675	0	0	4.439131802453602	23.754635222689647	MMP13;GDF15;ADM;FOS;MIF;MFGE8
melanoma	9/2454	0.004823273057016726	0.04431950903334237	0	0	3.3956086535356795	18.113203810740483	SOCS3;MMP13;GDF15;IRF1;FOS;MIF;MFGE8;LDLR;FKBP5
Varicosity	2/76	0.005052747894675764	0.04585348699468481	0	0	20.683991683991685	109.37328791245815	ADM;FOS
Psoriasis	5/818	0.0050763017731868185	0.04585348699468481	0	0	5.1230012300123	27.065698088369917	SOCS3;KRT17;IRF1;FOS;MIF
Malignant neoplasm of thyroid	4/505	0.00508437022117655	0.04585348699468481	0	0	6.477378576180971	34.210819745966596	SOCS3;GDF15;HLTF;FOS
Superficial ulcer	2/77	0.0051830162366697675	0.04645636025628546	0	0	20.407179487179487	107.39009048922996	MMP13;GDF15
Sudden infant death syndrome	2/78	0.0053148264076905045	0.046560259168834425	0	0	20.13765182186235	105.46601625349733	FOS;MIF
Peripheral Vascular Diseases	2/78	0.0053148264076905045	0.046560259168834425	0	0	20.13765182186235	105.46601625349733	ADM;LDLR
Pulmonary Embolism	2/78	0.0053148264076905045	0.046560259168834425	0	0	20.13765182186235	105.46601625349733	FGA;GDF15
Malignant neoplasm of ovary	8/2026	0.005322083012454038	0.046560259168834425	0	0	3.558771060455897	18.633335617605532	DOK2;KRT17;GDF15;IRF1;ADM;FOS;MIF;FKBP5
Skin Neoplasms	3/256	0.005360081288457984	0.04661356406212568	0	0	9.352885375494072	48.904143875239434	KRT17;IRF1;ADM
Unipolar Depression	4/517	0.005522717554140881	0.04774372986153744	0	0	6.321962313190383	32.867156490271114	SLC1A3;FOS;MIF;FKBP5
Eosinophilic esophagitis	2/80	0.005583055228523005	0.04780633800590686	0	0	19.619329388560157	101.78545599799178	MIF;FKBP5
Malignant Pleural Mesothelioma	3/260	0.005595403010958298	0.04780633800590686	0	0	9.20544747081712	47.73770071330614	SOCS3;ADM;MAPK13
Carcinogenesis	12/4065	0.005651112557598929	0.04793678491983852	0	0	2.9457809030347892	15.247075743093683	PRDX3;SOCS3;DOK2;MMP13;KRT17;GDF15;IRF1;HLTF;ADM;FOS;MIF;LDLR
