Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Lymphoid leukemia	2/213	0.0011052952306030918	0.014537109241447002	0	0	62.5086887835703	425.53682530252837	MYC;ABL1
Blast Phase	2/214	0.001115610436634438	0.014537109241447002	0	0	62.210691823899374	422.93027742722103	MYC;ABL1
Lymphoproliferative Disorders	2/215	0.00112597250002909	0.014537109241447002	0	0	61.91549295774648	420.35097922971016	MYC;ABL1
Neoplasm, Residual	2/220	0.0011784851690100216	0.014948153985863959	0	0	60.48012232415902	407.84924231583585	MYC;ABL1
Primary malignant neoplasm	3/1032	0.0012664888563322832	0.01578743867462484	0	0	27.64723032069971	184.4486875007385	SRF;MYC;ABL1
Promyelocytic leukemia	2/233	0.0013204857013043706	0.016181545119373898	0	0	57.03896103896104	378.1543744765272	MYC;ABL1
Undifferentiated carcinoma	2/237	0.0013657634309629568	0.016423271682299432	0	0	56.05673758865248	369.7525796316361	SRF;MYC
refractory CML	1/6	0.0014992198216206949	0.016423271682299432	0	0	999.5	6499.5590198897235	ABL1
Abnormality of bone marrow cell morphology	1/6	0.0014992198216206949	0.016423271682299432	0	0	999.5	6499.5590198897235	MYC
Megacystis microcolon intestinal hypoperistalsis syndrome	1/6	0.0014992198216206949	0.016423271682299432	0	0	999.5	6499.5590198897235	MYLK
Giant cell carcinoma of lung	1/6	0.0014992198216206949	0.016423271682299432	0	0	999.5	6499.5590198897235	MYC
Spindle cell rhabdomyosarcoma	1/6	0.0014992198216206949	0.016423271682299432	0	0	999.5	6499.5590198897235	SRF
Serous cystadenoma, borderline malignancy	1/6	0.0014992198216206949	0.016423271682299432	0	0	999.5	6499.5590198897235	MYC
Malignant neoplasm of urinary bladder	3/1144	0.001710695342162467	0.016608751276890245	0	0	24.78615249780894	157.90899245173074	CALD1;MYC;MYLK
Childhood Chronic Myelogenous Leukemia, BCR-ABL1 Positive	1/7	0.0017489165149326186	0.016608751276890245	0	0	832.875	5287.722499803602	ABL1
Megacystis	1/7	0.0017489165149326186	0.016608751276890245	0	0	832.875	5287.722499803602	MYLK
Microcolon	1/7	0.0017489165149326186	0.016608751276890245	0	0	832.875	5287.722499803602	MYLK
Microcolon on contrast enema	1/7	0.0017489165149326186	0.016608751276890245	0	0	832.875	5287.722499803602	MYLK
Philadelphia chromosome negative chronic myelogenous leukemia	1/7	0.0017489165149326186	0.016608751276890245	0	0	832.875	5287.722499803602	ABL1
Carcinoma of bladder	3/1162	0.0017902754762770953	0.016608751276890245	0	0	24.3779119930975	154.19969771142996	CALD1;MYC;MYLK
Adenocarcinoma of lung (disorder)	3/1187	0.001904707540231997	0.016608751276890245	0	0	23.83150337837838	149.26687704873947	SRF;MYC;ABL1
Anaplasia	2/283	0.001939727106711717	0.016608751276890245	0	0	46.77105575326216	292.0949707376448	CALD1;MYC
relapsing chronic myelogenous leukemia	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	ABL1
RETINITIS PIGMENTOSA 9	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYC
Vasogenic Brain Edema	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYLK
Vasogenic Cerebral Edema	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYLK
Brenner Tumor	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYC
Cytotoxic Brain Edema	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYLK
Cytotoxic Cerebral Edema	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYLK
Acute lymphoblastic leukemia with lymphomatous features	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	ABL1
Gastrointestinal lymphoma	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYC
Grade III Chondrosarcoma	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYC
Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYC
Polycystic Kidney, Type 1 Autosomal Dominant Disease	1/8	0.001998563431658992	0.016608751276890245	0	0	713.8571428571429	4436.855317641398	MYC
Bladder Neoplasm	3/1217	0.0020481189298375575	0.01682715893491539	0	0	23.205518945634267	143.6615041264537	CALD1;MYC;MYLK
Neoplasms	3/1236	0.002142441024743809	0.017109685046176437	0	0	22.824817518248175	140.27697883857357	SRF;MYC;ABL1
Adenocarcinoma Of Esophagus	2/299	0.002162184810492964	0.017109685046176437	0	0	44.215488215488215	271.3343603732352	MYC;ABL1
Renal medullary carcinoma	1/9	0.00224816055240216	0.017109685046176437	0	0	624.59375	3808.549663430724	ABL1
Epithelioid hemangioendothelioma, malignant	1/9	0.00224816055240216	0.017109685046176437	0	0	624.59375	3808.549663430724	MYC
Burkitt-like lymphoma	1/9	0.00224816055240216	0.017109685046176437	0	0	624.59375	3808.549663430724	MYC
Precursor B-lymphoblastic lymphoma/leukemia	1/9	0.00224816055240216	0.017109685046176437	0	0	624.59375	3808.549663430724	MYC
Endometrial Diseases	1/9	0.00224816055240216	0.017109685046176437	0	0	624.59375	3808.549663430724	CALD1
B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1	1/10	0.0024977078641967437	0.017879631542715303	0	0	555.1666666666666	3326.7706415121643	ABL1
Congenital musculoskeletal anomalies	1/10	0.0024977078641967437	0.017879631542715303	0	0	555.1666666666666	3326.7706415121643	ABL1
Dementia due to Alzheimer's disease (disorder)	1/10	0.0024977078641967437	0.017879631542715303	0	0	555.1666666666666	3326.7706415121643	SRF
Amegakaryocytic thrombocytopenia	1/10	0.0024977078641967437	0.017879631542715303	0	0	555.1666666666666	3326.7706415121643	ABL1
Post-transplant lymphoproliferative disorder, polymorphic	1/10	0.0024977078641967437	0.017879631542715303	0	0	555.1666666666666	3326.7706415121643	MYC
NUT midline carcinoma	1/10	0.0024977078641967437	0.017879631542715303	0	0	555.1666666666666	3326.7706415121643	MYC
Heart Diseases	2/325	0.0025485668600191518	0.018056631582523578	0	0	40.60268317853457	242.48832273880265	MYC;MYLK
Hypertrophic Cardiomyopathy	2/328	0.0025951229195306335	0.018056631582523578	0	0	40.22290388548057	239.4920526197763	MYC;MYLK
Liver neoplasms	3/1321	0.0025985573555098933	0.018056631582523578	0	0	21.25606980273141	126.53310790301806	CALD1;MYC;ABL1
Secondary malignant neoplasm of bone	2/330	0.0026263863954434467	0.018056631582523578	0	0	39.97357723577236	237.52884693604966	SRF;ABL1
Graves Disease	2/335	0.0027053356110775073	0.018056631582523578	0	0	39.36336336336336	232.73703937969796	MYC;ABL1
extranodal lymphoma	1/11	0.002747205358336921	0.018056631582523578	0	0	499.625	2946.3741195064317	MYC
Pediatric Neoplasm	1/11	0.002747205358336921	0.018056631582523578	0	0	499.625	2946.3741195064317	ABL1
Splanchnic vein thrombosis	1/11	0.002747205358336921	0.018056631582523578	0	0	499.625	2946.3741195064317	ABL1
Chromosome Breaks	1/11	0.002747205358336921	0.018056631582523578	0	0	499.625	2946.3741195064317	MYC
Lymphoma, Follicular	2/359	0.0030999607740455183	0.019557456522415945	0	0	36.67226890756302	211.83244070001118	MYC;ABL1
Precursor B-cell lymphoblastic leukemia	2/367	0.0032372433129320764	0.019557456522415945	0	0	35.853881278538815	205.55148959188983	MYC;ABL1
Epithelioid hemangioendothelioma	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
Malignant Mixed Mesodermal (Mullerian) Tumor	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
B Lymphoblastic Lymphoma	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
Micropapillary carcinoma	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
Cells in urine	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
Primary Cutaneous Follicle Center Lymphoma	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
Cholera Infantum	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYLK
Polycystic kidney disease, type 2	1/13	0.003246050875089783	0.019557456522415945	0	0	416.3125	2385.6022367218384	MYC
Malignant Neoplasms	3/1438	0.0033218325190120723	0.019848635630129986	0	0	19.4006968641115	110.72440765438694	SRF;MYC;ABL1
Thyroid Lymphoma	1/14	0.0034953988931204698	0.020052934440125184	0	0	384.2692307692308	2173.5450385769154	MYC
Trisomy 11	1/14	0.0034953988931204698	0.020052934440125184	0	0	384.2692307692308	2173.5450385769154	MYC
Mesenchymal Chondrosarcoma	1/14	0.0034953988931204698	0.020052934440125184	0	0	384.2692307692308	2173.5450385769154	MYC
Adult B Acute Lymphoblastic Leukemia	1/14	0.0034953988931204698	0.020052934440125184	0	0	384.2692307692308	2173.5450385769154	ABL1
Cardiomyopathy, Familial Idiopathic	2/388	0.0036111904568625823	0.020052934440125184	0	0	33.86701208981002	190.45851853785436	SRF;MYC
Carcinoma breast stage IV	2/392	0.003684640655715828	0.020052934440125184	0	0	33.51282051282051	187.79184696080642	MYC;ABL1
Ascending aortic dissection	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	MYLK
Adenocarcinoma, metastatic	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	MYC
Cystic medial necrosis of aorta	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	MYLK
Plasmacytosis	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	MYC
Descending aortic dissection	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	MYLK
Granulocytosis	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	ABL1
Nodular melanoma	1/15	0.00374469708393798	0.020052934440125184	0	0	356.80357142857144	1993.609466758919	MYC
Vascular Diseases	2/401	0.003852494165889232	0.020052934440125184	0	0	32.741854636591476	182.01309968713068	SRF;MYLK
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	2/408	0.003985521477648071	0.020052934440125184	0	0	32.16584564860427	177.71909934145316	MYC;ABL1
Pdgfra-Associated Chronic Eosinophilic Leukemia	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	ABL1
Abnormality of the iris	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	MYLK
Dyspnea, Paroxysmal	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	MYLK
Ph-Like Acute Lymphoblastic Leukemia	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	ABL1
Increased number of platelets	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	ABL1
Myelodysplastic-Myeloproliferative Diseases	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	ABL1
social stress	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	SRF
Symmetrical dyschromatosis of extremities	1/16	0.003993945448655638	0.020052934440125184	0	0	333.0	1839.1509089009865	ABL1
Myopathy	2/415	0.004120708749118781	0.02045195402696522	0	0	31.609362389023406	173.59008699784582	CALD1;SRF
Benign Prostatic Hyperplasia	2/420	0.004218590832588982	0.02045195402696522	0	0	31.22328548644338	170.7368598954265	SRF;MYC
Malignant neoplasm of kidney	2/421	0.0042382990406218506	0.02045195402696522	0	0	31.14717581543357	170.1754998499053	MYC;MYLK
Coronary Restenosis	1/17	0.004243143988996933	0.02045195402696522	0	0	312.171875	1705.2235013634931	MYC
Liposarcoma, Pleomorphic	1/17	0.004243143988996933	0.02045195402696522	0	0	312.171875	1705.2235013634931	MYC
Occlusive vascular disease	1/17	0.004243143988996933	0.02045195402696522	0	0	312.171875	1705.2235013634931	MYC
Malignant neoplasm of other specified sites of female breast	1/18	0.0044922927083929694	0.0209195396721759	0	0	293.79411764705884	1588.072397289777	MYC
Adult Burkitt Lymphoma	1/18	0.0044922927083929694	0.0209195396721759	0	0	293.79411764705884	1588.072397289777	MYC
Smoldering myeloma	1/18	0.0044922927083929694	0.0209195396721759	0	0	293.79411764705884	1588.072397289777	MYC
Nail-Patella Syndrome	1/18	0.0044922927083929694	0.0209195396721759	0	0	293.79411764705884	1588.072397289777	ABL1
Chronic Neutrophilic Leukemia	1/18	0.0044922927083929694	0.0209195396721759	0	0	293.79411764705884	1588.072397289777	ABL1
Childhood Acute Lymphoblastic Leukemia	2/443	0.004682960840686926	0.0209195396721759	0	0	29.560090702947846	158.5551449668483	MYC;ABL1
Eosinophilic leukemia	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	ABL1
Anaplastic Large Cell Lymphoma, ALK-Positive	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	MYC
Mixed phenotype acute leukemia	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	ABL1
Smooth Muscle Tumor	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	CALD1
Cerebral Small Vessel Diseases	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	MYLK
Lobular Neoplasia	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	MYC
Enchondroma	1/19	0.00474139160939957	0.0209195396721759	0	0	277.4583333333333	1484.7973498875915	MYC
Precancerous Conditions	2/446	0.0047452344484603705	0.0209195396721759	0	0	29.355855855855857	157.07186619863347	MYC;ABL1
Adenocarcinoma of lung, stage I	1/20	0.00499044069595166	0.021224050724547354	0	0	262.8421052631579	1393.123889480945	MYC
Adenomatous goiter	1/20	0.00499044069595166	0.021224050724547354	0	0	262.8421052631579	1393.123889480945	SRF
Adenosis of Breast	1/20	0.00499044069595166	0.021224050724547354	0	0	262.8421052631579	1393.123889480945	MYC
Squamous cell carcinoma of penis	1/20	0.00499044069595166	0.021224050724547354	0	0	262.8421052631579	1393.123889480945	MYC
Leukaemia recurrent	1/20	0.00499044069595166	0.021224050724547354	0	0	262.8421052631579	1393.123889480945	ABL1
High Grade Intraepithelial Neoplasia	1/20	0.00499044069595166	0.021224050724547354	0	0	262.8421052631579	1393.123889480945	MYC
Anaplastic large cell lymphoma, ALK negative	1/21	0.005239439972471158	0.02177077643733705	0	0	249.6875	1311.2440590040192	MYC
SMITH-MCCORT DYSPLASIA 1	1/21	0.005239439972471158	0.02177077643733705	0	0	249.6875	1311.2440590040192	SRF
Neoplasms, Radiation-Induced	1/21	0.005239439972471158	0.02177077643733705	0	0	249.6875	1311.2440590040192	MYC
Heparin-induced thrombocytopenia	1/21	0.005239439972471158	0.02177077643733705	0	0	249.6875	1311.2440590040192	MYC
Acute Promyelocytic Leukemia	2/475	0.005367361985267825	0.021858477212282422	0	0	27.515151515151516	143.83321870771792	MYC;ABL1
Abnormal lactate dehydrogenase activity	1/22	0.005488389443320514	0.021858477212282422	0	0	237.78571428571428	1237.7032790036255	MYC
Urethral Stricture	1/22	0.005488389443320514	0.021858477212282422	0	0	237.78571428571428	1237.7032790036255	SRF
Impaired left ventricular function	1/22	0.005488389443320514	0.021858477212282422	0	0	237.78571428571428	1237.7032790036255	MYLK
Adenoid cystic carcinoma of salivary gland	1/22	0.005488389443320514	0.021858477212282422	0	0	237.78571428571428	1237.7032790036255	MYC
Leukemia, T-Cell, Chronic	1/22	0.005488389443320514	0.021858477212282422	0	0	237.78571428571428	1237.7032790036255	MYC
Severe hereditary factor VIII deficiency disease	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	MYC
Activated B-cell type diffuse large B-cell lymphoma	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	MYC
Functional Gastrointestinal Disorders	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	MYLK
Pre B-cell acute lymphoblastic leukemia	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	ABL1
Sporadic Burkitt's lymphoma	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	MYC
Hemimegalencephaly	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	MYC
Neuroepithelioma	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	MYC
Leukemia secondary	1/23	0.005737289113328647	0.021858477212282422	0	0	226.9659090909091	1171.3185051583378	ABL1
Infection	2/492	0.005748947456268134	0.021858477212282422	0	0	26.537414965986393	136.89958406354458	MYC;ABL1
Acute leukemia	2/492	0.005748947456268134	0.021858477212282422	0	0	26.537414965986393	136.89958406354458	MYC;ABL1
Congenital chromosomal disease	2/497	0.005863541271073641	0.021858477212282422	0	0	26.262626262626263	134.9636769511218	MYC;ABL1
Renal carcinoma	2/500	0.0059328116851476344	0.021858477212282422	0	0	26.100401606425702	133.823467686336	MYC;MYLK
Adult T-Cell Lymphoma/Leukemia	2/500	0.0059328116851476344	0.021858477212282422	0	0	26.100401606425702	133.823467686336	MYC;ABL1
Myeloid Leukemia	2/501	0.0059559874285141185	0.021858477212282422	0	0	26.04676018704075	133.4468843383222	MYC;ABL1
Fetal Alcohol Spectrum Disorders	1/24	0.0059861389875960165	0.021858477212282422	0	0	217.08695652173913	1111.1180475941821	SRF
Acute Lung Injury	1/24	0.0059861389875960165	0.021858477212282422	0	0	217.08695652173913	1111.1180475941821	MYLK
Precursor T-cell lymphoblastic lymphoma	1/24	0.0059861389875960165	0.021858477212282422	0	0	217.08695652173913	1111.1180475941821	ABL1
Lymphoma, Undifferentiated	1/24	0.0059861389875960165	0.021858477212282422	0	0	217.08695652173913	1111.1180475941821	MYC
Secondary malignant neoplasm of liver	2/508	0.006119414660892141	0.02223284824032672	0	0	25.677206851119895	130.8584624783484	CALD1;MYC
Malignant lymphoma - lymphoplasmacytic	1/25	0.0062349390704731535	0.02242716889528403	0	0	208.03125	1056.2966607689368	MYC
Uroureter	1/25	0.0062349390704731535	0.02242716889528403	0	0	208.03125	1056.2966607689368	MYLK
Recurrent Childhood Acute Lymphoblastic Leukemia	1/26	0.006483689369798885	0.02297895791355193	0	0	199.7	1006.1815770136444	ABL1
Plasmablastic lymphoma	1/26	0.006483689369798885	0.02297895791355193	0	0	199.7	1006.1815770136444	MYC
Adult T Acute Lymphoblastic Leukemia	1/26	0.006483689369798885	0.02297895791355193	0	0	199.7	1006.1815770136444	ABL1
Hepatocarcinogenesis	2/527	0.006573531565335227	0.023178656616436963	0	0	24.723809523809525	124.229826140724	SRF;MYC
Rheumatoid Arthritis	3/1833	0.006670236507682854	0.023178656616436963	0	0	14.889344262295081	74.59710311171173	CALD1;SRF;MYC
Extraskeletal Myxoid Chondrosarcoma	1/27	0.006732389888591648	0.023178656616436963	0	0	192.0096153846154	960.2065018708713	MYC
Cryoglobulinemia	1/27	0.006732389888591648	0.023178656616436963	0	0	192.0096153846154	960.2065018708713	MYC
Gastric lymphoma	1/27	0.006732389888591648	0.023178656616436963	0	0	192.0096153846154	960.2065018708713	MYC
Loss of appetite (finding)	1/27	0.006732389888591648	0.023178656616436963	0	0	192.0096153846154	960.2065018708713	ABL1
Retinoblastoma	2/539	0.006868238087636791	0.023259411882722045	0	0	24.156424581005588	120.31947109761705	MYC;ABL1
Malignant Mesothelioma of Peritoneum	1/28	0.006981040634233312	0.023259411882722045	0	0	184.88888888888889	917.8914803082985	MYC
Philadelphia chromosome positive chronic myelogenous leukemia	1/28	0.006981040634233312	0.023259411882722045	0	0	184.88888888888889	917.8914803082985	ABL1
Lymphoma, AIDS-Related	1/28	0.006981040634233312	0.023259411882722045	0	0	184.88888888888889	917.8914803082985	MYC
Lymphoma, Small Noncleaved-Cell	1/28	0.006981040634233312	0.023259411882722045	0	0	184.88888888888889	917.8914803082985	MYC
Granulocytic Sarcoma	1/28	0.006981040634233312	0.023259411882722045	0	0	184.88888888888889	917.8914803082985	ABL1
