Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cytomegalovirus Infections	3/270	9.816598550656359E-4	0.014662570216139101	0	0	18.4625468164794	127.87650455361535	EDNRA;LPAR2;MIF
Autosomal dominant retinitis pigmentosa	2/64	0.0010303761036100404	0.014916675592262278	0	0	49.436724565756826	340.0174562475171	EDNRA;LPAR2
Diaphragmatic Hernia	2/64	0.0010303761036100404	0.014916675592262278	0	0	49.436724565756826	340.0174562475171	EDNRA;WT1
melanoma	7/2454	0.0010875766817948533	0.014982140470757476	0	0	6.271250510829587	42.79377983994245	EDNRA;WNT2B;WT1;LPAR2;TXNIP;MIF;PAX2
Paroxysmal atrial fibrillation	2/66	0.0010953593235033595	0.014982140470757476	0	0	47.88701923076923	326.43014243196444	EDNRA;LPAR2
Brain Neoplasms	4/646	0.0011076226133890938	0.014982140470757476	0	0	10.956103086944209	74.56219068424454	WNT2B;P2RY1;TXNIP;MIF
Experimental Organism Basal Cell Carcinoma	3/282	0.0011129407684066894	0.014982140470757476	0	0	17.657706093189965	120.08563457894432	EDNRA;LPAR2;S1PR3
Toxic Epidermal Necrolysis	2/67	0.0011285741249095066	0.014982140470757476	0	0	47.14792899408284	319.9835776705031	PTGER3;MIF
polyps	3/285	0.001147414376533931	0.014982140470757476	0	0	17.467198581560282	118.25720051960015	EDNRA;PTGER3;LPAR2
Migraine with Aura	2/68	0.0011622701959248627	0.014982140470757476	0	0	46.43123543123543	313.75350729506465	EDNRA;HTR2B
Precocious Puberty	2/68	0.0011622701959248627	0.014982140470757476	0	0	46.43123543123543	313.75350729506465	EDNRA;LPAR2
Kallmann Syndrome	2/69	0.001196446893540315	0.01521427738947887	0	0	45.73593570608496	307.72962573549165	EDNRA;LPAR2
Idiopathic pulmonary arterial hypertension	3/297	0.001292078522957513	0.016211278534706927	0	0	16.74404761904762	111.37308463100695	EDNRA;HTR2B;MIF
Sudden infant death syndrome	2/78	0.0015255595664545143	0.01888883621096971	0	0	40.30161943319838	261.37188116066267	P2RY1;MIF
Kaposi Sarcoma	3/323	0.001643938154009701	0.020090205232767906	0	0	15.36328125	98.48878183098806	EDNRA;LPAR2;PAX2
Primary physiologic amenorrhea	2/85	0.0018081168721341115	0.02172430592899815	0	0	36.889712696941615	232.97585087988176	WT1;PAX2
Malignant mesothelioma	3/335	0.0018247562257308883	0.02172430592899815	0	0	14.79894578313253	93.32672314482315	WT1;TXNIP;MIF
Herpes NOS	2/86	0.0018503664133103928	0.02172430592899815	0	0	36.44871794871795	229.34887761330484	EDNRA;LPAR2
Everted lower lip vermilion	2/87	0.0018930851075216238	0.02172430592899815	0	0	36.01809954751131	225.81718412492273	EDNRA;WT1
Protruding lower lip	2/87	0.0018930851075216238	0.02172430592899815	0	0	36.01809954751131	225.81718412492273	EDNRA;WT1
Non-obstructive azoospermia	2/89	0.001979927427391402	0.022185001545938624	0	0	35.18656056587091	219.02561071025187	GNAO1;WT1
Recurrent tumor	3/347	0.0020176278958118758	0.022185001545938624	0	0	14.273982558139535	88.58194866938092	EDNRA;LPAR2;MIF
Obesity	6/1961	0.0020217129829242474	0.022185001545938624	0	0	6.148337595907928	38.14311897148744	EDNRA;WT1;HTR2B;LPAR2;MIF;AVPR1A
Acute Cerebrovascular Accidents	2/91	0.002068638783252955	0.022185001545938624	0	0	34.392394122731204	212.57472723753833	EDNRA;WNT2B
Liver carcinoma	8/3593	0.002077501334729106	0.022185001545938624	0	0	5.228133094241881	32.29203139295072	GNAO1;EDNRA;WT1;P2RY1;HTR2B;LPAR2;TXNIP;MIF
Asthma	5/1313	0.002084704452762994	0.022185001545938624	0	0	7.139525993883792	44.07320912648419	EDNRA;PTGER3;LPAR2;TXNIP;MIF
Cerebrovascular accident	4/768	0.002098262632931496	0.022185001545938624	0	0	9.14850071394574	56.41556162229188	EDNRA;WNT2B;HTR2B;MIF
Liver neoplasms	5/1321	0.002141648720789052	0.022392127180694422	0	0	7.093085106382978	43.5953729696221	GNAO1;WT1;P2RY1;LPAR2;MIF
Nasopharyngeal carcinoma	4/782	0.0022417154087360606	0.02318081538044652	0	0	8.97733115213835	54.76633346707382	EDNRA;WNT2B;S1PR3;MIF
Renal failure in adulthood	2/96	0.0022985611577693342	0.023510283146314603	0	0	32.55482815057283	197.78594479007498	WT1;PAX2
Renal Cell Carcinoma	5/1348	0.002342402812154744	0.023701086518684026	0	0	6.940431868950112	42.03526720155402	GNAO1;EDNRA;WT1;TXNIP;PAX2
Thrombosis	2/98	0.002393774515486871	0.02396321084120368	0	0	31.873397435897434	192.35225186499846	PTGER3;P2RY1
Heart Decompensation	2/102	0.0025897355285690606	0.02565201191982617	0	0	30.592307692307692	182.21388842339513	EDNRA;HTR2B
Severe Sepsis	2/103	0.0026398751184425065	0.025876275900566653	0	0	30.28789032749429	179.81992168459897	S1PR3;MIF
Mesothelioma	3/383	0.0026714268597191346	0.025915594587584592	0	0	12.898026315789474	76.42264446923309	EDNRA;WT1;LPAR2
Heart Failure, Right-Sided	2/106	0.002793042329738444	0.026818906451876283	0	0	29.409763313609467	172.94775516727864	EDNRA;HTR2B
Ischemic stroke	3/394	0.002894498381950103	0.02726489118125313	0	0	12.528132992327366	73.2262289175024	EDNRA;P2RY1;LPAR2
Myocardial Failure	2/108	0.0028974379576251997	0.02726489118125313	0	0	28.851959361393323	168.60878457384547	EDNRA;HTR2B
Schizoaffective Disorder	2/109	0.0029503191560754415	0.027487626988782085	0	0	28.580877066858374	166.50767189744704	EDNRA;LPAR2
Glioblastoma Multiforme	4/854	0.0030892493159470776	0.028499839277511763	0	0	8.186096256684491	47.31422145755813	EDNRA;WT1;LPAR2;MIF
Cryptorchidism	3/414	0.0033290667356344885	0.030414095128466545	0	0	11.90632603406326	67.92634338328817	EDNRA;WT1;LPAR2
Erectile dysfunction	2/118	0.0034466401799523047	0.03118546547437614	0	0	26.351458885941646	149.42213675257386	EDNRA;P2RY1
Neoplasm Metastasis	8/3920	0.0037019977680071204	0.03317695142566381	0	0	4.695588664913818	26.290049990852584	EDNRA;WT1;PTGER3;P2RY1;LPAR2;TXNIP;MIF;PAX2
Pulmonary Fibrosis	3/432	0.003752948640593664	0.033316270479232434	0	0	11.396270396270396	63.6506026266193	PTGFR;WT1;LPAR2
Kidney Failure, Chronic	3/437	0.00387631628130695	0.033827441002744554	0	0	11.262096774193548	62.53695918340636	WT1;MIF;PAX2
Myocarditis	2/126	0.003918375206481569	0.033827441002744554	0	0	24.641439205955336	136.5647830213751	GNAO1;MIF
Left-Sided Heart Failure	2/126	0.003918375206481569	0.033827441002744554	0	0	24.641439205955336	136.5647830213751	EDNRA;HTR2B
Breast Carcinoma	9/4963	0.0039583724599324055	0.03386207713451267	0	0	4.551170771094065	25.176723230657988	GNAO1;PTGFR;EDNRA;WT1;LPAR2;TXNIP;S1PR3;MIF;PAX2
Fatty Liver	3/443	0.00402762665357291	0.03414411424335232	0	0	11.105113636363637	61.24001530454503	LPAR2;TXNIP;MIF
Prostatic Neoplasms	5/1554	0.004364586831291104	0.035225302983457295	0	0	5.9509360877985795	32.338765825101184	EDNRA;LPAR2;TXNIP;MIF;PAX2
Tumor Immunity	2/134	0.004418547000406504	0.035225302983457295	0	0	23.138694638694638	125.45671512256779	EDNRA;LPAR2
Renal cysts and diabetes syndrome	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	PAX2
Medullary sponge kidney	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	PAX2
Sequoiosis	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	GNAO1
Bronchopulmonary Sequestration	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	WT1
Bullous impetigo	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	EDNRA
Schwannomatosis, Plexiform	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	WT1
Papillary and follicular adenocarcinoma	1/6	0.004492068393214533	0.035225302983457295	0	0	285.42857142857144	1542.8675927558304	EDNRA
Pruritus	2/137	0.004613379248935666	0.03587760225825175	0	0	22.62108262108262	121.67415851215912	EDNRA;LPAR2
Prostate carcinoma	7/3145	0.004721042038641521	0.03636526258775649	0	0	4.697617909496494	25.159153120998457	EDNRA;WT1;PTGER3;P2RY1;TXNIP;MIF;PAX2
Malignant Head and Neck Neoplasm	3/470	0.004753376512533526	0.03636526258775649	0	0	10.448608137044967	55.8885607822906	EDNRA;P2RY1;LPAR2
Cardiomyopathies	3/480	0.005041124976493458	0.03657216564347791	0	0	10.224318658280922	54.087934091037305	EDNRA;MIF;AVPR1A
Disease Exacerbation	2/144	0.005083277524472517	0.03657216564347791	0	0	21.498374864572046	113.55009579541293	EDNRA;TXNIP
Associated Pulmonary Arterial Hypertension	1/7	0.005238916894144343	0.03657216564347791	0	0	237.8452380952381	1249.0776854949	EDNRA
Congenital malformation of genital organs	1/7	0.005238916894144343	0.03657216564347791	0	0	237.8452380952381	1249.0776854949	WT1
Parasomnia	1/7	0.005238916894144343	0.03657216564347791	0	0	237.8452380952381	1249.0776854949	GNAO1
Glaucoma, Primary Open Angle	2/147	0.005291176137464704	0.03657216564347791	0	0	21.050397877984086	110.34018053677076	PTGFR;EDNRA
Adenoma	4/1000	0.005444864346461733	0.03657216564347791	0	0	6.932822197882439	36.14137363391993	EDNRA;WT1;MIF;PAX2
Mammary Neoplasms	6/2387	0.005513563527372423	0.03657216564347791	0	0	4.929021419571608	25.63359339384394	EDNRA;WNT2B;WT1;LPAR2;MIF;PAX2
Pulmonary Hypertension	2/151	0.005574414545284189	0.03657216564347791	0	0	20.48115642746515	106.28835361902446	EDNRA;HTR2B
Malignant neoplasm of prostate	7/3239	0.005590092690539615	0.03657216564347791	0	0	4.535543007425742	23.524770375314784	EDNRA;WT1;PTGER3;P2RY1;TXNIP;MIF;PAX2
Primary Effusion Lymphoma	2/153	0.005718611687536059	0.03657216564347791	0	0	20.207845134997452	104.35390264970577	EDNRA;LPAR2
Focal glomerulosclerosis	2/155	0.0058645211069789475	0.03657216564347791	0	0	19.941679235796883	102.47698830558303	WT1;PAX2
Diabetes Mellitus, Non-Insulin-Dependent	5/1672	0.005979292901109188	0.03657216564347791	0	0	5.494301139772046	28.127816243975648	GNAO1;EDNRA;LPAR2;TXNIP;MIF
Reflux nephropathy (disorder)	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	PAX2
Auriculo-condylar syndrome	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	EDNRA
Autosomal Dominant Familial Dystonia	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	GNAL
Autosomal Recessive Familial Dystonia	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	GNAL
Hypergonadotropic Ovarian Failure, X-Linked	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	WT1
Gonadotropin-Resistant Ovary Syndrome	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	WT1
Nephrogenic rest, intralobar	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	WT1
NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	WT1
Staphylococcal Scalded Skin Syndrome	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	EDNRA
Non-obstructive reflux-associated chronic pyelonephritis (disorder)	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	PAX2
Optic nerve dysplasia	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	PAX2
OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	P2RY1
Writer's Cramp	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	GNAL
Adult-Onset Idiopathic Focal Dystonias	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	GNAL
Adult-Onset Idiopathic Torsion Dystonias	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	GNAL
Prieto X-linked mental retardation syndrome	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	PAX2
Pseudodystonia	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	GNAL
Endometrial Stromal Tumors	1/8	0.0059852428364459065	0.03657216564347791	0	0	203.85714285714286	1043.434298452164	WT1
Osteosarcoma of bone	4/1042	0.006300199722812992	0.038234917365315875	0	0	6.637589770537748	33.633821936583864	EDNRA;WNT2B;WT1;MIF
Polycystic Ovary Syndrome	3/526	0.006500821650557607	0.038234917365315875	0	0	9.303059273422562	46.8485943020995	WT1;PTGER3;MIF
Adenocarcinoma	5/1712	0.00661350606564971	0.038234917365315875	0	0	5.353837141183362	26.868988443650114	PTGFR;WT1;PTGER3;MIF;PAX2
Autoimmune Diseases	4/1060	0.00669312967673182	0.038234917365315875	0	0	6.518250688705234	32.63475429362137	GNAO1;EDNRA;LPAR2;MIF
Sclerocystic Ovaries	2/166	0.006697417955168179	0.038234917365315875	0	0	18.593808630393998	93.08122344256823	WT1;PTGER3
Retinal defect	1/9	0.006731046493869444	0.038234917365315875	0	0	178.36607142857142	892.013120036697	PAX2
Dystonias, Sporadic	1/9	0.006731046493869444	0.038234917365315875	0	0	178.36607142857142	892.013120036697	GNAL
Spindle Cell Neoplasm	1/9	0.006731046493869444	0.038234917365315875	0	0	178.36607142857142	892.013120036697	WT1
Childhood Onset Dystonias	1/9	0.006731046493869444	0.038234917365315875	0	0	178.36607142857142	892.013120036697	GNAL
Ocular Cicatricial Pemphigoid	1/9	0.006731046493869444	0.038234917365315875	0	0	178.36607142857142	892.013120036697	PTGER3
Acute alcoholic liver disease	1/9	0.006731046493869444	0.038234917365315875	0	0	178.36607142857142	892.013120036697	MIF
Fibrosis	2/169	0.006933432748957405	0.038234917365315875	0	0	18.257024412713037	90.76297558819586	WT1;MIF
Movement Disorders	2/169	0.006933432748957405	0.038234917365315875	0	0	18.257024412713037	90.76297558819586	GNAO1;GNAL
Retinoblastoma	3/539	0.006954797766020954	0.038234917365315875	0	0	9.071361940298507	45.06946099096245	EDNRA;WT1;LPAR2
Increase in blood pressure	2/174	0.0073351554892219315	0.038234917365315875	0	0	17.721824686940966	87.10412705716423	WT1;PAX2
Ambiguous genitalia, female	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	WT1
Ambiguous genitalia, male	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	WT1
Dystonia, Secondary	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	GNAL
True Hermaphroditism (disorder)	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	WT1
Idiopathic familial dystonia	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	GNAL
Decrease in jaw opening	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	EDNRA
WAGR Syndrome	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	WT1
Insulin resistance in diabetes	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	TXNIP
Denys-Drash Syndrome	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	WT1
Adult-Onset Dystonias	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	GNAL
Ambiguous genitalia due to virilization	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	WT1
Distemper	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	EDNRA
Limited jaw mobility	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	EDNRA
Limited jaw opening	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	EDNRA
Pulmonary Veno-Occlusive Disease (disorder)	1/10	0.0074763281564485876	0.038234917365315875	0	0	158.53968253968253	776.212425317664	HTR2B
Osteosarcoma	4/1103	0.007698202269679449	0.03887459258479819	0	0	6.248986682107701	30.4123712217744	EDNRA;WNT2B;WT1;MIF
Cervix carcinoma	4/1105	0.007747277555147164	0.03887459258479819	0	0	6.236974651143589	30.314277543285094	GNAO1;EDNRA;WNT2B;LPAR2
Diabetic Nephropathy	3/561	0.007765713159136978	0.03887459258479819	0	0	8.703853046594983	42.283640002137886	WT1;TXNIP;MIF
Steatohepatitis	3/569	0.008074042857168888	0.03887459258479819	0	0	8.577296819787986	41.334859239967535	LPAR2;TXNIP;MIF
Proteinuria	2/184	0.008169706229535839	0.03887459258479819	0	0	16.7396449704142	80.47286902862746	WT1;PAX2
Malignant neoplasm of body of stomach	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	TXNIP
Malignant tumor of greater curve of stomach	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	TXNIP
Malignant tumor of lesser curve of stomach	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	TXNIP
Swyer Syndrome	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	WT1
Sleep Apnea, Mixed Central and Obstructive	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	EDNRA
Hypersomnia with Periodic Respiration	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	EDNRA
Pili torti-deafness syndrome	1/11	0.008221088123671455	0.03887459258479819	0	0	142.67857142857142	685.0073410932765	GNAL
