Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Lung Neoplasms	5/1177	7.001858879466863E-7	4.15844338642365E-5	0	0	94115.0	1333790.2491950318	CDH1;MYC;CTNNB1;RAC1;MUC4
Adenomatous Polyposis Coli	4/392	7.155191104879294E-7	4.15844338642365E-5	0	0	202.1340206185567	2860.248447130688	CDH1;MYC;CTNNB1;RAC1
Adenocarcinoma of lung (disorder)	5/1187	7.304929802239526E-7	4.15844338642365E-5	0	0	94065.0	1329095.7647470406	CDH1;MYC;CTNNB1;RAC1;MUC4
Ovarian papillary adenocarcinoma	2/6	7.496663581039455E-7	4.15844338642365E-5	0	0	3331.8333333333335	46990.96982780607	CDH1;CTNNB1
Secondary malignant neoplasm of lymph node	5/1271	1.0288085936348446E-6	5.006772053376589E-5	0	0	93645.0	1291093.8345192499	CDH1;MYC;CTNNB1;RAC1;MUC4
Papillary cystic tumor	2/7	1.0494326119170083E-6	5.006772053376589E-5	0	0	2665.3333333333335	36694.33941065397	CDH1;CTNNB1
Adult Hepatocellular Carcinoma	3/97	1.0980832884471064E-6	5.006772053376589E-5	0	0	317.5691489361702	4357.6661931283625	CDH1;MYC;CTNNB1
Meningioma	4/438	1.1149757488961651E-6	5.006772053376589E-5	0	0	180.28571428571428	2471.118216254991	CDH1;MYC;CTNNB1;RAC1
Multiple Myeloma	5/1312	1.2061017198879385E-6	5.1697905538833E-5	0	0	93440.0	1273411.263540219	CDH1;MYC;CTNNB1;RAC1;MUC4
Epithelial ovarian cancer	5/1329	1.2864190659289538E-6	5.2743181703087106E-5	0	0	93355.0	1266234.3700073736	CDH1;MYC;CTNNB1;RAC1;MUC4
Renal Cell Carcinoma	5/1348	1.3811905111162548E-6	5.4269277165942844E-5	0	0	93260.0	1258316.5877906997	CDH1;MYC;CTNNB1;RAC1;MUC4
Lip and Oral Cavity Carcinoma	4/473	1.5157878661661976E-6	5.717551831178897E-5	0	0	166.5330490405117	2231.4721156530095	CDH1;MYC;CTNNB1;RAC1
Malignant neoplasm of mouth	4/492	1.7739131200934407E-6	6.207491210799939E-5	0	0	159.89344262295083	2117.360556719393	CDH1;MYC;CTNNB1;RAC1
Experimental Hepatoma	3/116	1.8849991632707706E-6	6.207491210799939E-5	0	0	263.92035398230087	3478.8880991641495	CDH1;MYC;CTNNB1
Liver Neoplasms, Experimental	3/116	1.8849991632707706E-6	6.207491210799939E-5	0	0	263.92035398230087	3478.8880991641495	CDH1;MYC;CTNNB1
Malignant Neoplasms	5/1438	1.9089845717200236E-6	6.207491210799939E-5	0	0	92810.0	1222209.2374179165	CDH1;MYC;CTNNB1;RAC1;MUC4
Hepatoma, Novikoff	3/119	2.0359523172044486E-6	6.399676783745984E-5	0	0	257.0560344827586	3368.6028545096315	CDH1;MYC;CTNNB1
Hepatoma, Morris	3/121	2.1409237382309173E-6	6.512551887586306E-5	0	0	252.67372881355934	3298.4718784829683	CDH1;MYC;CTNNB1
Uterine Cervical Neoplasm	3/124	2.3050295637403967E-6	6.792633995647482E-5	0	0	246.37190082644628	3198.010023527947	CDH1;MYC;CTNNB1
Biliary Tract Cancer	3/128	2.536551851599269E-6	7.248389078963971E-5	0	0	238.44	3072.2290454083222	CDH1;CTNNB1;MUC4
Neoplastic Cell Transformation	3/131	2.7199822447685716E-6	7.54395075534342E-5	0	0	232.81640625	2983.515520012688	CDH1;MYC;RAC1
Prostatic Neoplasms	5/1554	2.8150819517733544E-6	7.584635087206496E-5	0	0	92230.0	1178747.2843648423	CDH1;MYC;CTNNB1;RAC1;MUC4
Disease Exacerbation	3/144	3.61680055013445E-6	9.331193479949739E-5	0	0	211.2127659574468	2646.4792185944775	CDH1;MYC;CTNNB1
Medulloblastoma	4/590	3.661231800192368E-6	9.331193479949739E-5	0	0	132.48464163822527	1658.404444008355	CDH1;MYC;CTNNB1;RAC1
Liver and Intrahepatic Biliary Tract Carcinoma	4/607	4.10011582517825E-6	1.0174761113534445E-4	0	0	128.63681592039802	1595.6747829436063	CDH1;MYC;CTNNB1;RAC1
Invasive Carcinoma	3/154	4.426566677068125E-6	1.070321122173139E-4	0	0	197.12582781456953	2430.144790287872	CDH1;MYC;CTNNB1
Adenocarcinoma	5/1712	4.571046991102083E-6	1.0776243281523161E-4	0	0	91440.0	1124325.05137691	CDH1;MYC;CTNNB1;RAC1;MUC4
Intestinal Neoplasms	3/158	4.781476071133503E-6	1.0997394963607058E-4	0	0	192.0	2352.146161466479	MYC;CTNNB1;MUC4
Familial multiple trichoepitheliomata	3/161	5.059710229729296E-6	1.136025415865411E-4	0	0	188.3259493670886	2296.484544723399	CDH1;MYC;RAC1
Brain Neoplasms	4/646	5.2545784583629715E-6	1.1523412758689029E-4	0	0	120.57943925233644	1465.813194462124	CDH1;MYC;CTNNB1;RAC1
Sarcoma	4/658	5.654204656262886E-6	1.2117988615581595E-4	0	0	118.29357798165138	1429.3544454795108	MYC;CTNNB1;RAC1;MUC4
Papillary Renal Cell Carcinoma	3/169	5.853744196452491E-6	1.2266846171677108E-4	0	0	179.1777108433735	2158.809939640249	CDH1;MYC;MUC4
Malignant neoplasm of esophagus	4/673	6.18513968501863E-6	1.267953635428819E-4	0	0	115.55156950672645	1385.851683500778	CDH1;MYC;CTNNB1;MUC4
Liver Cirrhosis	4/683	6.559197022903528E-6	1.28279519889769E-4	0	0	113.79086892488954	1358.0533253108124	CDH1;MYC;CTNNB1;RAC1
Esophageal carcinoma	4/685	6.6359890335959165E-6	1.28279519889769E-4	0	0	113.44493392070484	1352.604269115957	CDH1;MYC;CTNNB1;MUC4
Malignant neoplasm of pancreas	5/1846	6.665637830963606E-6	1.28279519889769E-4	0	0	90770.0	1081846.3215118553	CDH1;MYC;CTNNB1;RAC1;MUC4
Pancreatic carcinoma	5/1869	7.091841816155751E-6	1.3192450641801858E-4	0	0	90655.0	1074856.9430951152	CDH1;MYC;CTNNB1;RAC1;MUC4
Squamous cell carcinoma	5/1876	7.225792393445081E-6	1.3192450641801858E-4	0	0	90620.0	1072746.2983199763	CDH1;MYC;CTNNB1;RAC1;MUC4
Pancreatic Ductal Adenocarcinoma	4/701	7.274734182117674E-6	1.3192450641801858E-4	0	0	110.74892395982783	1310.2819579732986	CDH1;MYC;RAC1;MUC4
Lobular Neoplasia	2/19	8.53534381334727E-6	1.492741880580986E-4	0	0	783.4509803921569	9143.887447340036	CDH1;MYC
Leukemogenesis	4/730	8.548044703220917E-6	1.492741880580986E-4	0	0	106.16528925619835	1238.9285409129745	CDH1;MYC;CTNNB1;RAC1
Malignant tumor of colon	5/2001	9.979370658494988E-6	1.711008460174686E-4	0	0	89995.0	1036291.5727383799	CDH1;MYC;CTNNB1;RAC1;MUC4
Malignant neoplasm of ovary	5/2026	1.0619205686360577E-5	1.788198386113933E-4	0	0	89870.0	1029267.3004927338	CDH1;MYC;CTNNB1;RAC1;MUC4
Colonic Neoplasms	4/778	1.1011742211688636E-5	1.8217671764249798E-4	0	0	99.33333333333333	1134.0438058182895	CDH1;MYC;CTNNB1;RAC1
Blast Phase	3/214	1.1889899989994587E-5	1.9180948603222717E-4	0	0	140.64454976303318	1594.8840553044827	CDH1;MYC;RAC1
Tumor Progression	5/2090	1.2407741274550699E-5	1.9180948603222717E-4	0	0	89550.0	1011663.3630502248	CDH1;MYC;CTNNB1;RAC1;MUC4
Colon Carcinoma	5/2091	1.2437482106668096E-5	1.9180948603222717E-4	0	0	89545.0	1011392.4983408066	CDH1;MYC;CTNNB1;RAC1;MUC4
Invasive Ductal Breast Carcinoma	3/218	1.2568629137597922E-5	1.9180948603222717E-4	0	0	138.0	1557.2343107413888	CDH1;MYC;RAC1
Malignant neoplasm of liver	4/805	1.2611016048778456E-5	1.9180948603222717E-4	0	0	95.8501872659176	1081.2801958535094	CDH1;MYC;CTNNB1;RAC1
Stomach Neoplasms	4/835	1.4584478685281327E-5	2.166652943070455E-4	0	0	92.24548736462094	1027.2044857469482	CDH1;MYC;CTNNB1;MUC4
Hepatitis B	4/839	1.4864009045433062E-5	2.166652943070455E-4	0	0	91.78443113772455	1020.3278487298741	CDH1;MYC;CTNNB1;RAC1
Solid Neoplasm	4/840	1.4934511272489882E-5	2.166652943070455E-4	0	0	91.66985645933015	1018.620395578649	CDH1;MYC;RAC1;MUC4
Tumor Initiation	3/234	1.554008287277043E-5	2.2024871070872016E-4	0	0	128.33766233766235	1420.9658757382942	CDH1;MYC;RAC1
Undifferentiated carcinoma	3/237	1.614445605998208E-5	2.2024871070872016E-4	0	0	126.67307692307692	1397.702350743328	CDH1;MYC;CTNNB1
Ovarian Carcinoma	5/2203	1.6148855131934056E-5	2.2024871070872016E-4	0	0	88985.0	981830.3597209944	CDH1;MYC;CTNNB1;RAC1;MUC4
Malignant Uterine Corpus Neoplasm	2/26	1.621089789622037E-5	2.2024871070872016E-4	0	0	554.75	6118.796435190915	CTNNB1;RAC1
Endometrial Neoplasms	3/238	1.6349321049427795E-5	2.2024871070872016E-4	0	0	126.12765957446808	1390.0938251823798	CDH1;MYC;CTNNB1
Meningioma, benign, no ICD-O subtype	3/241	1.697423547252967E-5	2.2518072197772702E-4	0	0	124.51890756302521	1367.6925106884028	CDH1;MYC;RAC1
Gastric lymphoma	2/27	1.750603176699575E-5	2.2518072197772702E-4	0	0	532.5333333333333	5832.818995426615	CDH1;MYC
Myeloid Leukemia, Chronic	4/876	1.7642951712055296E-5	2.2518072197772702E-4	0	0	87.72018348623853	960.1126883030512	CDH1;MYC;CTNNB1;RAC1
Non-Small Cell Lung Carcinoma	5/2243	1.7670597482875714E-5	2.2518072197772702E-4	0	0	88785.0	971628.2770144513	CDH1;MYC;CTNNB1;RAC1;MUC4
Malignant tumor of cervix	4/884	1.8291401536476013E-5	2.2998388865195843E-4	0	0	86.88636363636364	947.8502457624231	CDH1;MYC;CTNNB1;RAC1
Primary malignant neoplasm of lung	5/2268	1.8678488934662705E-5	2.3176072454456485E-4	0	0	88660.0	965342.3169049952	CDH1;MYC;CTNNB1;RAC1;MUC4
Paget Disease Extramammary	2/29	2.0245119936613775E-5	2.4475830897726655E-4	0	0	493.037037037037	5328.545495992294	CDH1;CTNNB1
Dysgerminoma	2/29	2.0245119936613775E-5	2.4475830897726655E-4	0	0	493.037037037037	5328.545495992294	CDH1;CTNNB1
Neuroendocrine Tumors	3/257	2.0575594860582056E-5	2.456048854877073E-4	0	0	116.58070866141732	1258.0696306948323	MYC;CTNNB1;MUC4
Ulcerative Colitis	4/915	2.0973185052932295E-5	2.472214188114394E-4	0	0	83.79363336992316	902.6472942276193	CDH1;CTNNB1;RAC1;MUC4
Squamous cell carcinoma of the head and neck	4/934	2.2755333425706026E-5	2.6491702988198495E-4	0	0	82.0	876.638302307372	CDH1;MYC;CTNNB1;RAC1
Sebaceous Adenocarcinoma	2/31	2.3182535919118327E-5	2.6659916306986074E-4	0	0	458.98850574712645	4898.376430167524	CDH1;CTNNB1
Stomach Carcinoma	5/2378	2.3674209628241405E-5	2.689732491497788E-4	0	0	88110.0	938470.5623976137	CDH1;MYC;CTNNB1;RAC1;MUC4
Malignant neoplasm of stomach	5/2398	2.468752579540694E-5	2.7714686696510407E-4	0	0	88010.0	933716.789522213	CDH1;MYC;CTNNB1;RAC1;MUC4
cervical cancer	4/965	2.5902134415850416E-5	2.873613265193758E-4	0	0	79.2258064516129	836.7184131902451	CDH1;MYC;CTNNB1;RAC1
Malignant neoplasm of lung	5/2449	2.742924293612975E-5	2.9694455760679835E-4	0	0	87755.0	921769.8193765228	CDH1;MYC;CTNNB1;RAC1;MUC4
Anaplasia	3/283	2.744904570310974E-5	2.9694455760679835E-4	0	0	105.61607142857143	1109.304519917231	CDH1;MYC;RAC1
melanoma	5/2454	2.771062679681681E-5	2.9694455760679835E-4	0	0	87730.0	920611.8254566668	CDH1;MYC;CTNNB1;RAC1;MUC4
Carcinoma of lung	5/2476	2.897628447013404E-5	3.070183848914202E-4	0	0	87620.0	915544.2573910023	CDH1;MYC;CTNNB1;RAC1;MUC4
Adenoma	4/1000	2.9832436971569384E-5	3.1257764515766587E-4	0	0	76.3012048192771	795.0520127199089	CDH1;MYC;CTNNB1;MUC4
Pituitary Adenoma	3/294	3.0762505798011155E-5	3.187806919508189E-4	0	0	101.56701030927834	1055.2014007479095	CDH1;MYC;CTNNB1
Adenocarcinoma of large intestine	3/297	3.170994352977021E-5	3.2502692118014466E-4	0	0	100.51530612244898	1041.226019439578	CDH1;MYC;CTNNB1
Adenocarcinoma Of Esophagus	3/299	3.235217213126368E-5	3.27807746583973E-4	0	0	99.82601351351352	1032.0841228557276	CDH1;MYC;RAC1
Hereditary Diffuse Gastric Cancer	3/300	3.2676487994584795E-5	3.27807746583973E-4	0	0	99.48484848484848	1027.564550845814	CDH1;MYC;CTNNB1
Osteosarcoma of bone	4/1042	3.511598530642272E-5	3.485723594100697E-4	0	0	73.05202312138728	749.2839435474784	MYC;CTNNB1;RAC1;MUC4
Colorectal Neoplasms	4/1073	3.944059253122116E-5	3.8742165371814113E-4	0	0	70.8175865294668	718.1409623182429	CDH1;MYC;CTNNB1;RAC1
Kaposi Sarcoma	3/323	4.074117576479771E-5	3.9607143037323955E-4	0	0	92.2265625	932.251113652132	MYC;CTNNB1;RAC1
Osteosarcoma	4/1103	4.3991457340192755E-5	4.2204608318308664E-4	0	0	68.77525022747953	689.9199607681313	MYC;CTNNB1;RAC1;MUC4
Cervix carcinoma	4/1105	4.4308125381893504E-5	4.2204608318308664E-4	0	0	68.64305177111717	688.1014598626745	CDH1;MYC;CTNNB1;RAC1
High Grade Lymphoma (neoplasm)	2/43	4.496523613857176E-5	4.2402217678673166E-4	0	0	324.4552845528455	3247.674396403277	CDH1;MYC
Chronic Lymphocytic Leukemia	4/1120	4.673750221346673E-5	4.312324590118246E-4	0	0	67.66666666666667	674.7018750237348	CDH1;MYC;CTNNB1;RAC1
Medullomyoblastoma	2/44	4.710174260680587E-5	4.312324590118246E-4	0	0	316.7142857142857	3155.4879486634554	MYC;CTNNB1
Melanotic medulloblastoma	2/44	4.710174260680587E-5	4.312324590118246E-4	0	0	316.7142857142857	3155.4879486634554	MYC;CTNNB1
Malignant neoplasm of urinary bladder	4/1144	5.082882184356295E-5	4.6088056729307557E-4	0	0	66.15789473684211	654.1062150243891	CDH1;MYC;CTNNB1;RAC1
Carcinoma of bladder	4/1162	5.4067742726854096E-5	4.855798227754611E-4	0	0	65.06735751295336	639.3045381142485	CDH1;MYC;CTNNB1;RAC1
Metaplasia	2/51	6.343848911664257E-5	5.643631626131504E-4	0	0	271.3741496598639	2622.950505962369	CDH1;CTNNB1
Bladder Neoplasm	4/1217	6.491948892110664E-5	5.721409163794725E-4	0	0	61.935696619950534	597.2064501305068	CDH1;MYC;CTNNB1;RAC1
Desmoplastic Medulloblastoma	2/52	6.596944588909246E-5	5.760109951242054E-4	0	0	265.93333333333334	2559.9590632869204	MYC;CTNNB1
Prostate cancer, familial	2/53	6.854964198711411E-5	5.895722917301377E-4	0	0	260.70588235294116	2499.635583784046	CDH1;MYC
Invasive carcinoma of breast	3/385	6.877301388156431E-5	5.895722917301377E-4	0	0	77.01439790575917	738.159832609793	CDH1;MYC;RAC1
Cardiomyopathy, Familial Idiopathic	3/388	7.038147333165469E-5	5.979254896554088E-4	0	0	76.40259740259741	730.5295848885028	CDH1;MYC;RAC1
Parathyroid Neoplasms	2/56	7.658551744667382E-5	6.448227049304769E-4	0	0	246.1851851851852	2333.122250320546	MYC;CTNNB1
Intestinal Cancer	2/58	8.218869169335486E-5	6.858755421843684E-4	0	0	237.36904761904762	2232.81024591821	MYC;CTNNB1
Malignant neoplasm of kidney	3/421	8.973964296417244E-5	7.4232002908083E-4	0	0	70.25239234449761	654.6537982992834	CDH1;MYC;CTNNB1
MYELOPROLIFERATIVE SYNDROME, TRANSIENT	2/61	9.096204162238498E-5	7.458887413035568E-4	0	0	225.26553672316385	2096.111196622331	MYC;CTNNB1
Hereditary Malignant Neoplasm	2/62	9.398472243329423E-5	7.575007970478329E-4	0	0	221.5	2053.831797040215	CDH1;MYC
Low grade glioma	2/62	9.398472243329423E-5	7.575007970478329E-4	0	0	221.5	2053.831797040215	CDH1;MYC
Prostate carcinoma	5/3145	9.588951957269054E-5	7.663035335342981E-4	0	0	84275.0	779738.7511416964	CDH1;MYC;CTNNB1;RAC1;MUC4
Cirrhosis	3/433	9.756439248740037E-5	7.731363202993156E-4	0	0	68.25	630.2886109190574	CDH1;CTNNB1;RAC1
Adult Medulloblastoma	2/64	1.001773411518344E-4	7.872269392181654E-4	0	0	214.33333333333334	1973.7031884981131	MYC;CTNNB1
Precancerous Conditions	3/446	1.065345631350221E-4	8.302652317051723E-4	0	0	66.20316027088036	605.563027218487	CDH1;MYC;CTNNB1
Cervical Adenocarcinoma	2/67	1.098341891953128E-4	8.489642656654095E-4	0	0	204.4102564102564	1863.5140133125917	CDH1;CTNNB1
Malignant neoplasm of prostate	5/3239	1.111125993114245E-4	8.518632613875879E-4	0	0	83805.0	763041.7143986315	CDH1;MYC;CTNNB1;RAC1;MUC4
Cholangiocarcinoma	3/455	1.1305258672553766E-4	8.536125857840565E-4	0	0	64.85508849557522	589.3808299693846	CDH1;MYC;MUC4
Alveolar rhabdomyosarcoma	2/68	1.1315119111665648E-4	8.536125857840565E-4	0	0	201.3030303030303	1829.1974888825955	MYC;RAC1
Colorectal Cancer	5/3298	1.2161472770325453E-4	9.101800652711827E-4	0	0	83510.0	752813.6285868824	CDH1;MYC;CTNNB1;RAC1;MUC4
Familial primary gastric lymphoma	2/72	1.269090658981553E-4	9.423247963933893E-4	0	0	189.76190476190476	1702.5513515192338	CDH1;MYC
Marginal Zone B-Cell Lymphoma	2/74	1.340817157708724E-4	9.87805140405724E-4	0	0	184.47222222222223	1644.9500813633047	CDH1;MYC
Breast Fibrocystic Disease	2/75	1.37741416915363E-4	0.0010069004352805217	0	0	181.93607305936072	1617.4357816575248	MYC;RAC1
Infection	3/492	1.426044404760556E-4	0.0010344306720686187	0	0	59.83435582822086	529.8593033179021	CDH1;MYC;CTNNB1
Pleural Effusion, Malignant	2/78	1.4901384711723037E-4	0.0010687177189726781	0	0	174.7280701754386	1539.6113796153343	MYC;RAC1
Renal carcinoma	3/500	1.495978143206718E-4	0.0010687177189726781	0	0	58.84708249496982	518.299215942201	CDH1;MYC;CTNNB1
Luminal B Breast Carcinoma	2/80	1.5677309135435125E-4	0.0011115565800537835	0	0	170.23076923076923	1491.3425854820227	CDH1;MYC
Salivary Gland Neoplasms	2/82	1.6472762985412622E-4	0.0011592399623316493	0	0	165.95833333333334	1445.6990838624515	CDH1;CTNNB1
Soft Tissue Neoplasms	2/84	1.7287734408582645E-4	0.0012075802627624765	0	0	161.89430894308944	1402.4787757621705	CTNNB1;MUC4
Hepatocarcinogenesis	3/527	1.7485819782631044E-4	0.0012124358863986084	0	0	55.73759541984733	482.21576933150095	CDH1;MYC;CTNNB1
Multiple tumors	2/87	1.854676106804791E-4	0.0012575128540334574	0	0	156.15686274509804	1341.7981898546207	MYC;CTNNB1
Hemangiosarcoma	2/87	1.854676106804791E-4	0.0012575128540334574	0	0	156.15686274509804	1341.7981898546207	MYC;CTNNB1
Adrenal Gland Neoplasms	2/87	1.854676106804791E-4	0.0012575128540334574	0	0	156.15686274509804	1341.7981898546207	MYC;CTNNB1
Liver carcinoma	5/3593	1.8669331873243268E-4	0.0012575128540334574	0	0	82035.0	704356.0616373493	CDH1;MYC;CTNNB1;RAC1;MUC4
Prolactinoma	2/91	2.0293664218794575E-4	0.0013572287488172541	0	0	149.10861423220973	1267.8133987163728	CDH1;MYC
Mucinous Adenocarcinoma	2/93	2.1196318119144034E-4	0.0013977711878568409	0	0	145.8168498168498	1233.4790185692234	MYC;MUC4
Childhood Medulloblastoma	2/93	2.1196318119144034E-4	0.0013977711878568409	0	0	145.8168498168498	1233.4790185692234	MYC;CTNNB1
Limb ischemia	2/95	2.211842446071416E-4	0.0014422374953398146	0	0	142.66666666666666	1200.7560712010697	CTNNB1;RAC1
Papillary thyroid carcinoma	3/571	2.217650443523575E-4	0.0014422374953398146	0	0	51.30369718309859	431.66377218968137	CDH1;MYC;CTNNB1
Malignant neoplasm of endometrium	3/577	2.2873712753787578E-4	0.0014773911730699787	0	0	50.751742160278745	425.4486636889472	CDH1;CTNNB1;MUC4
Uterine Corpus Cancer	3/579	2.3109272868631958E-4	0.001482451994225846	0	0	50.5703125	423.40962587933564	CDH1;CTNNB1;MUC4
Leukemia, Myelocytic, Acute	4/1703	2.441862873036922E-4	0.0015558626278877146	0	0	43.07474985285462	358.2776413283853	CDH1;MYC;CTNNB1;RAC1
Liver diseases	3/606	2.644669231709178E-4	0.0016737738828870837	0	0	48.23880597014925	397.38136417178123	CTNNB1;RAC1;MUC4
Neoplasm Metastasis	5/3920	2.886525814572079E-4	0.0018146625620943137	0	0	80400.0	655283.0533564005	CDH1;MYC;CTNNB1;RAC1;MUC4
Conventional (Clear Cell) Renal Cell Carcinoma	3/631	2.9805405573121664E-4	0.0018577885409979842	0	0	46.25875796178344	375.5394999916937	CDH1;MYC;MUC4
Triple Negative Breast Neoplasms	3/632	2.994526598427292E-4	0.0018577885409979842	0	0	46.18282988871224	374.7068941903835	CDH1;MYC;RAC1
Esophageal Neoplasms	3/637	3.0651023060555583E-4	0.0018891447546473148	0	0	45.806782334384856	370.58875247917877	CDH1;MYC;CTNNB1
Carcinoma, Endometrioid	2/114	3.1846364469203213E-4	0.0019250719034909379	0	0	118.35119047619048	952.964050212754	CDH1;CTNNB1
Neuroectodermal Tumor, Primitive	2/114	3.1846364469203213E-4	0.0019250719034909379	0	0	118.35119047619048	952.964050212754	MYC;CTNNB1
leiomyosarcoma	2/114	3.1846364469203213E-4	0.0019250719034909379	0	0	118.35119047619048	952.964050212754	CDH1;MYC
Carcinoma, Cribriform	2/115	3.2406770804292506E-4	0.001934150941041002	0	0	117.29793510324484	942.4370732555304	MYC;CTNNB1
Carcinoma, Granular Cell	2/115	3.2406770804292506E-4	0.001934150941041002	0	0	117.29793510324484	942.4370732555304	MYC;CTNNB1
Condition, Preneoplastic	2/116	3.297200775944884E-4	0.001955509642588695	0	0	116.26315789473684	932.1127225065889	CDH1;MYC
Adenocarcinoma, Basal Cell	2/117	3.354207386174795E-4	0.00197688597822677	0	0	115.2463768115942	921.9854062293039	MYC;CTNNB1
Carcinogenesis	5/4065	3.4616887415333354E-4	0.002027560548612382	0	0	79675.0	634896.9163675458	CDH1;MYC;CTNNB1;RAC1;MUC4
Small cell carcinoma of lung	3/673	3.605636613548336E-4	0.002096725423862886	0	0	43.264925373134325	342.99749358159903	CDH1;MYC;RAC1
Adenocarcinoma, Oxyphilic	2/122	3.64647899802241E-4	0.002096725423862886	0	0	110.41666666666667	874.1221903877367	MYC;CTNNB1
Gastrointestinal Neoplasms	2/122	3.64647899802241E-4	0.002096725423862886	0	0	110.41666666666667	874.1221903877367	CDH1;CTNNB1
MYELODYSPLASTIC SYNDROME	3/683	3.76611679131327E-4	0.0021523928086111597	0	0	42.606617647058826	335.9231821138624	CDH1;MYC;RAC1
Adenocarcinoma, Tubular	2/125	3.827627510597186E-4	0.002174369121983823	0	0	107.70731707317073	847.4514255078432	MYC;CTNNB1
Hereditary Nonpolyposis Colorectal Cancer	2/128	4.013110322793061E-4	0.0022660856493376385	0	0	105.12698412698413	822.1743620524082	CDH1;CTNNB1
Cleft palate, isolated	2/129	4.0759004177445227E-4	0.0022767725127753207	0	0	104.29396325459318	814.0403198886481	MYC;CTNNB1
leukemia	4/1941	4.080324015472208E-4	0.0022767725127753207	0	0	37.29065565307176	291.0223913085041	CDH1;MYC;CTNNB1;RAC1
Hyperactive behavior	3/709	4.205066020160998E-4	0.002332574857065777	0	0	40.98229461756374	318.59842297443396	CDH1;MYC;RAC1
Mouth Neoplasms	2/132	4.2671561135096327E-4	0.002339493148278828	0	0	101.87179487179488	790.4632698373591	MYC;CTNNB1
precancerous lesions	2/132	4.2671561135096327E-4	0.002339493148278828	0	0	101.87179487179488	790.4632698373591	CDH1;CTNNB1
Thyroid carcinoma	3/721	4.418448698816635E-4	0.00240007438532337	0	0	40.272284122562674	311.08534120913214	CDH1;MYC;CTNNB1
Alzheimer's Disease	4/1982	4.4285571903103537E-4	0.00240007438532337	0	0	36.43478260869565	281.35910232680897	CDH1;MYC;CTNNB1;RAC1
Astrocytoma	3/741	4.789599834730566E-4	0.0025809100823719565	0	0	39.140243902439025	299.183856183359	CDH1;MYC;RAC1
Lymphatic Metastasis	2/142	4.935889129934685E-4	0.0026337821541160813	0	0	94.54761904761905	719.867375469436	CDH1;MUC4
Endometriosis	3/749	4.94357838047239E-4	0.0026337821541160813	0	0	38.7044235924933	294.6277846607735	CDH1;CTNNB1;MUC4
Nerve Degeneration	2/145	5.145857959825348E-4	0.0027109184671035213	0	0	92.55011655011656	700.8032040488963	CDH1;CTNNB1
Thrombocythemia, Essential	2/145	5.145857959825348E-4	0.0027109184671035213	0	0	92.55011655011656	700.8032040488963	MYC;CTNNB1
Monosomy	2/147	5.288230668011627E-4	0.002770445288852758	0	0	91.26436781609195	688.5765723657122	MYC;CTNNB1
Monoclonal Gammopathy of Undetermined Significance	2/150	5.505377030005599E-4	0.0028682710161852375	0	0	89.40090090090091	670.919352240136	CDH1;MYC
Cervical Squamous Cell Carcinoma	2/153	5.726824628379199E-4	0.0029349976220443396	0	0	87.61147902869757	654.0353875035723	CDH1;MYC
