Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Colorectal cancer	1/86	0.04630715680061324	0.0762287042717787	0	0	23.416470588235295	71.94614007723759	EGFR
Gap junction	1/88	0.04736048219236788	0.07678138779671762	0	0	22.875862068965517	69.77062685533508	EGFR
Small cell lung cancer	1/92	0.04946396091014192	0.0772144346668674	0	0	21.865934065934066	65.74016991684287	NOS2
Th1 and Th2 cell differentiation	1/92	0.04946396091014192	0.0772144346668674	0	0	21.865934065934066	65.74016991684287	STAT1
GnRH signaling pathway	1/93	0.049989170431872655	0.0772144346668674	0	0	21.627173913043478	64.79390764349345	EGFR
IL-17 signaling pathway	1/94	0.05051411613720297	0.0772144346668674	0	0	21.393548387096775	63.87049121569168	HSP90AB1
Choline metabolism in cancer	1/98	0.052611263106800116	0.077469513428297	0	0	20.507216494845363	60.390164935250596	EGFR
AGE-RAGE signaling pathway in diabetic complications	1/100	0.05365825675086383	0.077469513428297	0	0	20.09090909090909	58.768318421882675	STAT1
Progesterone-mediated oocyte maturation	1/100	0.05365825675086383	0.077469513428297	0	0	20.09090909090909	58.768318421882675	HSP90AB1
Amoebiasis	1/102	0.05470419842989522	0.077469513428297	0	0	19.69108910891089	57.218658530075224	NOS2
Chagas disease	1/102	0.05470419842989522	0.077469513428297	0	0	19.69108910891089	57.218658530075224	NOS2
Toll-like receptor signaling pathway	1/104	0.05574908910260626	0.077469513428297	0	0	19.306796116504856	55.73667787879545	STAT1
C-type lectin receptor signaling pathway	1/104	0.05574908910260626	0.077469513428297	0	0	19.306796116504856	55.73667787879545	STAT1
Parathyroid hormone synthesis, secretion and action	1/106	0.056792929712261776	0.07790824973348731	0	0	18.937142857142856	54.31822944685532	EGFR
Thyroid hormone signaling pathway	1/121	0.06458835932221495	0.08748043604401265	0	0	16.5575	45.362931793382586	STAT1
Osteoclast differentiation	1/127	0.0676900970783306	0.09053550484226716	0	0	15.764285714285714	42.45031112549025	STAT1
Apelin signaling pathway	1/137	0.07283888870776588	0.09409062807541774	0	0	14.597794117647059	38.23899878007725	NOS2
Autophagy	1/137	0.07283888870776588	0.09409062807541774	0	0	14.597794117647059	38.23899878007725	IRS2
Fluid shear stress and atherosclerosis	1/139	0.07386553979752421	0.09409062807541774	0	0	14.384782608695652	37.47967865613064	HSP90AB1
Measles	1/139	0.07386553979752421	0.09409062807541774	0	0	14.384782608695652	37.47967865613064	STAT1
Breast cancer	1/147	0.07796181792371293	0.09753836916909013	0	0	13.591095890410958	34.67817161188282	EGFR
Gastric cancer	1/149	0.07898331056806558	0.09753836916909013	0	0	13.406081081081082	34.031587618122906	EGFR
Phagosome	1/152	0.08051362066732017	0.09753836916909013	0	0	13.137748344370861	33.09830919045184	TAP1
mTOR signaling pathway	1/154	0.08153254285811609	0.09753836916909013	0	0	12.964705882352941	32.49931587760663	INSR
Oxytocin signaling pathway	1/154	0.08153254285811609	0.09753836916909013	0	0	12.964705882352941	32.49931587760663	EGFR
Cushing syndrome	1/155	0.08204161892727208	0.09753836916909013	0	0	12.87987012987013	32.20648378609581	EGFR
Hepatitis B	1/162	0.08559797531574136	0.10064816877784973	0	0	12.315527950310559	30.27272103834212	STAT1
Hepatocellular carcinoma	1/168	0.08863630660825882	0.10308787833786624	0	0	11.869461077844312	28.762240982415527	EGFR
Protein processing in endoplasmic reticulum	1/171	0.09015202801117	0.10319439585941202	0	0	11.658235294117647	28.052720002675226	HSP90AB1
Influenza A	1/172	0.09065675897929654	0.10319439585941202	0	0	11.589473684210526	27.82255722527502	STAT1
Chemokine signaling pathway	1/192	0.1006980759679046	0.112793030776101	0	0	10.36544502617801	23.7952119088621	STAT1
Kaposi sarcoma-associated herpesvirus infection	1/193	0.10119748555612801	0.112793030776101	0	0	10.3109375	23.619072425294274	STAT1
Focal adhesion	1/201	0.10518369495092054	0.11583103068646475	0	0	9.8945	22.28287885995274	EGFR
Diabetic cardiomyopathy	1/203	0.10617773281045749	0.11583103068646475	0	0	9.795544554455445	21.96788850664253	INSR
Proteoglycans in cancer	1/205	0.10717076670990663	0.11583103068646475	0	0	9.698529411764707	21.660033820099166	EGFR
Human immunodeficiency virus 1 infection	1/212	0.11063849224487966	0.11838318670202125	0	0	9.373459715639811	20.635551764562276	TAP1
Lipid and atherosclerosis	1/215	0.11212090854714335	0.11878155657964692	0	0	9.240654205607477	20.220191150159177	HSP90AB1
Regulation of actin cytoskeleton	1/218	0.11360107821608022	0.11916975852079004	0	0	9.111520737327188	19.818125081966986	EGFR
Shigellosis	1/246	0.12730821416208352	0.13225222247905763	0	0	8.058775510204082	16.610298800727964	EGFR
Salmonella infection	1/249	0.1287653473428992	0.1324797323624059	0	0	7.96008064516129	16.316283112788998	HSP90AB1
Endocytosis	1/252	0.13022026842289544	0.13270065448809343	0	0	7.8637450199203185	16.03046354195277	EGFR
Amyotrophic lateral sclerosis	1/364	0.18298247255923147	0.18470872230035632	0	0	5.406611570247934	9.182399368003196	NOS2
Pathways of neurodegeneration	1/475	0.23238632555336286	0.23238632555336286	0	0	4.117088607594937	6.008290122542512	NOS2
