Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Microtubule (GO:0005874)	1/185	0.1382106175493854	0.21718811329189136	0	0	7.173913043478261	14.197005635857	DNM1
Lytic Vacuole (GO:0000323)	1/223	0.16428635703094943	0.2449153166100369	0	0	5.934534534534534	10.718625689027228	CLU
Nuclear Membrane (GO:0031965)	1/227	0.16698771587047972	0.2449153166100369	0	0	5.8283185840707965	10.431728749892578	ITGB4
Polymeric Cytoskeletal Fiber (GO:0099513)	1/265	0.1922455173648442	0.2672850258332842	0	0	4.97979797979798	8.211597170404632	DNM1
Dendrite (GO:0030425)	1/270	0.19551494233400338	0.2672850258332842	0	0	4.885997521685254	7.974526804898503	CLU
Secretory Granule Membrane (GO:0030667)	1/279	0.20136866558685315	0.2672850258332842	0	0	4.725659472422063	7.573426430446704	CLU
Lytic Vacuole Membrane (GO:0098852)	1/287	0.2065384290529923	0.2672850258332842	0	0	4.591608391608392	7.242200597228801	CLU
Microtubule Cytoskeleton (GO:0015630)	1/342	0.2412402836262155	0.29711114594022797	0	0	3.840273704789834	5.460722566202275	DNM1
Mitochondrial Matrix (GO:0005759)	1/355	0.24923199652987726	0.29711114594022797	0	0	3.696798493408663	5.13622500154316	TYMS
Lysosomal Membrane (GO:0005765)	1/356	0.24984346363155532	0.29711114594022797	0	0	3.6861971830985913	5.112463187490865	CLU
Focal Adhesion (GO:0005925)	1/387	0.26856899831787057	0.3006627331287336	0	0	3.3848013816925735	4.449820407279143	ITGB4
Cytoplasmic Vesicle Membrane (GO:0030659)	1/389	0.26976192173275104	0.3006627331287336	0	0	3.3670103092783505	4.411509029657272	CLU
Cell-Substrate Junction (GO:0030055)	1/395	0.2733297573897578	0.3006627331287336	0	0	3.314720812182741	4.299445840402262	ITGB4
Lysosome (GO:0005764)	1/503	0.33482208437851835	0.3593212612842636	0	0	2.5872509960159364	2.8308561481293677	CLU
Nucleolus (GO:0005730)	1/771	0.4670048666326658	0.48193697241941685	0	0	1.6635497835497834	1.2666527570914201	ITGB4
Nuclear Lumen (GO:0031981)	1/780	0.47098385940988463	0.48193697241941685	0	0	1.6435601198117245	1.2374881112750376	ITGB4
Intracellular Organelle Lumen (GO:0070013)	1/856	0.5034910884648072	0.5034910884648072	0	0	1.4915399610136453	1.0234787112907568	TYMS
