Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hurthle Cell Tumor	3/85	4.085272815128847E-6	2.0041867810690933E-4	0	0	145.6829268292683	1807.6515363015085	CDH1;VIM;VEGFA
Nasopharyngeal Neoplasms	3/89	4.693651562130212E-6	2.1487019472467758E-4	0	0	138.87906976744185	1703.9489281687297	COL1A1;MECOM;CDH1
Osteogenesis imperfecta, dominant perinatal lethal	2/9	5.032841318877048E-6	2.1487019472467758E-4	0	0	951.6666666666666	11609.882108963659	COL1A1;COL1A2
Decreased calvarial ossification	2/9	5.032841318877048E-6	2.1487019472467758E-4	0	0	951.6666666666666	11609.882108963659	COL1A1;COL1A2
Premature osteoarthritis	2/9	5.032841318877048E-6	2.1487019472467758E-4	0	0	951.6666666666666	11609.882108963659	COL1A1;COL1A2
Protrusio acetabuli	2/9	5.032841318877048E-6	2.1487019472467758E-4	0	0	951.6666666666666	11609.882108963659	COL1A1;COL1A2
Liver Cirrhosis, Experimental	5/801	5.152762463421524E-6	2.1487019472467758E-4	0	0	40.19262981574539	489.38455977642184	COL1A1;COL1A2;VIM;CD68;VEGFA
AMYOTROPHIC LATERAL SCLEROSIS 1	3/94	5.534904511305087E-6	2.251761152404118E-4	0	0	131.2153846153846	1588.2882572759552	VIM;CD68;VEGFA
Aortic Aneurysm	3/96	5.897544132097508E-6	2.3421675267472963E-4	0	0	128.38064516129032	1545.8280801374915	COL1A1;CD68;VEGFA
Lobstein Disease	2/10	6.2898093131455335E-6	2.3592733067608288E-4	0	0	832.6666666666666	9972.498783119754	COL1A1;COL1A2
Poor wound healing	2/10	6.2898093131455335E-6	2.3592733067608288E-4	0	0	832.6666666666666	9972.498783119754	COL1A1;COL1A2
Aortic Aneurysm, Thoracic	3/99	6.470487258926191E-6	2.3592733067608288E-4	0	0	124.35	1485.7660242814022	COL1A1;COL1A2;VEGFA
Endometrial Carcinoma	5/840	6.506389215287657E-6	2.3592733067608288E-4	0	0	38.237524950099804	456.66027986595793	MECOM;CDH1;VIM;CD68;VEGFA
Myeloid Leukemia, Chronic	5/876	7.992006711115192E-6	2.836312168965987E-4	0	0	36.588212782242636	429.43836618981874	MECOM;CDH1;VIM;CD68;VEGFA
Mesothelioma	4/383	8.720311768823937E-6	2.96961846187699E-4	0	0	51.74934036939314	602.8723410104632	CDH1;VIM;CD68;VEGFA
Abortion, Tubal	3/110	8.884848222799258E-6	2.96961846187699E-4	0	0	111.50467289719626	1296.9290456785186	COL1A1;COL1A2;CD68
Invasive carcinoma of breast	4/385	8.901733998432225E-6	2.96961846187699E-4	0	0	51.47244094488189	598.5866286088367	CDH1;VIM;CD68;VEGFA
Hereditary Connective Tissue Disorder	2/12	9.221402746009655E-6	3.008326112332219E-4	0	0	666.0666666666667	7722.365870178143	COL1A1;COL1A2
Skin Erosion	3/112	9.379455712658977E-6	3.008326112332219E-4	0	0	109.44770642201834	1267.074873950551	VIM;CD68;VEGFA
Carcinoma breast stage IV	4/392	9.558829973237866E-6	3.008326112332219E-4	0	0	50.52577319587629	583.9791716830027	MECOM;CDH1;VIM;VEGFA
Brain and/or spinal cord issue	2/13	1.0895861205044152E-5	3.133499394829939E-4	0	0	605.4848484848485	6918.952591288204	COL1A1;COL1A2
Breech Presentation	2/13	1.0895861205044152E-5	3.133499394829939E-4	0	0	605.4848484848485	6918.952591288204	COL1A1;COL1A2
Neonatal short-limb short stature	2/13	1.0895861205044152E-5	3.133499394829939E-4	0	0	605.4848484848485	6918.952591288204	COL1A1;COL1A2
Osteogenesis imperfecta type III (disorder)	2/13	1.0895861205044152E-5	3.133499394829939E-4	0	0	605.4848484848485	6918.952591288204	COL1A1;COL1A2
Osteogenesis imperfecta type IV (disorder)	2/13	1.0895861205044152E-5	3.133499394829939E-4	0	0	605.4848484848485	6918.952591288204	COL1A1;COL1A2
Premature Birth	3/119	1.1253502996126815E-5	3.1814988131422927E-4	0	0	102.80689655172414	1171.4672221578705	COL1A1;COL1A2;VEGFA
Malignant neoplasm of kidney	4/421	1.2670867215944486E-5	3.475268753133078E-4	0	0	46.94244604316547	529.3326503970395	COL1A1;CDH1;VIM;VEGFA
Biconcave vertebral bodies	2/14	1.270931618352025E-5	3.475268753133078E-4	0	0	555.0	6256.6122779936395	COL1A1;COL1A2
Arthropathy	3/125	1.304427965633335E-5	3.5093320107683915E-4	0	0	97.72131147540983	1099.0873096928335	COL1A1;CD68;VEGFA
Degenerative polyarthritis	5/976	1.3560100322154117E-5	3.590197990056042E-4	0	0	32.64847236525918	365.93644802804215	COL1A1;COL1A2;VIM;CD68;VEGFA
Pulmonary Fibrosis	4/432	1.4028004026564074E-5	3.656048549423262E-4	0	0	45.71028037383178	510.7874682703831	COL1A1;COL1A2;CDH1;VEGFA
Platybasia	2/15	1.4661684218577711E-5	3.7624137348596343E-4	0	0	512.2820512820513	5701.83907495754	COL1A1;COL1A2
precancerous lesions	3/132	1.5360328590979298E-5	3.88197395299295E-4	0	0	92.38604651162791	1023.981296663492	CDH1;VIM;VEGFA
Tumor thrombus	2/16	1.675288186561917E-5	4.1205004894940916E-4	0	0	475.6666666666667	5230.877918345019	VIM;VEGFA
Amyotrophic Lateral Sclerosis, Sporadic	3/136	1.679820343438838E-5	4.1205004894940916E-4	0	0	89.58947368421053	984.9680511394234	VIM;CD68;VEGFA
Spontaneous abortion	3/138	1.754933324804702E-5	4.242360559093106E-4	0	0	88.25333333333333	966.417650128529	COL1A1;COL1A2;CD68
Relative short stature	2/17	1.8982825688105916E-5	4.337445650378174E-4	0	0	443.93333333333334	4826.432500640291	COL1A1;COL1A2
Genu recurvatum	2/17	1.8982825688105916E-5	4.337445650378174E-4	0	0	443.93333333333334	4826.432500640291	COL1A1;COL1A2
Mild short stature	2/17	1.8982825688105916E-5	4.337445650378174E-4	0	0	443.93333333333334	4826.432500640291	COL1A1;COL1A2
Otosclerosis	2/17	1.8982825688105916E-5	4.337445650378174E-4	0	0	443.93333333333334	4826.432500640291	COL1A1;COL1A2
Lip and Oral Cavity Carcinoma	4/473	2.005107271914428E-5	4.519620175071981E-4	0	0	41.62686567164179	450.28729287608127	CDH1;VIM;CD68;VEGFA
Acute Promyelocytic Leukemia	4/475	2.0386822612421568E-5	4.534029349002556E-4	0	0	41.445859872611464	447.64105833135443	MECOM;VIM;CD68;VEGFA
Monosomy	3/147	2.1204363342965804E-5	4.653799744219337E-4	0	0	82.7	889.9598060163399	MECOM;VIM;CD68
Malignant neoplasm of mouth	4/492	2.3411266396375306E-5	4.983275789296189E-4	0	0	39.967213114754095	426.14214387857896	CDH1;VIM;CD68;VEGFA
Leukemia, Monocytic, Chronic	2/19	2.3858618257288482E-5	4.983275789296189E-4	0	0	391.6666666666667	4168.651312579773	MECOM;VEGFA
Squamous cell carcinoma of tongue	3/153	2.3900603305976925E-5	4.983275789296189E-4	0	0	79.368	844.6030529801442	CDH1;VIM;VEGFA
Cervical Squamous Cell Carcinoma	3/153	2.3900603305976925E-5	4.983275789296189E-4	0	0	79.368	844.6030529801442	CDH1;VIM;VEGFA
Invasive Carcinoma	3/154	2.4370864531804834E-5	5.018592844327217E-4	0	0	78.83841059602649	837.4312326431569	CDH1;VIM;VEGFA
Renal carcinoma	4/500	2.4943889840822946E-5	5.073952226157643E-4	0	0	39.306451612903224	416.6044291950714	COL1A1;CDH1;VIM;VEGFA
Sick Sinus Syndrome	2/20	2.650430025143172E-5	5.083991045787357E-4	0	0	369.8888888888889	3897.964407357134	COL1A2;VEGFA
Soft skin	2/20	2.650430025143172E-5	5.083991045787357E-4	0	0	369.8888888888889	3897.964407357134	COL1A1;COL1A2
Tonsillar Carcinoma	2/20	2.650430025143172E-5	5.083991045787357E-4	0	0	369.8888888888889	3897.964407357134	CDH1;VIM
Velvety skin	2/20	2.650430025143172E-5	5.083991045787357E-4	0	0	369.8888888888889	3897.964407357134	COL1A1;COL1A2
Chronic Lymphocytic Leukemia	5/1120	2.6517219483423265E-5	5.083991045787357E-4	0	0	28.216741405082214	297.34001426182556	MECOM;CDH1;VIM;CD68;VEGFA
Heartburn	3/162	2.8354523320950613E-5	5.310113341021502E-4	0	0	74.84150943396226	783.6447881096428	COL1A1;COL1A2;VEGFA
Metastatic malignant neoplasm to brain	3/163	2.8880735184554563E-5	5.310113341021502E-4	0	0	74.37	777.3402125338343	CDH1;CD68;VEGFA
Fibrolamellar Hepatocellular Carcinoma	2/21	2.928839492649749E-5	5.310113341021502E-4	0	0	350.4035087719298	3657.623672658719	CDH1;CD68
Atrophic scar	2/21	2.928839492649749E-5	5.310113341021502E-4	0	0	350.4035087719298	3657.623672658719	COL1A1;COL1A2
Pseudomyxoma Peritonei	2/21	2.928839492649749E-5	5.310113341021502E-4	0	0	350.4035087719298	3657.623672658719	CDH1;VIM
Follicular thyroid carcinoma	3/167	3.104997913041375E-5	5.509719701013845E-4	0	0	72.54146341463415	752.9740371868287	VIM;CD68;VEGFA
Transitional cell carcinoma of bladder	3/167	3.104997913041375E-5	5.509719701013845E-4	0	0	72.54146341463415	752.9740371868287	CDH1;VIM;VEGFA
Angiomyolipoma of kidney	2/22	3.2210818955169004E-5	5.655541686023358E-4	0	0	332.8666666666667	3442.9092260043108	VIM;CD68
Fibrosis, Liver	4/545	3.4987952861621565E-5	6.003351403051259E-4	0	0	35.953789279112755	368.9040979344578	COL1A1;COL1A2;VIM;VEGFA
Abnormality of the thorax	2/23	3.527148905869445E-5	6.003351403051259E-4	0	0	317.0	3250.0220838564323	COL1A1;COL1A2
Camurati-Engelmann Syndrome	2/23	3.527148905869445E-5	6.003351403051259E-4	0	0	317.0	3250.0220838564323	COL1A2;VEGFA
Intrahepatic Cholangiocarcinoma	3/177	3.693679793474664E-5	6.223290803551251E-4	0	0	68.33793103448276	697.4775806321343	CDH1;VIM;VEGFA
Hydrops Fetalis, Non-Immune	2/24	3.847032196562326E-5	6.229951168801903E-4	0	0	302.57575757575756	3075.8712232612634	COL1A1;COL1A2
Asphyxia Neonatorum	2/24	3.847032196562326E-5	6.229951168801903E-4	0	0	302.57575757575756	3075.8712232612634	COL1A1;VEGFA
Dentinogenesis Imperfecta	2/24	3.847032196562326E-5	6.229951168801903E-4	0	0	302.57575757575756	3075.8712232612634	COL1A1;COL1A2
Elastosis perforans serpiginosa	2/24	3.847032196562326E-5	6.229951168801903E-4	0	0	302.57575757575756	3075.8712232612634	COL1A1;VEGFA
Systemic Scleroderma	4/562	3.946561390096952E-5	6.329677306424728E-4	0	0	34.82795698924731	353.15829794707224	COL1A1;COL1A2;CD68;VEGFA
Liver carcinoma	7/3593	4.053518966168368E-5	6.439304414827465E-4	0	0	32.025097601784715	323.8807031604416	COL1A1;COL1A2;MECOM;CDH1;VIM;CD68;VEGFA
Papillary thyroid carcinoma	4/571	4.2000418397286216E-5	6.609122442139001E-4	0	0	34.25925925925926	345.2590242425407	CDH1;VIM;CD68;VEGFA
Malignant neoplasm of endometrium	4/577	4.375571329793745E-5	6.820984091678474E-4	0	0	33.890052356020945	340.15067214816156	CDH1;VIM;CD68;VEGFA
Uterine Corpus Cancer	4/579	4.435265684240384E-5	6.850021445660149E-4	0	0	33.76869565217391	338.4750484750855	CDH1;VIM;CD68;VEGFA
Tibial bowing	2/26	4.528214327454185E-5	6.929414218526221E-4	0	0	277.3333333333333	2774.0537874782267	COL1A1;COL1A2
Medulloblastoma	4/590	4.7743871320786945E-5	7.239707033006602E-4	0	0	33.1160409556314	329.49334304010716	COL1A2;CDH1;VIM;VEGFA
Increased susceptibility to fractures	2/27	4.889496527853119E-5	7.347459647260362E-4	0	0	266.2266666666667	2642.522265790654	COL1A1;COL1A2
Left Ventricular Hypertrophy	3/203	5.557146147245091E-5	8.202937852747621E-4	0	0	59.376	581.7565936398006	COL1A1;COL1A2;VEGFA
Malignant neoplasm of gallbladder	3/203	5.557146147245091E-5	8.202937852747621E-4	0	0	59.376	581.7565936398006	CDH1;VIM;VEGFA
Thymoma	3/205	5.721695441238901E-5	8.371743856128497E-4	0	0	58.78217821782178	574.2231305680001	MECOM;CDH1;VEGFA
Nonalcoholic Steatohepatitis	3/209	6.0603434906246496E-5	8.739714631463784E-4	0	0	57.62912621359223	559.6456068195707	COL1A1;CD68;VEGFA
Epithelial ovarian cancer	5/1329	6.077979000298556E-5	8.739714631463784E-4	0	0	23.49949647532729	228.13906245460706	MECOM;CDH1;VIM;CD68;VEGFA
Stomach Carcinoma	6/2378	6.350118199082119E-5	9.052989022281175E-4	0	0	22.284991568296796	215.37223218372282	COL1A1;COL1A2;CDH1;VIM;CD68;VEGFA
Aortic Valve Insufficiency	3/214	6.501853893801725E-5	9.190756182085828E-4	0	0	56.24928909952607	542.2902902531877	COL1A1;COL1A2;VEGFA
Malignant neoplasm of stomach	6/2398	6.665022146947528E-5	9.342232723620568E-4	0	0	22.073578595317727	212.2606837589188	COL1A1;COL1A2;CDH1;VIM;CD68;VEGFA
Giant Cell Fibroblastoma	2/32	6.902486337983755E-5	9.43716984570238E-4	0	0	221.8	2125.0755102787357	COL1A1;VIM
Slender long bone	2/32	6.902486337983755E-5	9.43716984570238E-4	0	0	221.8	2125.0755102787357	COL1A1;COL1A2
Dermatofibrosarcoma Protuberans	2/32	6.902486337983755E-5	9.43716984570238E-4	0	0	221.8	2125.0755102787357	COL1A1;VIM
Nasal Polyps	3/219	6.964002859751936E-5	9.443867292736772E-4	0	0	54.93333333333333	525.8312620474117	VIM;CD68;VEGFA
Angiomyolipoma	2/33	7.34634191149693E-5	9.648581345178646E-4	0	0	214.63440860215053	2043.045476334213	VIM;CD68
Metabolic Bone Disorder	2/33	7.34634191149693E-5	9.648581345178646E-4	0	0	214.63440860215053	2043.045476334213	COL1A1;VEGFA
Primary Lesion	2/33	7.34634191149693E-5	9.648581345178646E-4	0	0	214.63440860215053	2043.045476334213	COL1A2;VIM
Disproportionate short-limb short stature	2/33	7.34634191149693E-5	9.648581345178646E-4	0	0	214.63440860215053	2043.045476334213	COL1A1;COL1A2
Exanthema	3/225	7.54644948787443E-5	9.833966988886367E-4	0	0	53.432432432432435	507.17254181726855	VIM;CD68;VEGFA
Chronic Obstructive Airway Disease	4/669	7.800568391631146E-5	9.936607883638926E-4	0	0	29.063157894736843	274.90053043490957	COL1A1;VIM;CD68;VEGFA
Carcinoma, Ehrlich Tumor	2/34	7.803930652018581E-5	9.936607883638926E-4	0	0	207.91666666666666	1966.537777625364	VIM;VEGFA
Sarcoma, Spindle Cell	2/34	7.803930652018581E-5	9.936607883638926E-4	0	0	207.91666666666666	1966.537777625364	CDH1;VEGFA
MYELODYSPLASTIC SYNDROME	4/683	8.456460559655692E-5	0.0010633451971964667	0	0	28.443298969072163	266.74110847454966	MECOM;CDH1;CD68;VEGFA
Epstein-Barr Virus Infections	3/234	8.478711704264393E-5	0.0010633451971964667	0	0	51.32727272727273	481.21201627748263	CDH1;VIM;CD68
Sarcoidosis	3/236	8.695648688752665E-5	0.0010743957046547737	0	0	50.88154506437768	475.7476726572036	COL1A1;CD68;VEGFA
Uveal melanoma	3/236	8.695648688752665E-5	0.0010743957046547737	0	0	50.88154506437768	475.7476726572036	VIM;CD68;VEGFA
EAR, PATELLA, SHORT STATURE SYNDROME	2/36	8.760274454585359E-5	0.0010744218963417926	0	0	195.66666666666666	1828.0546203524366	COL1A1;VEGFA
Meningioma, benign, no ICD-O subtype	3/241	9.253857309473343E-5	0.0011031452550808697	0	0	49.8	462.53667269818015	CDH1;CD68;VEGFA
Metastatic Prostate Carcinoma	3/241	9.253857309473343E-5	0.0011031452550808697	0	0	49.8	462.53667269818015	CDH1;VIM;VEGFA
Hereditary pyropoikilocytosis	2/37	9.259012932333438E-5	0.0011031452550808697	0	0	190.06666666666666	1765.2114783882112	COL1A1;COL1A2
Tubular Aggregate Myopathy	2/37	9.259012932333438E-5	0.0011031452550808697	0	0	190.06666666666666	1765.2114783882112	VIM;VEGFA
Gross motor development delay	2/38	9.771451414336942E-5	0.00113923015772353	0	0	184.77777777777777	1706.1383034595449	COL1A1;COL1A2
Hyperactive behavior	4/709	9.780925054126464E-5	0.00113923015772353	0	0	27.357446808510637	252.57739236050003	MECOM;CDH1;VIM;VEGFA
Gastroesophageal reflux disease	3/246	9.835080498332631E-5	0.00113923015772353	0	0	48.762962962962966	449.9343879967386	COL1A1;COL1A2;VEGFA
Kidney Neoplasm	3/246	9.835080498332631E-5	0.00113923015772353	0	0	48.762962962962966	449.9343879967386	CDH1;VIM;VEGFA
Thyroid carcinoma	4/721	1.0441008095789022E-4	0.0012010759657776614	0	0	26.88284518828452	246.43999705580268	CDH1;VIM;CD68;VEGFA
Acute Coronary Syndrome	3/255	1.0940663990166563E-4	0.0012499333928491663	0	0	47.0	428.6606318728782	VIM;CD68;VEGFA
Adenoma of large intestine	3/258	1.1326510508889297E-4	0.0012852122128453978	0	0	46.44	421.9435964610949	CDH1;VIM;VEGFA
Malignant Pleural Mesothelioma	3/260	1.1588632582563806E-4	0.0013060702126835423	0	0	46.0739299610895	417.5634565699608	COL1A2;VIM;VEGFA
Reduced bone mineral density	2/42	1.1958039723947946E-4	0.0013122375170753404	0	0	166.26666666666668	1501.6409967738412	COL1A1;COL1A2
Hyperextensible skin	2/42	1.1958039723947946E-4	0.0013122375170753404	0	0	166.26666666666668	1501.6409967738412	COL1A1;COL1A2
Cervical intraepithelial neoplasia grade 2	2/42	1.1958039723947946E-4	0.0013122375170753404	0	0	166.26666666666668	1501.6409967738412	VIM;VEGFA
Other ureteric obstruction	2/42	1.1958039723947946E-4	0.0013122375170753404	0	0	166.26666666666668	1501.6409967738412	COL1A1;COL1A2
Endometriosis	4/749	1.210787065897277E-4	0.0013199953110566392	0	0	25.83489932885906	233.0067591899956	COL1A1;CDH1;CD68;VEGFA
Carcinoma of urinary bladder, superficial	2/43	1.253885401588909E-4	0.0013581044479547405	0	0	162.20325203252034	1457.2491531056257	CDH1;VEGFA
Cytomegalovirus Infections	3/270	1.2958963206201207E-4	0.0013864794626942706	0	0	44.325842696629216	396.7667250488624	CDH1;VIM;VEGFA
Blue sclera	2/44	1.313331865142055E-4	0.0013864794626942706	0	0	158.33333333333334	1415.1474004141428	COL1A1;COL1A2
Oral Submucous Fibrosis	2/44	1.313331865142055E-4	0.0013864794626942706	0	0	158.33333333333334	1415.1474004141428	COL1A1;COL1A2
Osteosclerosis	2/44	1.313331865142055E-4	0.0013864794626942706	0	0	158.33333333333334	1415.1474004141428	COL1A1;VEGFA
Nasopharyngeal carcinoma	4/782	1.4313942804532783E-4	0.0015016136225132505	0	0	24.696658097686374	218.60719563348513	MECOM;CDH1;VIM;VEGFA
Experimental Organism Basal Cell Carcinoma	3/282	1.473834120655313E-4	0.001536472070783164	0	0	42.39354838709677	374.0159411663826	COL1A2;CD68;VEGFA
Anaplasia	3/283	1.4893438361127302E-4	0.0015429972165441205	0	0	42.24	372.2190796879828	CDH1;VIM;VEGFA
Noninfiltrating Intraductal Carcinoma	3/287	1.552450353002644E-4	0.0015952747670756988	0	0	41.63661971830986	365.1742154148496	CDH1;VIM;VEGFA
Corneal Neovascularization	2/48	1.564751534800524E-4	0.0015952747670756988	0	0	144.53623188405797	1266.5151113505071	VIM;VEGFA
Aortic Aneurysm, Abdominal	3/288	1.5684955743430133E-4	0.0015952747670756988	0	0	41.48842105263158	363.44783879785746	COL1A2;CD68;VEGFA
Heart failure	4/815	1.6801177499538568E-4	0.0016984463072260809	0	0	23.651048088779284	205.5625284690845	COL1A1;COL1A2;CD68;VEGFA
Carcinosarcoma	2/50	1.6986300982591541E-4	0.001706816267407391	0	0	138.5	1202.2517804391236	VIM;VEGFA
Idiopathic pulmonary arterial hypertension	3/297	1.7178074913492072E-4	0.0017157502368685496	0	0	40.2	348.5055226666076	COL1A1;COL1A2;VEGFA
Adenocarcinoma Of Esophagus	3/299	1.7522015731412344E-4	0.0017343360401159383	0	0	39.924324324324324	345.32413903203826	CDH1;VIM;VEGFA
Metaplasia	2/51	1.7676086739790736E-4	0.0017343360401159383	0	0	135.66666666666666	1172.256699198754	CDH1;VEGFA
Convex nasal ridge	2/51	1.7676086739790736E-4	0.0017343360401159383	0	0	135.66666666666666	1172.256699198754	COL1A1;COL1A2
Cutaneous Melanoma	3/301	1.7870427476800554E-4	0.0017431504696668611	0	0	39.65234899328859	342.190977500301	CDH1;VIM;VEGFA
Idiopathic crescentic glomerulonephritis	2/52	1.8379456792760984E-4	0.0017618927546163977	0	0	132.94666666666666	1143.5662661624315	CD68;VEGFA
Invasive Lobular Breast Carcinoma	2/52	1.8379456792760984E-4	0.0017618927546163977	0	0	132.94666666666666	1143.5662661624315	CDH1;VEGFA
Congenital neurologic anomalies	2/52	1.8379456792760984E-4	0.0017618927546163977	0	0	132.94666666666666	1143.5662661624315	COL1A1;COL1A2
Solid Neoplasm	4/840	1.8885713615100265E-4	0.0018000783034278424	0	0	22.913875598086126	196.4754782259254	MECOM;CDH1;VIM;VEGFA
Abnormality of pelvic girdle bone morphology	2/53	1.9096402907356786E-4	0.0018098181846290407	0	0	130.33333333333334	1116.0997871835484	COL1A1;COL1A2
Malignant neoplasm of nasopharynx	2/54	1.982691684172618E-4	0.001868434875254196	0	0	127.82051282051282	1089.7829947402583	CDH1;VEGFA
Osteoporosis, Postmenopausal	2/55	2.057099035637798E-4	0.001916894520359691	0	0	125.40251572327044	1064.547425630908	COL1A2;VEGFA
Scoliosis, unspecified	2/55	2.057099035637798E-4	0.001916894520359691	0	0	125.40251572327044	1064.547425630908	COL1A1;COL1A2
Carcinoma, Lobular	2/58	2.2884486091265618E-4	0.002064815176434997	0	0	118.66666666666667	994.7193280076498	CDH1;VEGFA
Heart valve disease	2/58	2.2884486091265618E-4	0.002064815176434997	0	0	118.66666666666667	994.7193280076498	COL1A1;COL1A2
Wide anterior fontanel	2/58	2.2884486091265618E-4	0.002064815176434997	0	0	118.66666666666667	994.7193280076498	COL1A1;COL1A2
Large cell carcinoma of lung	2/58	2.2884486091265618E-4	0.002064815176434997	0	0	118.66666666666667	994.7193280076498	VIM;VEGFA
Congenital aneurysm of ascending aorta	2/58	2.2884486091265618E-4	0.002064815176434997	0	0	118.66666666666667	994.7193280076498	COL1A1;COL1A2
Congestive heart failure	4/884	2.3005334269543055E-4	0.002064815176434997	0	0	21.71818181818182	181.93753863583717	COL1A1;COL1A2;CD68;VEGFA
Hypertrophic Cardiomyopathy	3/328	2.3024917435066517E-4	0.002064815176434997	0	0	36.30830769230769	304.1310375401783	COL1A1;COL1A2;VEGFA
