Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Clathrin-Coated Vesicle Membrane (GO:0030665)	1/90	0.11871082742007466	0.18496803342197682	0	0	8.274240532667498	17.632942455021407	LDLR
Cell Projection Membrane (GO:0031253)	1/105	0.13712604006050805	0.20880556100122816	0	0	7.0754985754985755	14.057988134857961	SCNN1A
Lysosome (GO:0005764)	2/503	0.1558396690665243	0.23202795172126953	0	0	2.989559342852756	5.55737426256674	NSF;LDLR
Cytoplasmic Side Of Plasma Membrane (GO:0009898)	1/124	0.15991982977917438	0.23292670859140616	0	0	5.976814212586571	10.955994454509144	SOCS3
Asymmetric Synapse (GO:0032279)	1/133	0.17051316022960905	0.24307195181667673	0	0	5.566778900112234	9.847313449757165	NSF
Neuron Projection (GO:0043005)	2/557	0.18275186907244337	0.25509115058028553	0	0	2.691198891198891	4.574031479956435	PTPRS;SLC1A3
Adherens Junction (GO:0005912)	1/150	0.1901724025407178	0.2600316524536345	0	0	4.9274173502361425	8.178646741028157	RAB10
Recycling Endosome (GO:0055037)	1/159	0.2003975541156832	0.26326737501472103	0	0	4.644631973745898	7.466023488932469	RAB10
Endocytic Vesicle Membrane (GO:0030666)	1/159	0.2003975541156832	0.26326737501472103	0	0	4.644631973745898	7.466023488932469	LDLR
Membrane Raft (GO:0045121)	1/169	0.21161281847829336	0.27265497765472413	0	0	4.365961199294532	6.780324653409069	CD79A
Axon (GO:0030424)	1/205	0.2507452916262707	0.31697989696151196	0	0	3.588961510530138	4.964673729040837	PTPRS
Lytic Vacuole (GO:0000323)	1/223	0.2696023780230887	0.33450665421383224	0	0	3.2949616282949616	4.319059028794419	LDLR
trans-Golgi Network (GO:0005802)	1/241	0.2880014097752928	0.3508380809989931	0	0	3.0450617283950616	3.7904620959693944	RAB10
Secretory Granule Membrane (GO:0030667)	1/279	0.3253875400567389	0.3893029497107412	0	0	2.623767652544631	2.9458046334546464	RAB10
Lytic Vacuole Membrane (GO:0098852)	1/287	0.33301345713385877	0.3914368706661147	0	0	2.549339549339549	2.803183350609072	NSF
Cell-Cell Junction (GO:0005911)	1/299	0.34429668201189245	0.3977220292206344	0	0	2.4451901565995526	2.6071877837456996	RAB10
Secretory Granule Lumen (GO:0034774)	1/316	0.359966677655256	0.4087757186932568	0	0	2.311228689006467	2.361483615465543	FGA
Endosome Membrane (GO:0010008)	1/361	0.3997227391009847	0.44635705866276626	0	0	2.017695473251029	1.8501947169716109	LDLR
Focal Adhesion (GO:0005925)	1/387	0.42159603672325235	0.4627000843420673	0	0	1.8792938015735943	1.623160493831988	RAB10
Cell-Substrate Junction (GO:0030055)	1/395	0.4281702273016145	0.4627000843420673	0	0	1.8403835307388607	1.561076684623751	RAB10
Golgi Membrane (GO:0000139)	1/427	0.4537537291055842	0.48256348968371654	0	0	1.699356633628934	1.3428327589972697	B3GNT3
Cytoskeleton (GO:0005856)	1/599	0.5734377052736279	0.6003175977083293	0	0	1.1999256781865477	0.6672858335904359	KRT17
Endoplasmic Reticulum Membrane (GO:0005789)	1/801	0.6818590368859262	0.7028393149439546	0	0	0.8875925925925926	0.339887902488193	RAB10
Intracellular Membrane-Bounded Organelle (GO:0043231)	6/5175	0.7694243224923631	0.7810822667725504	0	0	0.7810373028016673	0.20471977817909828	PRDX3;GDF15;IRF1;HLTF;FOS;MAPK13
Nucleus (GO:0005634)	5/4487	0.7858477019524202	0.7858477019524202	0	0	0.751314436489921	0.18106097059192955	GDF15;IRF1;HLTF;FOS;MAPK13
