Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pathways in cancer	2/531	0.0066710895582619435	0.019710037331228468	0	0	24.53182104599874	122.90373852015072	ITGB1;RAC1
VEGF signaling pathway	1/59	0.014664561368472842	0.038805188443369214	0	0	85.9353448275862	362.8466529663449	RAC1
Viral myocarditis	1/60	0.014911622845291095	0.038805188443369214	0	0	84.47457627118644	355.26748708331087	RAC1
Fc epsilon RI signaling pathway	1/68	0.016886331477543003	0.038805188443369214	0	0	74.35820895522389	303.4744977483959	RAC1
Renal cell carcinoma	1/69	0.017132947269309973	0.038805188443369214	0	0	73.26102941176471	297.9344326341269	RAC1
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.017379513575201528	0.038805188443369214	0	0	72.19565217391305	292.57021981956115	RAC1
Adherens junction	1/71	0.017626030405779067	0.038805188443369214	0	0	71.16071428571429	287.37389642812474	RAC1
Pancreatic cancer	1/76	0.01885787265075893	0.038805188443369214	0	0	66.4	263.6627670535498	RAC1
Pertussis	1/76	0.01885787265075893	0.038805188443369214	0	0	66.4	263.6627670535498	ITGB1
Leishmaniasis	1/77	0.01910409277212023	0.038805188443369214	0	0	65.52302631578948	259.33048567400635	ITGB1
Arrhythmogenic right ventricular cardiomyopathy	1/77	0.01910409277212023	0.038805188443369214	0	0	65.52302631578948	259.33048567400635	ITGB1
B cell receptor signaling pathway	1/81	0.020088479062587667	0.039568216335399954	0	0	62.234375	243.18759198592142	RAC1
Colorectal cancer	1/86	0.0213178505521487	0.04043884852273274	0	0	58.55882352941177	225.34667975778618	RAC1
Hypertrophic cardiomyopathy	1/90	0.02230045921440739	0.04043884852273274	0	0	55.91573033707865	212.65579845592376	ITGB1
Small cell lung cancer	1/92	0.022791467529210928	0.04043884852273274	0	0	54.68131868131868	206.77024575968775	ITGB1
Dilated cardiomyopathy	1/96	0.02377289241868387	0.04043884852273274	0	0	52.36842105263158	195.81648814874995	ITGB1
Fc gamma R-mediated phagocytosis	1/97	0.024018125407556302	0.04043884852273274	0	0	51.8203125	193.23517335892032	RAC1
Choline metabolism in cancer	1/98	0.024263309113639643	0.04043884852273274	0	0	51.28350515463917	190.71258524794393	RAC1
Pancreatic secretion	1/102	0.02524355128901587	0.04079681702316266	0	0	49.242574257425744	181.17251842856115	RAC1
Toll-like receptor signaling pathway	1/104	0.025733376891533367	0.04079681702316266	0	0	48.28155339805825	176.70886404310096	RAC1
Toxoplasmosis	1/112	0.02769071075296755	0.04285467140340216	0	0	44.78378378378378	160.62412864511748	ITGB1
Sphingolipid signaling pathway	1/119	0.02940079634800306	0.04343299460500452	0	0	42.11228813559322	148.51881810168607	RAC1
Neurotrophin signaling pathway	1/119	0.02940079634800306	0.04343299460500452	0	0	42.11228813559322	148.51881810168607	RAC1
Osteoclast differentiation	1/127	0.0313522329588074	0.04528655871827736	0	0	39.42261904761905	136.49962740373687	RAC1
Natural killer cell mediated cytotoxicity	1/131	0.032326773605739184	0.04567913661680537	0	0	38.20192307692308	131.10363216765762	RAC1
Fluid shear stress and atherosclerosis	1/139	0.034273501945392366	0.047399523967032	0	0	35.97282608695652	121.35011140082165	RAC1
Cell adhesion molecules	1/148	0.03645982524307186	0.049372680016659815	0	0	33.755102040816325	111.78151585561791	ITGB1
Non-alcoholic fatty liver disease	1/155	0.03815755999212094	0.05061717141811961	0	0	32.20941558441559	105.19696189979993	RAC1
Wnt signaling pathway	1/166	0.04082059338391608	0.053066771399090905	0	0	30.045454545454547	96.1024470343946	RAC1
Neutrophil extracellular trap formation	1/189	0.04636969568165142	0.05804883850985409	0	0	26.33909574468085	80.89023777113094	RAC1
Chemokine signaling pathway	1/192	0.0470915942002926	0.05804883850985409	0	0	25.921465968586386	79.2072064270803	RAC1
Kaposi sarcoma-associated herpesvirus infection	1/193	0.047332129861881025	0.05804883850985409	0	0	25.78515625	78.65931930618633	RAC1
Epstein-Barr virus infection	1/202	0.04949476591627397	0.058777510027524425	0	0	24.619402985074625	74.00317671683035	RAC1
Viral carcinogenesis	1/203	0.04973481617713605	0.058777510027524425	0	0	24.496287128712872	73.51458406594195	RAC1
Human immunodeficiency virus 1 infection	1/212	0.05189308685736502	0.059229634707165885	0	0	23.44075829383886	69.3511172071374	RAC1
Lipid and atherosclerosis	1/215	0.05261163833184665	0.059229634707165885	0	0	23.108644859813083	68.05075155136298	RAC1
cAMP signaling pathway	1/216	0.05285105866177879	0.059229634707165885	0	0	23.0	67.62638331473383	RAC1
Human cytomegalovirus infection	1/225	0.05500366422199648	0.060597257193724934	0	0	22.065848214285715	63.9988036512559	RAC1
Ras signaling pathway	1/232	0.05667520572104212	0.06139813953112896	0	0	21.38961038961039	61.397132359633346	RAC1
Salmonella infection	1/249	0.06072481786686428	0.0647067731368226	0	0	19.90625	55.765424555360234	RAC1
Prion disease	1/273	0.0664182292057278	0.06963201448987592	0	0	18.127757352941178	49.15855734136795	RAC1
MAPK signaling pathway	1/294	0.07137728609283871	0.07364323168308756	0	0	16.81058020477816	44.37615914714027	RAC1
Amyotrophic lateral sclerosis	1/364	0.0877554973697224	0.08912667701612431	0	0	13.520661157024794	32.89848314508367	RAC1
Pathways of neurodegeneration	1/475	0.11325221560449328	0.11325221560449328	0	0	10.295886075949367	22.425860200927804	RAC1
